c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
4.55,1.61,2.27,80,71.18,8,7,7,6995,12.1082,0.322775,63.5542
2.51,3.79,1.17,80,77.8,7,8,6,6119,20.1665,0.545549,61.2749
4.81,3.15,1.76,80,62.98,8,8,7,7848,11.1256,0.239732,64.846
0.51,4.15,0.72,80,64.4,5,8,6,5477,21.1487,0.986941,58.7003
4.12,4.14,1.96,80,72.72,8,8,7,7848,11.1256,0.239732,64.846
4.78,4.81,3.4,80,56,8,9,8,10881,6.25964,0.0901809,69.0921
3.79,1.46,0.35,80,60.92,7,7,5,4403,41.2118,1.47837,56.9454
0.59,1.22,2.85,80,74.56,5,7,7,5935,19.6028,0.804169,59.5898
4.98,4.22,3.09,80,76.28,8,9,7,9047,9.90498,0.209615,65.429
1.6,3.07,1.6,80,62.96,6,8,7,7065,13.6134,0.37606,62.8907
2.31,1.67,0.74,80,68.88,6,7,6,4901,24.2554,0.725875,60.0346
4.25,0.93,0.53,80,65.8,7,7,5,4403,41.2118,1.47837,56.9454
1.7,2.62,3.36,80,54.64,7,8,8,9264,8.51183,0.158791,66.635
2.25,2.1,2.34,80,63.24,7,8,7,7430,12.8756,0.27747,64.2111
2.52,5.36,2.69,80,74.56,7,9,7,8629,11.6803,0.24786,64.7012
0.66,4.78,3.53,80,52.64,6,9,8,10098,9.42933,0.225063,65.1202
2.05,0.11,3.68,80,74.12,7,5,7,5432,37.3398,1.61405,56.5641
2.07,4.95,0.37,80,79.84,6,8,5,4891,38.1004,1.49915,56.8848
2.73,3.85,2.29,80,78.36,7,8,7,7430,12.8756,0.27747,64.2111
3.27,4,0.81,80,71,7,8,6,6119,20.1665,0.545549,61.2749
2.6,1.68,2.04,80,69.92,7,7,7,6577,13.3528,0.36036,63.0759
2.2,0.79,1.93,80,64.96,7,6,7,5897,23.9312,0.792925,59.6509
4.15,0.95,4.9,80,71,7,7,8,8411,12.3554,0.242608,64.7942
1.93,5.03,2.04,80,60.48,7,9,7,8629,11.6803,0.24786,64.7012
3.37,1.99,5.5,80,73.4,7,8,8,9264,8.51183,0.158791,66.635
3.78,0.56,5.3,80,75.44,7,6,8,7731,20.7441,0.670836,60.3771
3.82,1.54,2.11,80,73.68,7,7,7,6577,13.3528,0.36036,63.0759
