c0,c1,c2,c3,Requested_tolerance,estimated_error,l0,l1,l2,l3,Total_retrieve_size,MaxErr,MSE,PSNR
1.74,1.7,4,1.83,9953.48,6342.4,13,9,8,5,6812405,1850.69,128419,48.8732
0.5,4.4,1.66,3.76,9953.48,9745.92,12,11,7,5,6240368,2155.86,143043,48.4048
0.97,3.85,2.65,2.4,9953.48,8245.76,12,10,7,5,6008936,2159.55,143235,48.399
5.33,3.53,0.68,5.04,9953.48,7090.72,15,10,6,6,9112639,1928.08,115651,49.328
4.24,0.88,4.52,0.43,9953.48,9323.52,13,7,7,3,2249964,6711.62,585261,42.286
3.34,1.63,1.65,4.35,9953.48,6614.72,15,9,7,6,9596197,1454.66,62084.2,52.0297
5.23,1.8,4.7,1.22,9953.48,8031.68,14,9,8,4,4655766,3646.42,359579,44.4015
3.35,1.54,1.69,3.23,9953.48,9241.28,14,8,7,5,5687147,2181.03,146743,48.2939
4.53,0.85,3.89,5.03,9953.48,7650.08,15,8,8,6,10388018,1206.53,50793.7,52.9014
5.51,2.13,0.33,2.38,9953.48,6947.52,14,9,5,5,4728748,3900.61,338042,44.6698
2.93,3.83,4.54,5.15,9953.48,8182.08,14,10,8,6,10744362,1048.01,46398.4,53.2945
1.1,2.29,3.08,2.74,9953.48,9492.48,12,9,7,5,5798551,2169.35,144311,48.3665
2.15,0.52,4.85,0.52,9953.48,9896.32,13,7,7,3,2249964,6711.62,585261,42.286
4,3.58,0.34,3.29,9953.48,9175.04,14,9,5,5,4728748,3900.61,338042,44.6698
0.5,0.43,5.37,1.44,9953.48,9216,11,7,8,4,4208627,3630.3,378602,44.1777
1.97,1.05,3.14,3.07,9953.48,8495.68,14,8,8,5,6664831,1857.87,131533,48.7692
1.02,2.39,0.71,2.66,9953.48,7644.16,12,9,6,5,5104608,2805.68,197929,46.9944
2.39,5.53,1.14,5.28,9953.48,7004.48,14,11,7,6,9998110,1509.66,60890.8,52.114
2.22,3.8,5.03,3.51,9953.48,9033.6,14,10,9,5,8285040,1800.38,122984,49.061
4.4,3.22,2.91,2.39,9953.48,8839.68,14,9,7,5,5873010,2151.35,143568,48.3889
3.49,5.42,3.09,0.41,9953.48,8133.76,13,9,7,3,2589760,6713.49,569651,42.4034
2.34,1.33,5.05,4.35,9953.48,7455.36,14,9,8,6,10533977,1072.94,47299.2,53.211
5.25,5.08,3.06,4.48,9953.48,6563.36,15,11,8,6,11015698,1057.31,46051.3,53.3271
0.9,3.93,0.73,2.52,9953.48,7274.24,12,10,6,5,5314993,2855.67,196990,47.0151
3.62,2.64,0.86,0.27,9953.48,9761.28,12,8,5,2,918069,12717.2,722796,41.3693
2.51,2.44,0.42,4.72,9953.48,6086.08,14,10,6,6,9072735,1920.08,115747,49.3244
4.82,4.03,1.27,1.24,9953.48,9020.16,13,9,6,4,2945850,4082.29,429074,43.6342
0.02,0.96,0.56,0.63,9953.48,9584.64,6,6,5,3,827789,11391.9,8.13994e+06,30.8533
1.29,3.17,1.49,5.35,9953.48,7492.48,13,10,7,6,9728389,1506.37,61297.4,52.0851
3.64,3.96,2.12,4.49,9953.48,7333.76,15,10,7,6,9806582,1508.37,61087.8,52.0999
4.86,2.31,1.35,4.07,9953.48,5923.52,15,10,7,6,9806582,1508.37,61087.8,52.0999
2.99,2.37,1.2,1.81,9953.48,9344.96,14,9,7,4,3678082,3793.02,374187,44.2286
4.6,5.5,1.68,4.49,9953.48,6743.68,15,11,7,6,10038014,1513.66,60856.9,52.1164
1.65,5.52,1.72,3.39,9953.48,9516.16,13,10,7,5,6045106,2180.43,142726,48.4145
2.22,4.79,0.16,4.26,9953.48,9757.44,14,11,5,5,5170565,3978.3,336719,44.6868
2.71,3.8,2.4,4.54,9953.48,7679.68,14,10,7,6,9766678,1504.37,61128.9,52.097
4.16,4.65,0.39,3.4,9953.48,9884.16,14,9,5,5,4728748,3900.61,338042,44.6698
0.29,3.12,0.27,3.33,9953.48,8872.96,10,9,5,5,4593510,4012.61,353251,44.4787
1.54,4.58,4.13,4.52,9953.48,7085.44,14,11,8,6,10975794,1053.31,46117.8,53.3208
3.54,3.45,2.95,3.23,9953.48,8680.32,14,10,8,5,7061079,1818.39,127171,48.9156
0.59,2.48,0.04,1.54,9953.48,8535.04,10,8,3,4,1901747,13951.7,880157,40.5139
4.42,3.98,2.45,4.52,9953.48,6463.04,15,10,8,6,10784266,1053.47,46324.6,53.3014
3.59,1.27,4.29,2.37,9953.48,7815.36,14,8,8,5,6664831,1857.87,131533,48.7692
4.91,0.09,3.27,4.63,9953.48,6678.24,15,6,8,6,10113608,1998.28,108935,49.5878
1.37,3.58,5.41,1.19,9953.48,8736,12,9,8,4,4581307,3662.42,360497,44.3905
0.64,2.57,1.83,3.4,9953.48,9658.88,11,9,7,5,5765667,2241.35,147796,48.2629
5.48,0.62,5.23,3.54,9953.48,8950.08,16,8,9,5,7968600,1799.34,127266,48.9124
4.34,2.95,2.72,2.08,9953.48,7939.2,14,9,7,5,5873010,2151.35,143568,48.3889
1.54,4.27,4.01,4.86,9953.48,7674.88,13,10,8,6,10706073,1052.29,46501.1,53.2849
5.11,4.77,1.48,0.4,9953.48,9077.12,13,8,6,3,1709954,7112.62,626140,41.9928
5.07,1.79,3.23,3.44,9953.48,9238.24,15,9,8,5,6890598,1831.19,128181,48.8813
2.65,2.66,3.88,4.73,9953.48,7255.36,14,10,8,6,10744362,1048.01,46398.4,53.2945
2.39,3.9,3.88,1.8,9953.48,9935.04,14,10,8,4,4866151,3618.56,358696,44.4122
4.72,4.62,4.92,3.56,9953.48,8921.6,15,11,9,5,8556376,1798.02,122785,49.068
4.73,0.55,4.29,0.99,9953.48,9162.56,14,7,7,4,3338286,3755.94,389543,44.0539
2.48,2.34,4.4,2.21,9953.48,7457.28,14,9,8,5,6850694,1828.19,128194,48.8808
3.6,1.35,0.87,0.15,9953.48,9616.08,13,8,6,0,1398729,11137.8,580298,42.323
4.36,0.92,4.67,4.17,9953.48,6966.4,15,9,8,6,10573881,1084.94,47239.8,53.2164
1.74,1.06,0.23,2.63,9953.48,6982.4,13,8,5,5,4504596,4095.57,341344,44.6276
4.73,2.18,3.98,1.14,9953.48,9454.4,14,9,7,4,3678082,3793.02,374187,44.2286
4.04,2.5,3.82,4.11,9953.48,6549.12,15,10,8,6,10784266,1053.47,46324.6,53.3014
0.43,4.15,3.47,1.17,9953.48,9628.16,10,9,7,4,3542844,3803.02,390266,44.0459
4.95,1.92,4.09,2.25,9953.48,7352,14,9,8,5,6850694,1828.19,128194,48.8808
3.43,2.12,0.39,5.22,9953.48,6796.48,14,9,6,6,8862350,1978.5,116592,49.2928
3.02,0.6,5.52,0.26,9953.48,9397.76,12,6,7,3,2093317,7019,630896,41.9599
1.51,0.23,0.69,0.38,9953.48,7267.84,11,5,5,3,828387,8484.59,946720,40.1973
1.08,3.36,2.53,2.12,9953.48,7500.8,12,10,7,5,6008936,2159.55,143235,48.399
3.11,1.09,3.02,2.56,9953.48,8992.96,14,8,7,5,5687147,2181.03,146743,48.2939
0.69,2.42,1.6,1.56,9953.48,8736,12,9,7,4,3603623,3803.02,375040,44.2187
3.33,5.3,0.45,1.41,9953.48,9188.48,13,9,5,4,2495531,5748.36,564918,42.4396
0.88,3.61,1.95,5.52,9953.48,8167.68,13,10,7,6,9728389,1506.37,61297.4,52.0851
5.41,5.12,2.3,4.96,9953.48,7848.48,15,11,7,6,10038014,1513.66,60856.9,52.1164
2.01,0.45,4.12,2.95,9953.48,8740.48,13,7,8,5,6472609,2117.75,143952,48.3773
2.23,4.5,2.32,3.99,9953.48,9718.72,14,11,8,5,7292511,1814.7,126951,48.9231
4.01,5.45,5.36,4.17,9953.48,7427.36,15,11,8,6,11015698,1057.31,46051.3,53.3271
0.8,3.54,3.15,0.5,9953.48,8432.64,11,9,7,3,2520706,6784.24,573563,42.3737
1.71,5.47,1.42,4.55,9953.48,6518.08,14,11,7,6,9998110,1509.66,60890.8,52.114
0.55,4.66,3.17,2.61,9953.48,9328.64,11,10,7,5,5976052,2231.55,146603,48.2981
0.35,0.01,2.81,1.92,9953.48,6981.12,11,4,7,5,5164158,7484.06,654441,41.8008
1.82,3.04,0.3,3.33,9953.48,8943.36,13,9,5,5,4690459,3884.61,338396,44.6652
3.7,0.82,4.57,0.53,9953.48,9559.68,14,8,7,3,2442186,6692.85,572565,42.3812
0.13,2.09,0.06,1.42,9953.48,7511.04,9,8,4,4,1959719,7637.61,896258,40.4352
4,5.43,5.15,3.35,9953.48,9909.12,15,11,8,5,7332415,1817.7,126931,48.9238
0.89,3.49,2.31,0.48,9953.48,9784.32,11,9,6,3,1826763,7172,626411,41.9909
2.17,4.3,3.89,3.38,9953.48,9603.2,13,10,8,5,7022790,1846.29,127367,48.9089
1.81,2.16,1.01,4.15,9953.48,9867.84,14,10,7,5,6083395,2152.43,142464,48.4225
3.81,2.86,1.96,2.14,9953.48,7243.84,14,9,7,5,5873010,2151.35,143568,48.3889
2.55,0.17,1.76,1.59,9953.48,8826.24,13,6,7,4,3179520,4491.73,435706,43.5676
3.44,3.73,0.58,2.23,9953.48,6342.4,14,10,6,5,5389452,2807.67,196109,47.0345
3.99,4.19,3.85,1.84,9953.48,6403.52,14,10,8,5,7061079,1818.39,127171,48.9156
1.67,1.84,2.14,4.66,9953.48,7487.68,14,9,7,6,9556293,1450.66,62110.9,52.0278
1.08,5.05,1.32,3.76,9953.48,9836.8,12,10,7,5,6008936,2159.55,143235,48.399
1.57,5.28,1.5,0.69,9953.48,9601.28,12,10,6,3,2070032,7050.44,622493,42.0181
5,1.15,3.54,4.45,9953.48,6743.68,15,9,8,6,10573881,1084.94,47239.8,53.2164
0.06,0.94,2.82,5.02,9953.48,7127.04,9,8,8,6,10190743,1649.84,126513,48.9381
3.11,1.48,2.46,2.81,9953.48,9230.72,13,8,7,5,5648858,2203.53,146981,48.2869
4.6,1.36,4.81,3.58,9953.48,8984.96,15,9,9,5,8114559,1815.35,124056,49.0233
2.69,5.53,2.2,5.16,9953.48,7976.64,14,11,7,6,9998110,1509.66,60890.8,52.114
3.17,1.88,0.19,4.73,9953.48,6204.48,14,9,5,6,8412031,3665.29,255434,45.8867
4.71,1.24,3.18,2.78,9953.48,9735.36,14,8,7,5,5687147,2181.03,146743,48.2939
5.28,3.04,5.38,2.85,9953.48,9538.56,14,9,8,5,6850694,1828.19,128194,48.8808
5.42,0.51,4.69,0.79,9953.48,8734.08,14,7,7,4,3338286,3755.94,389543,44.0539
4.61,0.08,4.51,1.97,9953.48,6581.28,15,6,8,5,6430325,2585.8,189135,47.1918
4.94,1.71,4.78,5.3,9953.48,8391.36,15,9,8,6,10573881,1084.94,47239.8,53.2164
4.47,2.63,5.06,4.1,9953.48,7197.28,15,10,8,6,10784266,1053.47,46324.6,53.3014
3.85,4.9,0.15,1.04,9953.48,6989.44,13,9,4,4,2264664,7582.58,817548,40.8344
2.86,2.58,1.86,0.03,9953.48,6878.86,12,8,6,0,1362559,11188.5,581199,42.3162
1.23,0.32,2.82,1.89,9953.48,7164.8,13,7,7,5,5494925,2566.02,159540,47.9308
2.58,3.56,4.31,1.89,9953.48,6615.68,14,10,8,5,7061079,1818.39,127171,48.9156
1.9,0.3,4.73,4.24,9953.48,7131.52,14,7,8,6,10194181,1419.88,62549.3,51.9973
1.72,3.21,4.54,3.84,9953.48,6722.56,14,10,8,6,10744362,1048.01,46398.4,53.2945
2.09,2.56,3,4.25,9953.48,6282.56,14,10,8,6,10744362,1048.01,46398.4,53.2945
2.41,3.61,3.83,4.21,9953.48,6811.2,14,10,8,6,10744362,1048.01,46398.4,53.2945
0.9,3.65,0.32,5.01,9953.48,6310.4,13,10,6,6,9034446,1941.96,115805,49.3222
3.08,4.67,3.98,2.82,9953.48,8509.44,14,10,8,5,7061079,1818.39,127171,48.9156
0.35,2.76,4.48,0.12,9953.48,8620.09,11,9,8,0,3187165,11056.1,511414,42.8718
0.43,0.36,0.55,1.47,9953.48,9231.36,10,6,5,4,1938309,6010.31,641752,41.8858
3.15,4.14,1.23,2.92,9953.48,9760.64,13,9,6,5,5140778,2741.68,197256,47.0092
5.22,0.02,1.2,5.37,9953.48,6893.12,15,5,7,6,9048140,3633.55,240796,46.143
1.38,1.18,3.92,4.67,9953.48,7179.52,13,9,8,6,10495688,1072.94,47430.5,53.1989
2.63,0.65,4.61,2.61,9953.48,8539.52,13,7,8,5,6472609,2117.75,143952,48.3773
0.97,0.51,2.33,0.19,9953.48,9514.19,14,9,9,0,4518469,10991.7,503237,42.9418
2.2,1.39,1.7,0.01,9953.48,9410.61,11,7,5,0,725423,11048.4,730492,41.3233
3.31,1.4,1.33,3.37,9953.48,9086.4,14,8,7,5,5687147,2181.03,146743,48.2939
4.22,5.21,4,4.03,9953.48,6575.68,15,11,8,6,11015698,1057.31,46051.3,53.3271
4.72,0.73,3.55,3.76,9953.48,6117.12,15,8,8,6,10388018,1206.53,50793.7,52.9014
0.63,0.54,2.65,5.15,9953.48,8344.32,12,8,7,6,9295971,1426.38,66415.5,51.7368
5.12,5.35,0.71,0.54,9953.48,9029.12,13,9,5,3,1445498,7827.34,761868,41.1407
0.82,1.81,4.21,1.31,9953.48,8089.6,12,9,8,4,4581307,3662.42,360497,44.3905
0.76,5.47,0.2,3.17,9953.48,8108.8,12,10,5,5,4864674,4002.77,337561,44.676
4.22,1.99,4.73,4.46,9953.48,7565.76,15,9,8,6,10573881,1084.94,47239.8,53.2164
0.57,2.92,0.77,4.9,9953.48,7041.28,12,10,6,6,8998276,1943.57,116722,49.288
0.02,3.74,5.53,0.39,9953.48,9896.96,7,9,7,3,2440762,8569.61,1.94514e+06,37.07
0.27,1.97,1.45,2.75,9953.48,9244.16,10,9,6,5,5043829,2735.11,213146,46.6727
0.93,1.99,4.33,0.56,9953.48,9649.92,12,9,7,3,2553590,6712.24,570126,42.3998
5.07,4.82,3.4,2.75,9953.48,9892.8,14,10,7,5,6083395,2152.43,142464,48.4225
5.19,3,3.88,0.95,9953.48,8798.4,14,9,7,4,3678082,3793.02,374187,44.2286
3.17,2.61,4.87,0.92,9953.48,9626.24,13,9,7,4,3639793,3819.02,374368,44.2265
3.73,3.25,5.35,2.87,9953.48,9568.32,14,9,8,5,6850694,1828.19,128194,48.8808
4.49,0.63,2.49,5.44,9953.48,8514.72,15,8,7,6,9410334,1476.87,65473.9,51.7988
3.12,3.13,1.81,4.78,9953.48,7248.64,14,10,7,6,9766678,1504.37,61128.9,52.097
2.81,5.35,3.23,1.5,9953.48,8572.48,14,10,8,4,4866151,3618.56,358696,44.4122
5.22,3.18,2.39,3.35,9953.48,9798.72,15,10,7,5,6123299,2156.18,142469,48.4223
3.79,4.61,3.29,4.02,9953.48,6156.64,15,11,8,6,11015698,1057.31,46051.3,53.3271
0.45,3.67,1.76,0.11,9953.48,9843.73,10,9,6,0,1487643,11128,593003,42.2289
5.53,1.81,3.02,1.35,9953.48,9725.76,14,8,7,4,3492219,3807.64,377636,44.1888
0.43,2.95,4.3,0.58,9953.48,7644.16,11,9,7,4,3570739,3899.02,378082,44.1836
5.2,1.78,1.49,3.4,9953.48,9111.04,14,9,7,5,5873010,2151.35,143568,48.3889
1.37,1.63,4.21,4.47,9953.48,7237.76,13,9,8,6,10495688,1072.94,47430.5,53.1989
1.72,2.16,3.91,3.31,9953.48,9443.84,13,9,8,5,6812405,1850.69,128419,48.8732
1.9,1.79,1.23,0.41,9953.48,9556.48,12,8,5,3,1223465,7677.52,765288,41.1212
0.68,1.62,4.45,4.19,9953.48,7027.2,13,9,8,6,10495688,1072.94,47430.5,53.1989
4.25,2.29,0.81,5.48,9953.48,7924.64,15,9,6,6,8902254,1986.5,116510,49.2958
2.71,5.53,3.3,0.29,9953.48,7517.44,12,9,7,3,2553590,6712.24,570126,42.3998
4.55,4.4,5.31,2.27,9953.48,8076.48,14,10,8,5,7061079,1818.39,127171,48.9156
4.76,4.61,2.74,5.29,9953.48,8888.96,15,10,7,6,9806582,1508.37,61087.8,52.0999
3.45,4.42,1.91,1.92,9953.48,6564.16,14,10,7,5,6083395,2152.43,142464,48.4225
3.62,4.43,2.3,5.36,9953.48,8526.72,14,10,7,6,9766678,1504.37,61128.9,52.097
0.33,2.25,5.04,3.96,9953.48,6965.76,12,10,8,6,10669903,1069.06,47328.4,53.2083
0.83,2.83,5.04,2.78,9953.48,9104.64,12,9,8,5,6776235,1846.19,129002,48.8535
4.41,3.88,2.1,4.21,9953.48,7028.64,15,10,7,6,9806582,1508.37,61087.8,52.0999
4.85,1.71,4.25,0.1,9953.48,9553.44,14,9,7,0,2316824,11060.6,522479,42.7788
1.56,0.71,3.51,1.96,9953.48,6274.56,13,8,8,5,6626542,1880.37,131706,48.7635
1.36,0.28,3.93,0.27,9953.48,7157.76,11,6,7,3,2060433,7025,633864,41.9395
0.38,1.17,3.72,0.97,9953.48,8576,10,8,7,4,3356981,3817.64,393980,44.0048
4.47,4.33,0.27,0.1,9953.48,9609.44,12,8,4,0,681373,11918.1,966642,40.1068
2.95,2.86,4.09,2.76,9953.48,8573.12,14,9,8,5,6850694,1828.19,128194,48.8808
3.33,2.17,2.32,5.33,9953.48,8495.68,14,9,7,6,9556293,1450.66,62110.9,52.0278
0.78,0.41,5.32,3.62,9953.48,9035.52,13,8,9,5,7850503,1825.96,127517,48.9038
0.27,2.65,3.68,2.45,9953.48,9533.44,11,9,7,5,5765667,2241.35,147796,48.2629
0.18,3.31,5.53,1.03,9953.48,7989.76,10,9,8,4,4520528,3561.09,375987,44.2078
2.9,5.21,5.38,1.92,9953.48,7446.4,14,10,8,5,7061079,1818.39,127171,48.9156
2.53,5.31,1.45,5.2,9953.48,7230.4,14,11,7,6,9998110,1509.66,60890.8,52.114
0.27,0.3,3.28,1.33,9953.48,9559.04,10,6,7,4,3082571,4491.73,452254,43.4057
4.66,1.06,4.17,1.02,9953.48,9831.68,13,7,7,4,3299997,3780.35,389765,44.0515
1.08,4.73,1.33,3.18,9953.48,8618.24,12,10,7,5,6008936,2159.55,143235,48.399
2.66,1.77,0.77,0.81,9953.48,9288.96,13,8,6,3,1709954,7112.62,626140,41.9928
2.16,0.3,2.26,4.98,9953.48,7790.08,14,7,7,6,9216497,1650.65,77510.3,51.0659
2.58,1.47,3.63,2.31,9953.48,9283.2,14,8,7,5,5687147,2181.03,146743,48.2939
1.97,0.99,2.29,2.26,9953.48,7606.4,13,8,7,5,5648858,2203.53,146981,48.2869
0.6,3.35,0.45,2.92,9953.48,8834.56,11,9,5,5,4621405,3884.61,342463,44.6134
3.32,0.17,3.43,0.38,9953.48,7534.08,13,5,7,3,2041703,7483.74,749451,41.2121
4.71,4.07,2.01,5.25,9953.48,8030.56,15,10,7,6,9806582,1508.37,61087.8,52.0999
1,2.19,3.34,4.33,9953.48,6488.32,13,10,8,6,10706073,1052.29,46501.1,53.2849
3.04,2.24,5.01,2.81,9953.48,9088,13,9,8,5,6812405,1850.69,128419,48.8732
1.72,2.61,0.05,5.28,9953.48,6260.48,13,10,4,6,8353260,7113.35,510285,42.8814
3.89,0.4,1.65,0.54,9953.48,9120,12,6,6,3,1399374,7094.92,684904,41.6032
1.32,3.4,4.76,4.65,9953.48,7718.4,13,10,8,6,10706073,1052.29,46501.1,53.2849
2.87,3.1,1.1,1.92,9953.48,6673.6,14,10,6,5,5389452,2807.67,196109,47.0345
4.68,3.52,0.68,2.63,9953.48,7829.76,14,9,6,5,5179067,2757.68,197076,47.0132
3.6,3.05,5.09,1.43,9953.48,9359.36,14,9,8,4,4655766,3646.42,359579,44.4015
4.82,2.99,1.59,5.4,9953.48,7617.6,15,10,7,6,9806582,1508.37,61087.8,52.0999
3.46,2.09,4.72,2.8,9953.48,8796.8,14,9,8,5,6850694,1828.19,128194,48.8808
0.94,3.96,1.76,0.89,9953.48,8384,12,9,6,4,2909680,4138.29,429967,43.6251
1.11,3.38,1.36,0.54,9953.48,9223.68,11,8,6,3,1640900,7183.37,629717,41.968
0.42,1.23,4.1,3.59,9953.48,9873.92,11,9,8,5,6743351,1918.19,132221,48.7465
0.12,1,0.59,4.6,9953.48,6236.16,10,9,6,6,8727112,2054.47,133127,48.7168
5.44,0.78,2.71,0.57,9953.48,8417.28,14,7,7,3,2288253,6704.74,584942,42.2884
2.32,1.24,4.95,4.02,9953.48,7042.56,14,9,8,6,10533977,1072.94,47299.2,53.211
5.11,4.64,0.34,3.03,9953.48,8949.44,14,9,5,5,4728748,3900.61,338042,44.6698
1.99,2.9,0.69,2.37,9953.48,7136.64,13,9,6,5,5140778,2741.68,197256,47.0092
2.63,3.6,1.05,0.25,9953.48,8528.64,12,8,5,3,1223465,7677.52,765288,41.1212
1.45,3.74,3.21,0.63,9953.48,9591.04,12,9,7,3,2553590,6712.24,570126,42.3998
4.79,4.45,3.26,5.42,9953.48,7865.44,15,10,8,6,10784266,1053.47,46324.6,53.3014
2.87,3.01,3.78,5.5,9953.48,8044.48,14,10,8,6,10744362,1048.01,46398.4,53.2945
4.41,0.52,4.18,1.19,9953.48,9828.16,14,7,7,4,3338286,3755.94,389543,44.0539
3.64,0.44,0.04,4.38,9953.48,9864.96,14,7,4,5,4158085,7575.77,607575,42.1235
5.1,1.04,2.54,4.55,9953.48,6307.52,15,9,8,6,10573881,1084.94,47239.8,53.2164
4.8,5.5,2.78,3.32,9953.48,8651.52,15,11,8,5,7332415,1817.7,126931,48.9238
2.82,0.78,4.08,2.36,9953.48,9500.8,14,8,7,5,5687147,2181.03,146743,48.2939
5.31,4.4,0.05,0.66,9953.48,9158.4,12,8,3,3,912493,13666.8,1.05943e+06,39.7088
1.52,0.31,0.22,4.77,9953.48,6200.32,13,7,5,6,8033946,3884.13,271254,45.6257
1.64,5.26,1.23,1.28,9953.48,9318.4,12,9,6,4,2909680,4138.29,429967,43.6251
2.03,3.86,4.01,0.13,9953.48,8668.14,13,10,8,0,3466604,11132.3,506766,42.9114
2.3,0.83,2.96,3.83,9953.48,9857.92,14,8,8,5,6664831,1857.87,131533,48.7692
5.27,1.31,3.61,2.2,9953.48,8957.28,15,8,7,5,5727051,2184.03,146736,48.2941
2.83,1.19,2.08,3.25,9953.48,9576.32,13,8,7,5,5648858,2203.53,146981,48.2869
4.03,1.4,2.54,0.03,9953.48,8533.9,12,7,6,0,1208626,11123.2,592665,42.2314
2.01,0.89,3.1,2.8,9953.48,9493.12,13,8,7,5,5648858,2203.53,146981,48.2869
4.78,0.88,1.87,1.61,9953.48,9112.96,14,8,7,4,3492219,3807.64,377636,44.1888
1.84,2.78,3.14,0.91,9953.48,7889.92,12,9,7,4,3603623,3803.02,375040,44.2187
0.7,4.8,2.89,4.52,9953.48,6504.96,12,11,8,6,10901335,1044.25,47033.6,53.2354
1.69,2.97,5.15,2.69,9953.48,9014.4,13,9,8,5,6812405,1850.69,128419,48.8732
4.1,5.25,3.54,3.82,9953.48,6125.76,15,11,8,6,11015698,1057.31,46051.3,53.3271
3.16,0.53,3.21,0.33,9953.48,7278.08,13,6,7,3,2129487,7027,630193,41.9648
0.17,5.44,1.85,0.49,9953.48,9369.6,9,9,6,3,1776735,7391,699146,41.5138
0.05,3.37,3.85,2.86,9953.48,8311.04,9,10,8,5,6903708,2333.86,204014,46.8629
0.19,1.62,1.93,4.04,9953.48,6576.64,11,9,7,6,9448950,1448.66,66054.3,51.7605
0.92,4.08,5.22,5.19,9953.48,8568.32,13,10,8,6,10706073,1052.29,46501.1,53.2849
1.43,3.39,3.87,3.44,9953.48,9552,13,10,8,5,7022790,1846.29,127367,48.9089
0.44,1.24,5.17,5.11,9953.48,8253.44,12,9,8,6,10459518,1087.52,48201,53.1289
4.25,1.93,2.08,5.39,9953.48,8211.36,15,9,7,6,9596197,1454.66,62084.2,52.0297
1.35,4.32,2.65,1.98,9953.48,7408,13,10,7,5,6045106,2180.43,142726,48.4145
1.29,1.49,0.72,0.86,9953.48,7399.68,12,8,5,4,2273498,5757.91,568791,42.41
0.7,1.54,2.45,3.31,9953.48,9771.52,12,9,7,5,5798551,2169.35,144311,48.3665
3.49,4.63,0.69,5.33,9953.48,7575.36,14,10,6,6,9072735,1920.08,115747,49.3244
4.79,0.91,3.43,1.89,9953.48,6169.44,15,8,8,5,6704735,1860.87,131494,48.7704
0.86,1.02,2.46,1.78,9953.48,6796.8,12,8,7,5,5612688,2199.03,147538,48.2705
1.99,1.85,5.51,3.16,9953.48,9893.76,13,9,8,5,6812405,1850.69,128419,48.8732
3.35,0.74,1.47,0.62,9953.48,9276.16,12,7,6,3,1519851,7066.92,638649,41.9069
0.01,1.66,4.1,3.41,9953.48,9548.8,7,9,8,5,6663407,4164.17,1.50192e+06,38.193
2.63,4.73,3.24,3.84,9953.48,9910.08,14,11,8,5,7292511,1814.7,126951,48.9231
2.21,3.13,3.7,3.84,9953.48,6297.92,14,10,8,6,10744362,1048.01,46398.4,53.2945
5.11,2.42,2.98,3.24,9953.48,8862.56,15,9,8,5,6890598,1831.19,128181,48.8813
3.2,4.26,3.45,3.8,9953.48,9872.64,15,11,8,5,7332415,1817.7,126931,48.9238
2.86,3.97,5.12,0.71,9953.48,9350.4,13,9,7,4,3639793,3819.02,374368,44.2265
2.9,3.15,0.23,4.19,9953.48,5728.64,14,10,5,6,8622416,3713.28,254367,45.9049
0.51,4.11,3.57,2.14,9953.48,8695.04,11,10,7,5,5976052,2231.55,146603,48.2981
1.06,0.49,1.69,4.23,9953.48,6380.8,13,8,7,6,9332141,1474.87,65671.7,51.7857
1.41,5.39,4.69,5.31,9953.48,8273.92,13,11,8,6,10937505,1055.31,46234.9,53.3098
4.89,2.43,0.41,4.03,9953.48,9793.44,15,9,6,5,5218971,2749.68,197041,47.0139
3.03,0.63,3.84,2.57,9953.48,9937.6,14,7,7,5,5533214,2570.02,159209,47.9398
4.25,0.28,2.7,2.91,9953.48,9433.92,14,6,7,5,5412737,2930.45,204148,46.86
4.21,4.36,5.53,2.88,9953.48,9422.4,14,10,8,5,7061079,1818.39,127171,48.9156
1.52,3.13,3.98,4.36,9953.48,6951.68,14,10,8,6,10744362,1048.01,46398.4,53.2945
4.85,0.56,5.36,0.68,9953.48,9043.52,14,7,8,3,3265937,6589.93,569566,42.4041
3.38,3.62,1.08,1.36,9953.48,8925.44,13,9,6,4,2945850,4082.29,429074,43.6342
4.31,2.31,5.02,3.06,9953.48,9566.4,14,9,8,5,6850694,1828.19,128194,48.8808
2.72,0.98,0.69,1.2,9953.48,8919.04,13,7,5,4,2155735,5632.2,580434,42.322
4.96,1.61,4.21,5.32,9953.48,8094.72,15,9,8,6,10573881,1084.94,47239.8,53.2164
0.67,5.17,2.08,5.07,9953.48,7738.24,12,11,7,6,9923651,1459.66,61741.1,52.0538
3.29,5.21,0.62,1.97,9953.48,6076.48,14,10,6,5,5389452,2807.67,196109,47.0345
4.54,5.02,1.98,4.69,9953.48,7224,15,11,7,6,10038014,1513.66,60856.9,52.1164
2.32,3.43,2.57,3.79,9953.48,9591.04,14,10,8,5,7061079,1818.39,127171,48.9156
0.48,5.31,1.15,0.2,9953.48,9906.08,14,13,8,0,4237378,11126.4,506302,42.9154
4.6,2.4,3.05,3.48,9953.48,9376.64,15,9,8,5,6890598,1831.19,128181,48.8813
3.48,1.69,3.57,3.02,9953.48,8556.8,14,9,8,5,6850694,1828.19,128194,48.8808
1.5,1.4,5.22,4.02,9953.48,7195.52,14,9,8,6,10533977,1072.94,47299.2,53.211
1.06,5.42,0.17,1.59,9953.48,9564.16,11,9,4,4,2195610,7582.58,821073,40.8157
2.86,1.88,3.31,2.01,9953.48,8078.72,14,9,7,5,5873010,2151.35,143568,48.3889
3.62,4.64,0.94,4.6,9953.48,6027.84,15,11,7,6,10038014,1513.66,60856.9,52.1164
