c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
3.38,5.23,3.8,1377.89,1264,9,9,8,268808,156.755,8.57063,73.4542
4.4,2.27,3.93,1377.89,934.4,9,9,8,268808,156.755,8.57063,73.4542
4.04,5.33,3.08,1377.89,1258.88,9,10,7,252214,204.305,8.61608,73.4312
1.86,4.68,0.9,1377.89,1297.92,7,9,6,95255,380.52,16.0048,70.7418
4.52,3.57,3.04,1377.89,990.72,9,9,8,268808,156.755,8.57063,73.4542
0.23,2.77,1.39,1377.89,1123.84,6,8,7,87009,368.713,18.9894,69.9992
5.54,3.32,0.97,1377.89,1276.16,8,9,6,114077,396.654,13.7623,71.3974
1.47,3.76,5.52,1377.89,1376,7,9,8,227399,199.953,12.441,71.8358
2.41,1.59,5.35,1377.89,1246.08,8,8,8,214002,249.887,11.7735,72.0753
3.58,3.86,1.28,1377.89,1050.88,8,9,7,142128,216.865,11.6848,72.1081
0.98,2.95,3.8,1377.89,989.44,7,9,8,227399,199.953,12.441,71.8358
0.61,3.93,1.56,1377.89,980.48,7,9,7,123306,263.87,13.926,71.3461
3.57,3.66,3.22,1377.89,994.88,9,9,8,268808,156.755,8.57063,73.4542
2.37,3.77,4.05,1377.89,1152.64,8,9,8,246221,150.868,10.1725,72.71
3.22,3.97,0.64,1377.89,1248,7,9,6,95255,380.52,16.0048,70.7418
2.51,0.99,0.22,1377.89,1278.72,7,7,4,22604,1382.76,24.6854,68.8599
1.28,5.23,4.76,1377.89,1360.64,8,9,8,246221,150.868,10.1725,72.71
2.81,5.07,4.36,1377.89,1296.96,9,9,8,268808,156.755,8.57063,73.4542
5.54,5.31,5.48,1377.89,1218.56,9,10,8,356307,126.622,7.06195,74.2951
0.91,3.67,4.05,1377.89,1104.64,7,9,8,227399,199.953,12.441,71.8358
2.71,1.73,1.13,1377.89,1368.32,7,8,6,63036,427.457,17.6287,70.3221
3.01,2.75,5.37,1377.89,1232,8,9,8,246221,150.868,10.1725,72.71
2.05,2.62,0.17,1377.89,1107.2,7,8,5,42882,736.487,18.886,70.0229
0.39,5.25,0.26,1377.89,1038.08,6,9,5,71023,711.629,20.8871,69.5855
5.53,0.85,2.08,1377.89,1321.6,8,7,7,93208,457.513,16.5084,70.6073
2.04,4.59,4.53,1377.89,1297.92,8,9,8,246221,150.868,10.1725,72.71
4.5,3.79,2.9,1377.89,1371.52,9,9,7,164715,235.87,10.0747,72.752
1.98,2.72,0.67,1377.89,1292.8,7,8,6,63036,427.457,17.6287,70.3221
3.64,2.94,4.82,1377.89,1226.24,8,9,8,246221,150.868,10.1725,72.71
4.77,2.47,5.21,1377.89,1135.68,9,9,8,268808,156.755,8.57063,73.4542
0.46,0.87,5.03,1377.89,925.44,7,8,8,195180,299.238,14.074,71.3001
4.63,0.75,3.82,1377.89,1318.08,9,8,7,132496,314.285,11.6558,72.1189
4.51,3.05,0.67,1377.89,1022.08,8,9,6,114077,396.654,13.7623,71.3974
4.13,4.71,2.9,1377.89,1106.24,9,9,8,268808,156.755,8.57063,73.4542
1.81,0.24,2.22,1377.89,922.88,7,7,7,74386,463.379,18.725,70.0601
1.23,2.91,1.03,1377.89,1057.28,7,9,6,95255,380.52,16.0048,70.7418
4.2,4.74,2.6,1377.89,1103.36,9,10,7,252214,204.305,8.61608,73.4312
2,4.12,1.24,1377.89,1100.8,7,9,7,123306,263.87,13.926,71.3461
2.69,1.13,2.66,1377.89,1314.56,7,8,7,91087,346.25,15.5304,70.8725
0.21,1.82,1.72,1377.89,960,6,8,7,87009,368.713,18.9894,69.9992
3.15,1.42,5.24,1377.89,1235.84,8,8,8,214002,249.887,11.7735,72.0753
2.07,1.27,1.46,1377.89,1337.6,7,8,6,63036,427.457,17.6287,70.3221
5.26,1.33,4.32,1377.89,1061.76,9,8,8,236589,235.238,10.1804,72.7067
1.96,1.83,2.12,1377.89,1262.08,7,8,7,91087,346.25,15.5304,70.8725
2.82,0.67,1.6,1377.89,1113.6,7,7,7,74386,463.379,18.725,70.0601
1.67,0.57,0.64,1377.89,1374.72,6,7,5,22103,828.257,25.474,68.7233
5.36,2.12,0.98,1377.89,1136.64,8,8,7,109909,287.267,13.2572,71.5598
1.54,3.49,4.85,1377.89,1264.64,7,9,8,227399,199.953,12.441,71.8358
0.72,4.45,0.26,1377.89,928,7,9,5,75101,711.629,17.3439,70.3928
3.26,5.19,2.89,1377.89,1176.32,9,10,7,252214,204.305,8.61608,73.4312
1.82,5.3,3.95,1377.89,1300.48,8,9,8,246221,150.868,10.1725,72.71
5.21,0.2,4.52,1377.89,847.68,9,7,8,219888,391.87,13.5507,71.4647
3.92,3.18,3.03,1377.89,1308.16,9,9,7,164715,235.87,10.0747,72.752
4.66,4.44,0.58,1377.89,1163.52,8,9,6,114077,396.654,13.7623,71.3974
1.75,2.8,1.98,1377.89,1089.28,7,9,7,123306,263.87,13.926,71.3461
5.01,3.19,4.68,1377.89,1167.68,9,9,8,268808,156.755,8.57063,73.4542
2.08,0.14,4.41,1377.89,1333.76,8,7,7,93208,457.513,16.5084,70.6073
0.71,1.17,1.52,1377.89,1168.64,7,8,6,63036,427.457,17.6287,70.3221
0.14,2.79,4.38,1377.89,953.6,6,9,8,223321,240.495,15.9388,70.7597
