,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
14815,5.51,1.73,4.46,1.8e-06,1.598e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14816,2.01,5.45,4.06,1.8e-06,1.73748e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14817,2.14,2.95,4.45,1.8e-06,1.54018e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14818,3.58,3.22,0.2,1.8e-06,1.36018e-06,32,32,26,27587426,9.53674e-06,1.12498e-12,144.918
14819,4.38,2.13,1.57,1.8e-06,1.26362e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14820,2.32,0.77,1.69,1.8e-06,1.03593e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14821,1.47,0.74,3.79,1.8e-06,1.72496e-06,32,28,32,29350037,6.67572e-06,8.4005e-13,146.186
14822,2.62,1.83,4.81,1.8e-06,1.52111e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14823,0.94,0.71,0.6,1.8e-06,1.28508e-06,32,32,27,28613280,8.10623e-06,7.67065e-13,146.581
14824,2.52,0.46,1.99,1.8e-06,1.15395e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14825,1.54,1.58,0.75,1.8e-06,1.71065e-06,32,32,27,28613280,8.10623e-06,7.67065e-13,146.581
14826,3.31,0.89,5.35,1.8e-06,1.36495e-06,32,29,32,29459226,5.72205e-06,5.65768e-13,147.903
14827,3.76,2.47,4.06,1.8e-06,1.48654e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14828,0.9,2.97,0.23,1.8e-06,1.28508e-06,32,32,26,27587426,9.53674e-06,1.12498e-12,144.918
14829,1.25,5.26,3.33,1.8e-06,1.49548e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14830,1.88,5.04,0.76,1.8e-06,1.43766e-06,32,32,28,29266053,6.19888e-06,5.95674e-13,147.679
14831,3.54,0.62,1.02,1.8e-06,1.25766e-06,32,32,28,29266053,6.19888e-06,5.95674e-13,147.679
14832,5.37,3.99,3.13,1.8e-06,1.54197e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14833,3.73,2.18,3.23,1.8e-06,1.25229e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14834,0.19,1.5,2.6,1.8e-06,1.42992e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14835,4.8,1.48,0.17,1.8e-06,1.75953e-06,32,32,25,26564273,1.19209e-05,1.86384e-12,142.725
14836,3.51,1.43,1.84,1.8e-06,1.25706e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14837,3.44,3.17,2.95,1.8e-06,1.28627e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14838,3.94,0.79,3.76,1.8e-06,1.22547e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14839,1.99,1.61,5.24,1.8e-06,1.55985e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14840,0.83,2.64,2.56,1.8e-06,1.58489e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14841,2.28,5.24,2.24,1.8e-06,1.29461e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14842,2.61,2.95,4.67,1.8e-06,1.62065e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14843,0.64,2.72,1.98,1.8e-06,1.30653e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14844,1.55,3.82,5.36,1.8e-06,1.18673e-06,32,32,31,29471368,5.72205e-06,5.55341e-13,147.983
14845,1.12,2.96,1.47,1.8e-06,1.12057e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14846,1.4,4.25,3.56,1.8e-06,1.43886e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14847,0.81,0.29,3.47,1.8e-06,1.36137e-06,32,27,32,29077153,9.53674e-06,1.76993e-12,142.949
14848,3.69,3.45,2.04,1.8e-06,1.60396e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14849,2.06,4.73,5.17,1.8e-06,1.30296e-06,32,32,31,29471368,5.72205e-06,5.55341e-13,147.983
14850,2.41,1.97,2.91,1.8e-06,1.76609e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14851,1.22,5.03,2.1,1.8e-06,1.6737e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14852,3.37,1.6,3.88,1.8e-06,1.31667e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14853,4.49,1.46,5.41,1.8e-06,1.73151e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14854,3.7,1.7,0.35,1.8e-06,1.75834e-06,32,32,26,27587426,9.53674e-06,1.12498e-12,144.918
14855,5.44,5.12,0.92,1.8e-06,1.37329e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14856,2.78,4.71,4.9,1.8e-06,1.3113e-06,32,32,31,29471368,5.72205e-06,5.55341e-13,147.983
14857,2.73,4.36,3.25,1.8e-06,1.45733e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14858,3.56,2.94,2.89,1.8e-06,1.2517e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14859,4.15,5.48,4.01,1.8e-06,1.37866e-06,32,32,31,29471368,5.72205e-06,5.55341e-13,147.983
14860,4,2.97,2.86,1.8e-06,1.27435e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14861,5.37,4.06,2.26,1.8e-06,1.34289e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14862,3.75,4.51,3.99,1.8e-06,1.71244e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14863,5.2,3.45,2.47,1.8e-06,1.31011e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14864,2.01,3.79,4.9,1.8e-06,1.73986e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14865,0.54,2.19,4.06,1.8e-06,1.26123e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14866,1.29,5.32,4.21,1.8e-06,1.71483e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14867,2.77,3.26,4.29,1.8e-06,1.57654e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14868,0.21,0.64,3.68,1.8e-06,1.45257e-06,32,28,32,29350037,6.67572e-06,8.4005e-13,146.186
14869,2.81,1.3,3.34,1.8e-06,1.11878e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14870,5.51,3.51,4.34,1.8e-06,1.78158e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14871,0.53,0.43,5.5,1.8e-06,1.17958e-06,32,28,32,29350037,6.67572e-06,8.4005e-13,146.186
14872,1.62,5.06,0.09,1.8e-06,1.3864e-06,32,32,25,26564273,1.19209e-05,1.86384e-12,142.725
14873,1.15,4.8,5.32,1.8e-06,1.27494e-06,32,32,31,29471368,5.72205e-06,5.55341e-13,147.983
14874,4.05,3.53,0.83,1.8e-06,1.45376e-06,32,32,28,29266053,6.19888e-06,5.95674e-13,147.679
14875,4.41,3.91,5.34,1.8e-06,1.36554e-06,32,32,31,29471368,5.72205e-06,5.55341e-13,147.983
14876,1.26,2.73,4.91,1.8e-06,1.57118e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14877,1.65,2.76,4.6,1.8e-06,1.52409e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14878,5.2,3.45,2.2,1.8e-06,1.77026e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14879,0.73,4.3,3.9,1.8e-06,1.48594e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14880,3.44,3.92,3.66,1.8e-06,1.54495e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14881,1.57,3.45,0.58,1.8e-06,1.61111e-06,32,32,27,28613280,8.10623e-06,7.67065e-13,146.581
14882,5.25,3.23,3.7,1.8e-06,1.58012e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14883,0.62,0.83,3.79,1.8e-06,1.0395e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14884,0.45,5.35,0.1,1.8e-06,1.42753e-06,32,32,25,26564273,1.19209e-05,1.86384e-12,142.725
14885,1.78,4.81,1,1.8e-06,1.63317e-06,32,32,28,29266053,6.19888e-06,5.95674e-13,147.679
14886,0.8,3.38,3.71,1.8e-06,1.33514e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14887,1.42,5.42,3.2,1.8e-06,1.49369e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14888,0.62,0.86,0.79,1.8e-06,1.64628e-06,32,32,27,28613280,8.10623e-06,7.67065e-13,146.581
14889,1.03,0.91,3.05,1.8e-06,1.62423e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14890,1.75,3.31,4.59,1.8e-06,1.59323e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14891,0.21,5.14,3.13,1.8e-06,1.3715e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14892,3.06,2.1,4.09,1.8e-06,1.40786e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14893,0.94,4.54,0.71,1.8e-06,1.27435e-06,32,32,28,29266053,6.19888e-06,5.95674e-13,147.679
14894,0.37,5.22,2.54,1.8e-06,1.24991e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14895,2.45,1.84,4.46,1.8e-06,1.42872e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14896,0.19,3.76,1.09,1.8e-06,1.49906e-06,32,32,28,29266053,6.19888e-06,5.95674e-13,147.679
14897,2.97,2.43,4.27,1.8e-06,1.48475e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14898,1.46,2.47,2.16,1.8e-06,1.41144e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14899,1.8,2.61,1.68,1.8e-06,1.21951e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14900,0.83,5.35,3.22,1.8e-06,1.45495e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14901,4.97,1.23,1.75,1.8e-06,1.27733e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14902,2.24,4.28,4.2,1.8e-06,1.64509e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14903,1.3,4.69,3.67,1.8e-06,1.51157e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14904,1.06,0.96,2.44,1.8e-06,1.3411e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14905,0.4,3.27,4.17,1.8e-06,1.40786e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14906,4.63,0.34,3.03,1.8e-06,1.75357e-06,32,27,32,29077153,9.53674e-06,1.76993e-12,142.949
14907,4.67,2.87,2.17,1.8e-06,1.65522e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14908,5.33,5.31,4.84,1.8e-06,1.52767e-06,32,32,31,29471368,5.72205e-06,5.55341e-13,147.983
14909,0.55,2.2,3.28,1.8e-06,1.07706e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14910,4.52,3.41,0.42,1.8e-06,1.477e-06,32,32,27,28613280,8.10623e-06,7.67065e-13,146.581
14911,1.05,2.79,0.45,1.8e-06,1.25349e-06,32,32,27,28613280,8.10623e-06,7.67065e-13,146.581
14912,4.32,4.48,5.33,1.8e-06,1.42694e-06,32,32,31,29471368,5.72205e-06,5.55341e-13,147.983
14913,2.48,2.82,0.11,1.8e-06,1.32322e-06,32,32,25,26564273,1.19209e-05,1.86384e-12,142.725
14914,1.76,2.69,2.63,1.8e-06,1.67966e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14915,4.7,0.77,3.1,1.8e-06,1.11103e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14916,2.42,5.04,4.57,1.8e-06,1.28984e-06,32,32,31,29471368,5.72205e-06,5.55341e-13,147.983
14917,4.71,2.15,3.16,1.8e-06,1.29044e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14918,5.42,0.25,2.15,1.8e-06,1.78933e-06,32,27,30,29076931,9.53674e-06,1.76993e-12,142.949
14919,0.76,4.34,3.12,1.8e-06,1.30653e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14920,4.59,1.24,4.92,1.8e-06,1.59442e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14921,4.93,1.21,2.46,1.8e-06,1.61111e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14922,4.12,4.35,3.53,1.8e-06,1.60575e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14923,0.04,4.36,0.62,1.8e-06,1.70469e-06,32,32,27,28613280,8.10623e-06,7.67065e-13,146.581
