c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
1.04,1.21,3.7,0.000357,0.000270691,26,25,24,53504425,6.19888e-05,2.85091e-10,126.519
0.35,4.11,4.21,0.000357,0.000325012,25,26,24,53802861,6.19888e-05,2.75259e-10,126.672
5.35,4.9,1.16,0.000357,0.000330791,28,27,22,48860953,0.000212669,4.10035e-09,114.941
1.5,2.1,0.48,0.000357,0.00027214,27,26,21,45735945,0.000413895,1.64128e-08,108.917
3.58,3.86,1.28,0.000357,0.000348778,28,27,22,48860953,0.000212669,4.10035e-09,114.941
4.51,3.05,0.67,0.000357,0.000354719,29,27,21,46189181,0.000411987,1.6407e-08,108.919
3.01,2.75,5.37,0.000357,0.000211582,28,26,25,56681033,3.33786e-05,7.16206e-11,132.519
2.24,2.64,2.16,0.000357,0.0003125,27,26,23,51182689,0.000104904,1.03346e-09,120.926
3.3,4.72,3.75,0.000357,0.000271187,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
0.91,3.67,4.05,0.000357,0.000310135,26,26,24,53854461,5.81741e-05,2.66873e-10,126.806
2.05,2.62,0.17,0.000357,0.000209904,28,26,20,43064173,0.000831604,6.56076e-08,102.9
2.04,4.59,4.53,0.000357,0.000354309,27,26,24,53906061,6.00815e-05,2.63875e-10,126.855
2.51,0.99,0.22,0.000357,0.000249844,28,25,20,42714137,0.000824928,6.56237e-08,102.899
5.53,0.85,2.08,0.000357,0.00031106,29,24,23,50585817,0.000131607,1.12372e-09,120.563
0.46,0.87,5.03,0.000357,0.000340576,25,25,24,53452825,6.81877e-05,2.93472e-10,126.394
2.69,1.13,2.66,0.000357,0.000201969,28,25,24,53607625,6.38962e-05,2.81753e-10,126.571
0.21,1.82,1.72,0.000357,0.000244141,24,26,23,51027889,0.000114441,1.08128e-09,120.73
0.61,3.93,1.56,0.000357,0.000225067,26,27,23,51481125,0.000112534,1.03055e-09,120.939
3.57,3.66,3.22,0.000357,0.000231266,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
1.28,5.23,4.76,0.000357,0.000340195,26,27,24,54204497,5.53131e-05,2.62205e-10,126.883
5.24,4.6,4.38,0.000357,0.000312424,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
1.98,2.72,0.67,0.000357,0.000208855,28,26,22,48510917,0.000212669,4.10527e-09,114.936
0.98,2.95,3.8,0.000357,0.000284424,26,26,24,53854461,5.81741e-05,2.66873e-10,126.806
3.15,1.42,5.24,0.000357,0.0003475,28,26,24,53957661,5.91278e-05,2.63531e-10,126.861
0.54,0.53,4.03,0.000357,0.00028656,25,24,24,53102789,8.2016e-05,3.67028e-10,125.422
3.38,5.23,3.8,0.000357,0.000278282,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
4.48,3.82,4.78,0.000357,0.000329437,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
0.52,5.15,0.52,0.000357,0.000301132,25,27,21,45982781,0.000416756,1.64249e-08,108.914
4.4,2.27,3.93,0.000357,0.000282898,28,26,24,53957661,5.91278e-05,2.63531e-10,126.861
0.39,5.25,0.26,0.000357,0.000299911,25,27,20,43259409,0.000826836,6.56028e-08,102.9
5.54,5.31,5.48,0.000357,0.000213032,29,27,25,57082669,2.86102e-05,6.69211e-11,132.814
1.67,0.57,0.64,0.000357,0.000353661,27,24,21,45035873,0.000429153,1.65031e-08,108.894
5.15,0.84,1.22,0.000357,0.000354033,29,24,22,47862445,0.000227928,4.19703e-09,114.84
2.71,1.73,1.13,0.000357,0.000339012,27,25,22,48109281,0.000210762,4.12274e-09,114.917
5.54,3.32,0.97,0.000357,0.000292759,29,26,22,48562517,0.000212669,4.10486e-09,114.936
4.77,2.47,5.21,0.000357,0.000201235,29,26,25,56732633,3.33786e-05,7.14774e-11,132.528
0.88,2.86,3.16,0.000357,0.000243225,26,26,24,53854461,5.81741e-05,2.66873e-10,126.806
4.2,4.74,2.6,0.000357,0.00019886,29,27,24,54359297,5.34058e-05,2.58615e-10,126.943
4.63,0.75,3.82,0.000357,0.000287762,28,24,24,53257589,8.01086e-05,3.55309e-10,125.563
0.14,2.79,4.38,0.000357,0.000318451,23,26,24,53699661,8.7738e-05,4.63487e-10,124.409
0.08,2.65,5.37,0.000357,0.000209198,23,26,25,56423033,6.48499e-05,2.75631e-10,126.666
5.28,1.65,0.45,0.000357,0.000275116,29,25,21,45489109,0.000415802,1.64305e-08,108.913
1.14,1.24,2.05,0.000357,0.000296783,26,25,23,50781053,0.000108719,1.05365e-09,120.842
4.04,5.33,3.08,0.000357,0.000232506,29,27,24,54359297,5.34058e-05,2.58615e-10,126.943
1.92,4.53,4.56,0.000357,0.000354767,27,26,24,53906061,6.00815e-05,2.63875e-10,126.855
4.5,3.79,2.9,0.000357,0.000210209,29,27,24,54359297,5.34058e-05,2.58615e-10,126.943
0.23,2.77,1.39,0.000357,0.000215454,25,26,23,51079489,0.000104904,1.04638e-09,120.872
5.26,1.33,4.32,0.000357,0.000309277,29,25,24,53659225,6.38962e-05,2.81505e-10,126.574
1.47,3.76,5.52,0.000357,0.000202751,27,27,25,56979469,3.05176e-05,6.77186e-11,132.762
2.82,0.67,1.6,0.000357,0.000241585,28,24,23,50534217,0.000131607,1.12377e-09,120.563
5.42,1.68,0.81,0.000357,0.000228558,29,26,22,48562517,0.000212669,4.10486e-09,114.936
