c0,c1,c2,c3,Requested_tolerance,estimated_error,l0,l1,l2,l3,Total_retrieve_size,MaxErr,MSE,PSNR
1.58,2.31,2.09,3,11586.2,9871.36,6,7,9,8,20619,1504.38,34.4673,85.9048
2.24,4.4,4.17,3.3,11586.2,10475.5,6,7,9,9,26615,1232.9,30.784,86.3956
1.98,4.7,3.98,3.74,11586.2,10818.6,6,7,9,9,26615,1232.9,30.784,86.3956
3.01,1.15,0.42,0.21,11586.2,10777.6,5,5,6,5,5206,10051.1,125.832,80.2809
3.38,0.16,3.75,2.75,11586.2,10992.6,6,4,9,8,18179,3047.35,64.3231,83.1952
2.84,1.98,3.78,2.58,11586.2,10895.4,6,7,9,8,20619,1504.38,34.4673,85.9048
1.39,0.88,2.05,5.08,11586.2,11013.1,5,6,8,9,22185,1712.2,45.3466,84.7134
1.62,4.77,1.34,0.77,11586.2,9169.92,5,7,8,7,13086,3499.63,51.2507,84.1818
3.03,5.05,0.58,4.43,11586.2,10273.3,6,7,7,9,22295,2928.3,50.5407,84.2424
3.9,3.5,3.01,4.74,11586.2,10227.2,7,7,9,9,27203,1232.9,27.791,86.8398
0.42,0.65,0.64,1.47,11586.2,10403.8,4,5,7,7,9311,4435.25,88.0863,81.8298
1.95,2.88,0.68,2.02,11586.2,8896,6,7,7,8,16299,3163.93,54.5056,83.9144
4.61,2.81,5.02,1.77,11586.2,10794.2,7,7,9,8,21207,1467.63,31.4755,86.2991
3.14,0.97,4.97,5.45,11586.2,9520.64,7,6,10,9,30275,1166.01,29.2498,86.6176
3.79,1.71,3.86,3.44,11586.2,8835.84,7,7,9,9,27203,1232.9,27.791,86.8398
0.01,2.32,4.33,3.52,11586.2,9267.2,2,7,9,9,25895,2861.21,53.0033,84.0358
4.8,0.63,0.99,2.56,11586.2,9789.44,6,5,8,8,15906,2768.87,58.2217,83.628
0.81,4.34,4.14,3.79,11586.2,10757.1,5,7,9,9,26184,1232.9,33.3991,86.0415
2.21,3.46,4.1,1.27,11586.2,9136.64,6,7,9,8,20619,1504.38,34.4673,85.9048
0.34,2.37,3.76,2.6,11586.2,10562.6,5,7,9,8,20188,1515.58,37.0882,85.5865
2.35,0.41,2.66,1.86,11586.2,7974.4,6,5,9,8,18608,1987.22,52.1213,84.1087
3.34,2.1,0.02,0.74,11586.2,10577.9,5,6,4,6,6904,18474.6,201.273,78.241
4.26,1.18,5.03,5.18,11586.2,9633.28,7,6,10,9,30275,1166.01,29.2498,86.6176
3.36,4.01,1.81,0.94,11586.2,10470.4,6,7,8,7,13517,3651.63,48.5953,84.4129
3.21,0.23,2.19,0.21,11586.2,10511.4,5,4,8,5,7073,9398.02,109.997,80.865
4.86,4.07,3.06,5.06,11586.2,11020.8,7,7,9,9,27203,1232.9,27.791,86.8398
3.02,4.83,2.45,4.06,11586.2,9912.32,6,7,9,9,26615,1232.9,30.784,86.3956
0.91,2.43,0.44,5.45,11586.2,9093.12,5,7,7,9,21864,3024.3,53.133,84.0252
2.51,0.16,1.34,4.72,11586.2,8875.52,6,4,8,9,21473,2463.46,66.6005,83.0441
5.54,4.98,3.33,3.99,11586.2,10754.6,7,7,9,9,27203,1232.9,27.791,86.8398
2.91,1.76,1.98,3.49,11586.2,10821.1,6,7,9,8,20619,1504.38,34.4673,85.9048
0.93,3.57,4.07,4.11,11586.2,10680.3,5,7,9,9,26184,1232.9,33.3991,86.0415
0.03,1.18,0.72,1.62,11586.2,10915.8,2,6,7,7,9882,4698.21,90.0877,81.7322
0.29,5.38,1.45,4.06,11586.2,10030.1,5,7,8,9,23482,1515.08,39.3912,85.3248
4.88,1.21,4.6,3.79,11586.2,10455,7,6,9,9,25906,1556.83,33.7102,86.0012
4.84,3.77,3.28,0.34,11586.2,9313.28,6,7,9,6,14253,5519.09,59.0512,83.5665
1.65,4.03,3.02,4.22,11586.2,9899.52,6,7,9,9,26615,1232.9,30.784,86.3956
0.51,5.04,1.1,1.51,11586.2,11279.4,5,7,8,7,13086,3499.63,51.2507,84.1818
1.66,3.47,4.08,4.9,11586.2,11397.1,6,7,9,9,26615,1232.9,30.784,86.3956
3.23,1.94,2.33,3.55,11586.2,11476.5,6,7,9,8,20619,1504.38,34.4673,85.9048
2.49,0.83,0.35,3.13,11586.2,10181.1,6,5,7,8,14288,3900.63,72.1394,82.6971
2.6,2.26,3.11,0.87,11586.2,9728,6,6,9,7,14922,3046.04,48.7242,84.4014
3.02,3.13,1.83,1.41,11586.2,10025,6,7,9,7,16219,2794.42,42.8156,84.9628
0.53,2.54,4.1,1.79,11586.2,9436.16,5,7,9,8,20188,1515.58,37.0882,85.5865
4.67,0.93,3.01,0.72,11586.2,11261.4,6,6,8,7,12220,3903.25,54.5275,83.9127
3.02,0.2,0.09,2.15,11586.2,11136,6,4,6,7,8781,6369.3,107.844,80.9509
3.1,4.77,3.6,4.88,11586.2,11522.6,7,7,9,9,27203,1232.9,27.791,86.8398
3.86,3.63,0.97,5.48,11586.2,10444.8,6,7,8,9,23913,1614.88,36.7337,85.6282
5.22,4.8,4.39,2.69,11586.2,10882.6,7,7,10,8,25576,1351.11,26.9915,86.9666
3.04,0.48,2.86,1.95,11586.2,8683.52,6,5,9,8,18608,1987.22,52.1213,84.1087
5.16,1.18,3.15,1.31,11586.2,11120.6,6,6,9,7,14922,3046.04,48.7242,84.4014
4.47,2.78,3.4,1.58,11586.2,8712.96,7,7,9,8,21207,1467.63,31.4755,86.2991
3.39,0.41,4.33,1.63,11586.2,9479.68,6,5,9,8,18608,1987.22,52.1213,84.1087
3.74,3.08,0.78,1.16,11586.2,10480.6,6,7,7,7,11899,3777.34,62.0594,83.3508
3.88,0.72,0.25,1.03,11586.2,8734.72,6,5,6,7,9210,6665.62,95.5278,81.4775
5.39,2.66,5.33,1.25,11586.2,9900.8,7,7,10,7,21176,2663.78,35.3762,85.7917
1.9,4.05,3.81,4.08,11586.2,10639.4,6,7,9,9,26615,1232.9,30.784,86.3956
4.66,1.28,3.16,2.65,11586.2,11166.7,6,6,9,8,19322,1632.33,40.3828,85.2169
0.45,5.48,2.7,4.2,11586.2,10101.8,5,7,9,9,26184,1232.9,33.3991,86.0415
4.91,2.62,0.99,2.16,11586.2,8421.12,7,7,8,8,18505,2066.06,37.4279,85.5469
1.68,4.18,1.34,5.22,11586.2,10659.8,6,7,8,9,23913,1614.88,36.7337,85.6282
2.54,1.02,4.52,4.29,11586.2,10716.2,6,6,9,9,25318,1556.83,36.6919,85.6331
2.33,4.08,2.05,0.3,11586.2,9937.92,5,7,8,6,11120,5619.68,67.6648,82.9752
3.38,4.77,4.35,4.33,11586.2,9536,7,7,10,9,31572,1076.34,23.3232,87.601
1.83,4.53,1.52,2.98,11586.2,10447.4,6,7,9,8,20619,1504.38,34.4673,85.9048
5.1,2.67,3.55,0.62,11586.2,10214.4,6,6,9,7,14922,3046.04,48.7242,84.4014
1.62,2.68,1.62,4.5,11586.2,9712.64,6,7,8,9,23913,1614.88,36.7337,85.6282
5,4.59,4.82,4.42,11586.2,9984,7,7,10,9,31572,1076.34,23.3232,87.601
0.59,4.93,2.63,0.08,11586.2,10833.9,5,7,8,4,8773,19760.1,133.156,80.0352
3.15,2.78,3.79,0.97,11586.2,11507.2,6,6,9,7,14922,3046.04,48.7242,84.4014
1.11,2.76,2.5,3.68,11586.2,8025.6,6,7,9,9,26615,1232.9,30.784,86.3956
4.73,3.69,5.03,0.02,11586.2,11138.1,7,7,10,0,14597,62218.9,244.973,77.3877
3.75,4.19,2.5,1.08,11586.2,10089,6,7,9,7,16219,2794.42,42.8156,84.9628
3.61,2.3,2.45,4.77,11586.2,9495.04,6,7,9,9,26615,1232.9,30.784,86.3956
4.19,4.12,5.01,3.58,11586.2,11441.9,7,7,9,9,27203,1232.9,27.791,86.8398
0.59,5.04,0.87,5.33,11586.2,10122.2,5,7,8,9,23482,1515.08,39.3912,85.3248
1.51,4.95,4.56,3.57,11586.2,11246.1,6,7,9,9,26615,1232.9,30.784,86.3956
4.7,5.21,3.93,2.42,11586.2,10915.8,7,8,9,8,23857,1480.09,27.3607,86.9076
0.98,1.01,4.81,4.62,11586.2,11192.3,5,6,9,9,24887,1556.83,39.331,85.3315
1.04,4.63,0.17,4.4,11586.2,8104.96,5,7,7,9,21864,3024.3,53.133,84.0252
1.57,4.58,3.59,4.32,11586.2,10846.7,6,7,9,9,26615,1232.9,30.784,86.3956
3.37,4,0.58,4.37,11586.2,9761.28,6,7,7,9,22295,2928.3,50.5407,84.2424
3.72,2.63,1.19,2.91,11586.2,10695.7,6,7,8,8,17917,2066.06,40.4065,85.2143
0.37,0.65,2.25,5.38,11586.2,10972.2,5,6,8,9,22185,1712.2,45.3466,84.7134
1.9,5.24,2.39,3.44,11586.2,9139.2,6,7,9,9,26615,1232.9,30.784,86.3956
4.28,4.63,4.23,0.83,11586.2,11197.4,6,7,9,7,16219,2794.42,42.8156,84.9628
1.66,4.71,0.56,3.33,11586.2,10803.2,6,7,8,8,17917,2066.06,40.4065,85.2143
3.17,2.21,4.36,4.42,11586.2,10933.8,6,7,9,9,26615,1232.9,30.784,86.3956
2.18,0.05,0.34,3.96,11586.2,11028.5,5,3,7,8,13241,4782.06,96.4174,81.4373
2.28,5.54,0.17,3.81,11586.2,8017.92,6,7,7,9,22295,2928.3,50.5407,84.2424
4.03,5.13,4.18,0.07,11586.2,10232.3,6,7,9,4,11906,19817,124.927,80.3123
4.28,4.75,3.32,2.9,11586.2,9349.12,7,7,9,9,27203,1232.9,27.791,86.8398
3.22,2.64,5.22,0.86,11586.2,11043.8,6,7,9,7,16219,2794.42,42.8156,84.9628
3.77,4.63,4.54,5.06,11586.2,10359,7,7,10,9,31572,1076.34,23.3232,87.601
5.01,3.27,1.74,4.62,11586.2,10609.9,7,7,8,9,24501,1578.88,33.7538,85.9956
0.17,4.28,1.51,1.8,11586.2,9144.32,4,7,8,8,17340,2066.06,48.9889,84.3779
5.54,2.67,5.14,2.33,11586.2,9479.68,7,7,10,8,25576,1351.11,26.9915,86.9666
3.1,3.43,1.4,2.51,11586.2,10557.4,6,7,8,8,17917,2066.06,40.4065,85.2143
4.9,3.71,0.69,4.42,11586.2,8465.92,7,7,8,9,24501,1578.88,33.7538,85.9956
2.77,4.98,5.29,0.56,11586.2,10969.6,6,7,9,7,16219,2794.42,42.8156,84.9628
0.4,3.1,5.33,3.41,11586.2,11504.6,5,7,10,8,24557,1459.11,32.6209,86.1439
1.8,0.83,1.81,4.53,11586.2,9656.32,6,6,8,9,22616,1839.21,42.6652,84.9781
0.27,3.58,5.28,1.29,11586.2,9958.4,5,7,10,7,20157,2721.78,40.9994,85.1511
0.72,1.89,3.64,5.23,11586.2,11386.9,5,6,9,9,24887,1556.83,39.331,85.3315
3.89,5.09,0.86,3.14,11586.2,11296,7,7,8,8,18505,2066.06,37.4279,85.5469
0.77,4.49,2.38,3.46,11586.2,8673.28,5,7,9,9,26184,1232.9,33.3991,86.0415
4.07,0.64,3.64,1.86,11586.2,8712.96,7,6,9,8,19910,1614.92,37.4023,85.5499
3.08,3.81,4.08,2.95,11586.2,9543.68,7,7,9,9,27203,1232.9,27.791,86.8398
4.21,1.86,2.04,3.78,11586.2,11321.6,7,7,9,8,21207,1467.63,31.4755,86.2991
3.72,1.56,1.49,0.12,11586.2,11571.2,5,6,7,5,6598,9243.83,99.0553,81.3201
4.64,4.67,0.02,2.67,11586.2,9374.72,6,7,5,8,15156,10169.3,95.162,81.4942
3.35,5.21,4.81,3.13,11586.2,8764.16,7,7,10,9,31572,1076.34,23.3232,87.601
4.37,0.5,3.86,1.27,11586.2,11297.3,6,5,9,7,14208,3159.11,60.3415,83.4727
3.06,3.08,4.21,3.51,11586.2,9873.92,7,7,9,9,27203,1232.9,27.791,86.8398
2.2,2.2,0.42,2.15,11586.2,8939.52,6,6,7,8,15002,3306.04,60.3377,83.4729
2.75,4.08,2.5,3.72,11586.2,9162.24,6,7,9,9,26615,1232.9,30.784,86.3956
1.86,5.11,0.21,3.55,11586.2,11223,6,7,7,8,16299,3163.93,54.5056,83.9144
3.17,1.79,5,3.66,11586.2,10190.1,7,7,9,9,27203,1232.9,27.791,86.8398
3.07,0.03,1.46,4.04,11586.2,8158.72,6,3,8,9,21286,4721.74,76.2963,82.4538
4.46,3.07,4.92,5.5,11586.2,10293.8,7,7,10,9,31572,1076.34,23.3232,87.601
4.7,1.94,2.35,2.42,11586.2,9950.72,7,6,9,8,19910,1614.92,37.4023,85.5499
1.91,5.19,4.99,4.87,11586.2,10688,6,7,10,9,30984,1076.34,26.3062,87.0783
2.09,3.98,5.15,2.27,11586.2,9858.56,6,7,10,8,24988,1441.18,29.9733,86.5115
4.28,4.42,2.49,5.25,11586.2,10736.6,7,7,9,9,27203,1232.9,27.791,86.8398
3.78,3.06,3.74,3.93,11586.2,9904.64,7,7,9,9,27203,1232.9,27.791,86.8398
4.01,0.1,0.05,2.46,11586.2,7293.44,6,4,5,8,12716,10711.5,124.618,80.323
3.48,3.36,1.65,2.46,11586.2,11028.5,6,7,8,8,17917,2066.06,40.4065,85.2143
5,1.95,4.13,3.56,11586.2,9512.96,7,7,9,9,27203,1232.9,27.791,86.8398
3.54,4.24,4.75,3.39,11586.2,10959.4,7,7,9,9,27203,1232.9,27.791,86.8398
3.26,1.07,3.05,4.73,11586.2,9896.96,6,6,9,9,25318,1556.83,36.6919,85.6331
0.75,1.31,1.48,4.99,11586.2,9866.24,5,6,8,9,22185,1712.2,45.3466,84.7134
0.39,0.47,1.87,2.64,11586.2,10398.7,5,5,8,8,15475,2832.87,60.8759,83.4344
1.61,1.58,1.62,1.81,11586.2,9054.72,6,6,8,8,16620,2145.77,46.3457,84.6187
4.47,0.7,2.78,1.14,11586.2,10094.1,6,5,9,7,14208,3159.11,60.3415,83.4727
1.8,3.74,0.94,4.08,11586.2,8478.72,6,7,8,9,23913,1614.88,36.7337,85.6282
5.3,5.41,3.12,0.09,11586.2,8796.16,6,7,9,5,12646,9270.57,71.89,82.7122
2.36,2.37,2.65,4.86,11586.2,9507.84,6,7,9,9,26615,1232.9,30.784,86.3956
0.84,4.4,5.22,0.01,11586.2,11062.2,5,7,9,0,9209,62210.6,254.849,77.216
0.63,0.16,0.76,4.48,11586.2,7121.92,5,4,8,9,21042,2698.3,69.276,82.873
4.39,0.66,1.11,2.39,11586.2,9643.52,6,5,8,8,15906,2768.87,58.2217,83.628
3.11,3.54,0.41,0.57,11586.2,11566.1,5,6,7,6,8205,5702.55,87.2526,81.8711
0.91,2.13,4.09,1.89,11586.2,10705.9,5,6,9,8,18891,1806.92,43.0277,84.9414
5.52,0.22,0.73,4.59,11586.2,7352.32,7,5,8,9,22490,2292.23,51.4992,84.1608
0.3,2.36,3.44,4.44,11586.2,9431.04,5,7,9,9,26184,1232.9,33.3991,86.0415
0.34,0.49,4.63,5.31,11586.2,11356.2,5,5,9,9,24173,1560.87,50.9658,84.206
3.33,0.48,4.97,3.33,11586.2,10282.2,7,6,10,8,24279,1561.51,32.9258,86.1035
0.14,1.89,0.48,1.58,11586.2,10659.8,3,6,7,7,9919,3876.95,77.8645,82.3654
5.49,3.35,2.64,5.53,11586.2,10784,7,7,9,9,27203,1232.9,27.791,86.8398
1.92,0.58,0.68,2.83,11586.2,10752,5,5,7,8,13857,4012.63,74.7284,82.544
0.65,3.17,5.18,1.96,11586.2,11274.2,5,7,9,8,20188,1515.58,37.0882,85.5865
4.12,2.14,3.63,2.62,11586.2,10705.9,7,7,9,8,21207,1467.63,31.4755,86.2991
1.99,0.11,2.52,3.86,11586.2,11445.8,6,4,9,8,18179,3047.35,64.3231,83.1952
0.17,3.03,0.85,2.54,11586.2,10409,4,7,7,8,15722,3275.93,63.0493,83.282
4.42,2.93,5.38,0.43,11586.2,11097.6,7,7,9,6,14841,5463.09,56.0592,83.7924
5.5,1.48,3.32,1.5,11586.2,8691.2,7,6,9,8,19910,1614.92,37.4023,85.5499
1.48,5.31,4.94,1.17,11586.2,10419.2,6,7,10,7,20588,2707.75,38.3596,85.4401
2.53,2.07,3.22,3.51,11586.2,8599.04,6,7,9,9,26615,1232.9,30.784,86.3956
2.51,3.14,1.32,3.81,11586.2,8855.04,6,7,8,9,23913,1614.88,36.7337,85.6282
3.55,0.2,1.59,4.38,11586.2,8605.44,7,5,8,9,22490,2292.23,51.4992,84.1608
3.95,2.76,0.32,3.86,11586.2,11134.7,7,7,7,8,16887,3219.93,51.503,84.1605
2.98,2.99,2.61,1.99,11586.2,9041.92,6,7,9,8,20619,1504.38,34.4673,85.9048
0.1,1.04,1.02,2.42,11586.2,8314.88,3,6,8,8,15937,2828.79,56.4903,83.7591
3.21,4.6,3.11,4.06,11586.2,10108.2,7,7,9,9,27203,1232.9,27.791,86.8398
1.06,3.66,0.3,0.82,11586.2,8878.08,5,6,7,7,10171,3876.95,70.4987,82.797
4.82,5.04,3.79,4.76,11586.2,10662.4,7,8,9,9,29853,1197.35,23.6746,87.536
3.76,1.94,2.43,0.09,11586.2,10874.9,6,6,8,4,7907,19744.7,136.461,79.9287
0.5,2.93,0.56,1.57,11586.2,10480.6,5,7,7,7,11468,3921.76,64.6496,83.1732
3.48,0.99,0.85,1.27,11586.2,10588.2,6,6,7,7,10602,4028.95,67.8845,82.9611
3.35,0.44,0.58,0.97,11586.2,8965.12,5,5,7,7,9457,4070.19,82.1462,82.133
3.67,3.07,0.87,4.17,11586.2,8093.44,7,7,8,9,24501,1578.88,33.7538,85.9956
0.49,0.65,5.32,2.44,11586.2,11361.3,5,6,9,8,18891,1806.92,43.0277,84.9414
0.7,1.63,2.03,3.02,11586.2,10291.2,5,6,9,8,18891,1806.92,43.0277,84.9414
1.12,0.43,0.38,2.63,11586.2,8396.8,5,5,7,8,13857,4012.63,74.7284,82.544
2.25,4.84,3.2,4.93,11586.2,11379.2,6,7,9,9,26615,1232.9,30.784,86.3956
1.24,3.55,5.03,3.16,11586.2,11182.1,6,7,10,8,24988,1441.18,29.9733,86.5115
4.53,2.73,0.18,2.22,11586.2,7841.28,6,7,7,8,16299,3163.93,54.5056,83.9144
3.48,1.54,1.92,4.16,11586.2,8248.32,7,6,9,9,25906,1556.83,33.7102,86.0012
4.87,0.58,0.42,1.25,11586.2,10995.2,6,5,6,7,9210,6665.62,95.5278,81.4775
2.15,5.14,3.98,1.87,11586.2,11087.4,6,7,9,8,20619,1504.38,34.4673,85.9048
4.4,3.84,4.95,5.5,11586.2,10695.7,7,7,10,9,31572,1076.34,23.3232,87.601
0.78,1.44,2.5,0.67,11586.2,9738.24,5,6,8,7,11789,3751.25,57.2069,83.7044
4.92,0.5,1.42,3.98,11586.2,8125.44,7,6,8,9,23204,1768.2,39.6967,85.2913
3.38,0.28,1.07,2.67,11586.2,9098.24,6,5,8,8,15906,2768.87,58.2217,83.628
4.66,4.66,3.54,2.46,11586.2,10452.5,7,8,9,8,23857,1480.09,27.3607,86.9076
2.83,2.85,2.76,1.87,11586.2,8839.68,6,7,9,8,20619,1504.38,34.4673,85.9048
0.86,5.48,3.36,2.34,11586.2,11479,5,7,9,8,20188,1515.58,37.0882,85.5865
2.33,1.25,1.3,3.19,11586.2,11072,6,6,8,8,16620,2145.77,46.3457,84.6187
2.43,4.39,4.43,4.94,11586.2,9885.44,7,7,10,9,31572,1076.34,23.3232,87.601
1,1.33,4.01,5.41,11586.2,11520,5,6,9,9,24887,1556.83,39.331,85.3315
4.18,4.54,5.08,0.78,11586.2,11256.3,7,7,9,7,16807,2779.82,39.8222,85.2776
3.69,3.14,1.08,0.92,11586.2,10140.2,6,6,8,7,12220,3903.25,54.5275,83.9127
3.96,0.21,3.07,1.14,11586.2,9687.04,6,4,9,7,13779,3966.31,72.5707,82.6712
0.87,3.24,3.77,1.95,11586.2,9958.4,5,7,9,8,20188,1515.58,37.0882,85.5865
5.16,1.53,0.25,4.56,11586.2,7920.64,7,6,7,9,21586,2878.37,53.3726,84.0057
1.11,2.1,0.15,0.08,11586.2,9948.16,5,5,5,4,4001,23479.3,204.235,78.1775
1.98,4.42,0.22,0.94,11586.2,11192.3,5,6,6,7,9493,6131.96,86.5752,81.9049
0.05,0.49,4.23,1.26,11586.2,10598.4,3,5,9,7,13525,3741.65,70.3131,82.8085
5.31,2.47,1.68,0.55,11586.2,11155.2,7,6,8,6,10842,5747.17,67.9833,82.9548
0.42,2.73,2.21,1.04,11586.2,10398.7,5,7,8,7,13086,3499.63,51.2507,84.1818
1.24,0.2,0.31,0.07,11586.2,10035.2,4,3,6,3,2969,26766.3,213.99,77.9749
3.97,5.1,4.82,2.38,11586.2,10461.4,7,7,10,8,25576,1351.11,26.9915,86.9666
5.49,2.25,2.75,4.45,11586.2,9227.52,7,7,9,9,27203,1232.9,27.791,86.8398
3.53,2.37,1.76,3.68,11586.2,11004.2,7,7,9,8,21207,1467.63,31.4755,86.2991
4.04,0.24,4.82,3.07,11586.2,9763.84,7,5,10,8,23565,1819.93,44.7475,84.7712
1.93,3.49,4.99,2.4,11586.2,9751.04,6,7,10,8,24988,1441.18,29.9733,86.5115
3.61,0.1,1.08,3.38,11586.2,10467.8,6,4,8,8,15477,2860.47,70.3769,82.8045
2.08,2.63,4.88,1.73,11586.2,10419.2,6,7,9,8,20619,1504.38,34.4673,85.9048
4.81,2.41,2.2,1.31,11586.2,9468.16,7,7,9,7,16807,2779.82,39.8222,85.2776
1.14,3.14,5.12,0.39,11586.2,10629.1,5,7,9,6,13822,5513.62,61.6723,83.3779
1.73,1.99,0.92,0.24,11586.2,10624,5,6,7,5,6598,9243.83,99.0553,81.3201
1.13,3.37,4.74,3.79,11586.2,10749.4,6,7,9,9,26615,1232.9,30.784,86.3956
2.87,1.11,1.68,4.16,11586.2,9571.84,6,6,8,9,22616,1839.21,42.6652,84.9781
3.33,3.48,5.03,3.18,11586.2,11296,7,7,10,8,25576,1351.11,26.9915,86.9666
2.7,3.34,4.8,0.4,11586.2,10593.3,6,7,9,6,14253,5519.09,59.0512,83.5665
1.15,3.32,4.81,2.13,11586.2,11576.3,5,7,9,8,20188,1515.58,37.0882,85.5865
1.45,0.03,0.97,1.94,11586.2,10921,5,3,8,7,10459,5006.18,90.709,81.7023
3.9,2.5,5.09,0.46,11586.2,11258.9,6,7,9,6,14253,5519.09,59.0512,83.5665
0.75,4.52,2.34,2.95,11586.2,11136,5,7,9,8,20188,1515.58,37.0882,85.5865
2.13,2.65,3.18,5.36,11586.2,10647,6,7,9,9,26615,1232.9,30.784,86.3956
2.19,3.46,2.42,1.22,11586.2,9807.36,6,7,9,7,16219,2794.42,42.8156,84.9628
2.89,2.52,3.85,3.72,11586.2,9781.76,6,7,9,9,26615,1232.9,30.784,86.3956
0.5,1.54,0.19,1.08,11586.2,9646.08,4,5,6,7,8633,6761.62,104.022,81.1076
0.79,5.4,4.91,3.36,11586.2,9123.84,5,7,10,9,30553,1076.34,28.9479,86.6627
5.04,4.03,0.63,1.21,11586.2,10890.2,6,7,7,7,11899,3777.34,62.0594,83.3508
4.11,0.15,5.06,4.79,11586.2,11226.9,7,4,9,9,24763,3480.35,57.5535,83.6781
3.04,1.72,2.19,4.84,11586.2,9738.24,6,6,9,9,25318,1556.83,36.6919,85.6331
2.05,3.12,3.21,1.3,11586.2,10734.1,6,7,9,7,16219,2794.42,42.8156,84.9628
2.36,1.54,5.52,3.79,11586.2,8888.32,6,6,10,9,29687,1227.67,32.2215,86.1974
0.28,1.01,0.36,0.86,11586.2,10874.9,4,5,7,6,7345,6282.09,104.889,81.0715
0.61,2.9,5.32,4.04,11586.2,11381.8,5,7,9,9,26184,1232.9,33.3991,86.0415
1.81,0.04,2.4,2,11586.2,9802.24,6,3,8,8,15290,5132.22,80.2293,82.2355
4.93,4.87,0.83,1.2,11586.2,11439.4,7,7,7,7,12487,3765.76,59.0552,83.5663
0.76,5.09,4.4,3.43,11586.2,11013.1,5,7,9,9,26184,1232.9,33.3991,86.0415
2.43,2.31,3.61,2.6,11586.2,10826.2,6,7,9,8,20619,1504.38,34.4673,85.9048
1.51,2.64,1.59,0.93,11586.2,10542.1,5,6,8,7,11789,3751.25,57.2069,83.7044
2.73,1.53,0.72,3.66,11586.2,11235.8,6,6,8,8,16620,2145.77,46.3457,84.6187
3.65,4.21,4.46,4.22,11586.2,11511,7,7,9,9,27203,1232.9,27.791,86.8398
2.31,1.01,4.02,3.31,11586.2,9131.52,6,6,9,9,25318,1556.83,36.6919,85.6331
4.43,5.06,4.75,3.87,11586.2,9552.64,7,7,10,9,31572,1076.34,23.3232,87.601
0.59,3.63,5.11,3.63,11586.2,11110.4,5,7,9,9,26184,1232.9,33.3991,86.0415
0.3,3.17,0.56,2.57,11586.2,9487.36,4,7,7,8,15722,3275.93,63.0493,83.282
2.92,2.66,2.07,4.3,11586.2,8632.32,6,7,9,9,26615,1232.9,30.784,86.3956
1.02,2.07,3.51,3.92,11586.2,9190.4,5,7,9,9,26184,1232.9,33.3991,86.0415
1.71,0.06,4.12,4.09,11586.2,9090.56,6,4,9,9,24175,3480.35,60.5363,83.4587
0.24,1.87,0.08,1.96,11586.2,11499.5,4,6,5,7,8882,10117.8,116.273,80.6241
3.74,5.45,4.78,3.88,11586.2,9689.6,7,7,10,9,31572,1076.34,23.3232,87.601
1.57,1.65,3.54,0.7,11586.2,8985.6,5,6,9,7,14491,3147.12,51.3612,84.1725
2.46,0.39,4.39,1.04,11586.2,10813.4,5,5,9,7,13777,3332.06,62.9454,83.2892
0.87,3.09,1.38,1.8,11586.2,8540.16,5,7,8,8,17486,2066.06,43.0699,84.9371
4.13,0.67,4.12,0.94,11586.2,10498.6,6,5,9,7,14208,3159.11,60.3415,83.4727
3.47,3.39,0.3,4.32,11586.2,7832.32,7,7,7,9,22883,2976.3,47.5369,84.5085
3.03,1.18,4.93,2.75,11586.2,9752.32,7,6,10,8,24279,1561.51,32.9258,86.1035
2.49,2.59,1.67,1.44,11586.2,11281.9,6,7,8,7,13517,3651.63,48.5953,84.4129
3.84,0.85,2.07,4.06,11586.2,7639.04,7,6,9,9,25906,1556.83,33.7102,86.0012
3.92,3.54,0.07,2.29,11586.2,8079.36,6,7,6,8,15621,5328.48,70.1797,82.8167
3.76,0.4,3.76,2.82,11586.2,11407.4,6,5,9,8,18608,1987.22,52.1213,84.1087
1.21,1.08,3.11,0.68,11586.2,10880,5,6,8,7,11789,3751.25,57.2069,83.7044
4,0.03,1.24,2.78,11586.2,9502.72,6,3,8,8,15290,5132.22,80.2293,82.2355
4.44,5.39,4.83,1.77,11586.2,9425.92,7,7,10,8,25576,1351.11,26.9915,86.9666
5.35,1.1,3.82,4.23,11586.2,10054.4,7,6,9,9,25906,1556.83,33.7102,86.0012
0.51,3.39,0.52,1.16,11586.2,10874.9,4,6,7,7,10025,3876.95,76.4071,82.4475
2.29,4.81,0.02,4.82,11586.2,8312.32,6,7,5,9,21152,9547.43,91.1015,81.6836
2.29,5.48,1.9,0.13,11586.2,9999.36,5,7,8,5,9513,9572.4,80.1388,82.2404
3.1,0.9,5.3,4.66,11586.2,11517.4,7,6,9,9,25906,1556.83,33.7102,86.0012
0.41,4.14,4.33,1.62,11586.2,10081.3,5,7,9,8,20188,1515.58,37.0882,85.5865
3.93,2.06,2.39,0.84,11586.2,11450.9,6,6,8,7,12220,3903.25,54.5275,83.9127
0.5,2.3,3.07,5.48,11586.2,11366.4,5,6,9,9,24887,1556.83,39.331,85.3315
2.03,1.48,4.72,3.94,11586.2,10903,6,6,9,9,25318,1556.83,36.6919,85.6331
5.15,3.09,1.36,3.9,11586.2,9020.16,7,7,8,9,24501,1578.88,33.7538,85.9956
4.97,0.27,2.17,4.89,11586.2,10640.6,7,5,8,9,22490,2292.23,51.4992,84.1608
1.07,4.33,0.92,5.15,11586.2,9922.56,5,7,8,9,23482,1515.08,39.3912,85.3248
