,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
5691,3.14,0.45,3.28,0.995347,0.957031,26,19,18,182169001,0.335938,0.00595162,122.213
5692,1.11,1.19,1.94,0.995347,0.576719,25,21,18,185800657,0.235352,0.00442136,123.504
5693,4.73,1.38,0.17,0.995347,0.870977,27,20,14,123323653,3.55469,1.06237,99.6967
5694,4.23,1.07,2.1,0.995347,0.675273,27,20,18,184426513,0.268066,0.00472891,123.212
5695,2.37,1.9,0.55,0.995347,0.687266,26,21,16,155330121,0.931641,0.0679865,111.635
5696,4.73,0.44,3.58,0.995347,0.566738,28,19,19,198140409,0.25,0.00274834,125.569
5697,5.04,1.27,0.32,0.995347,0.818437,27,20,15,138279025,1.89844,0.268995,105.662
5698,5.19,1.01,5.13,0.995347,0.787773,27,20,19,199809009,0.171875,0.00149646,128.209
5699,2.9,2.88,3.58,0.995347,0.548828,27,22,19,203735121,0.125,0.00111149,129.5
5700,2.07,5.14,2.17,0.995347,0.638984,26,23,18,190021225,0.234375,0.00431726,123.607
5701,5.37,5.26,3.96,0.995347,0.587676,28,23,19,205992633,0.109375,0.00109295,129.573
5702,3.89,2.63,1.45,0.995347,0.90457,27,21,17,171007073,0.46875,0.0172114,117.601
5703,5.52,1.68,2.62,0.995347,0.781562,27,21,18,186389569,0.238281,0.00440884,123.516
5704,0.24,2.51,3.86,0.995347,0.575937,23,22,19,202557297,0.140625,0.00133581,128.702
5705,2.79,0.23,0.3,0.995347,0.736797,26,18,15,134058457,2.04688,0.275012,105.566
5706,0.95,4.77,2.58,0.995347,0.808906,25,22,18,187763713,0.242188,0.00434813,123.576
5707,1.98,1.4,2.78,0.995347,0.885469,26,20,18,184132057,0.266113,0.00473289,123.208
5708,1.87,1.23,1.54,0.995347,0.952969,25,20,17,168455105,0.492188,0.0175171,117.525
5709,4.45,4.31,4.64,0.995347,0.73207,27,22,19,203735121,0.125,0.00111149,129.5
5710,3.99,2.79,5.21,0.995347,0.754023,27,22,19,203735121,0.125,0.00111149,129.5
5711,2.88,4.51,5.49,0.995347,0.849687,26,22,19,203440665,0.125,0.00111311,129.494
5712,1.44,3.86,3.12,0.995347,0.923125,25,22,18,187763713,0.242188,0.00434813,123.576
5713,1.71,4.49,3.8,0.995347,0.558516,26,23,19,205403721,0.113281,0.00109509,129.565
5714,4.36,4.12,1.02,0.995347,0.655781,27,22,17,172970129,0.453125,0.0171222,117.624
5715,4.04,5.23,0.92,0.995347,0.5575,27,23,17,174933185,0.445312,0.0171083,117.627
5716,1.26,5.4,5.12,0.995347,0.744062,25,23,19,205109265,0.113281,0.00110924,129.509
5717,3.38,0.25,1.24,0.995347,0.758203,27,18,17,165117905,0.710938,0.0236508,116.221
5718,0.29,3.05,4.03,0.995347,0.617188,23,22,19,202557297,0.140625,0.00133581,128.702
