c0,c1,Requested_tolerance,estimated_error,l0,l1,Total_retrieve_size,MaxErr,MSE,PSNR
0.87,2.58,1.0152,0.8625,9,9,7705432,0.328673,0.00817185,41.0079
0.45,2.45,1.0152,0.8375,8,9,7351506,0.546387,0.0186286,37.4293
0.21,1.2,1.0152,0.81,7,8,5779125,1.11195,0.0636009,32.0964
3.24,3.57,1.0152,0.64875,11,10,9679894,0.164651,0.000719574,51.5603
4.26,5.25,1.0152,0.9225,11,10,9679894,0.164651,0.000719574,51.5603
4.68,5.46,1.0152,0.975,11,10,9679894,0.164651,0.000719574,51.5603
4.01,4.47,1.0152,0.809375,11,10,9679894,0.164651,0.000719574,51.5603
1.38,4.85,1.0152,0.77875,10,10,9325035,0.168592,0.00136684,48.7739
5.26,1.97,1.0152,0.656875,12,9,8769934,0.269401,0.00145703,48.4964
4.27,0.02,1.0152,0.85375,10,3,2368228,14.3321,4.59512,13.5081
1.72,3.42,1.0152,0.6425,10,10,9325035,0.168592,0.00136684,48.7739
1.32,4.48,1.0152,0.725,10,10,9325035,0.168592,0.00136684,48.7739
1.48,3.09,1.0152,0.9575,10,9,8059717,0.326594,0.00240575,46.3186
4.97,2.08,1.0152,0.675312,12,9,8769934,0.269401,0.00145703,48.4964
2.72,4.52,1.0152,0.735,11,10,9679894,0.164651,0.000719574,51.5603
5.46,0.72,1.0152,0.890625,12,7,6447425,0.993276,0.0204212,37.0302
5.19,4.92,1.0152,0.939375,11,10,9679894,0.164651,0.000719574,51.5603
1.14,4.57,1.0152,0.85625,9,10,8970750,0.289651,0.00710427,41.6159
5.35,5.5,1.0152,0.854687,12,10,10035252,0.133401,0.000410897,53.9937
0.88,2.33,1.0152,0.8025,9,9,7705432,0.328673,0.00817185,41.0079
1.37,5.18,1.0152,0.99,9,10,8970750,0.289651,0.00710427,41.6159
5.41,1.59,1.0152,0.964063,12,8,7548748,0.535814,0.00569089,42.5793
0.98,3.18,1.0152,0.9175,10,9,8059717,0.326594,0.00240575,46.3186
0.16,2.98,1.0152,0.905,7,9,7000311,0.817188,0.0595302,32.3837
0.99,1.21,1.0152,0.8525,9,8,6484246,0.65241,0.0123607,39.2106
3.17,3.51,1.0152,0.636875,11,10,9679894,0.164651,0.000719574,51.5603
3.79,3.97,1.0152,0.733125,11,10,9679894,0.164651,0.000719574,51.5603
4.6,4.32,1.0152,0.8275,11,10,9679894,0.164651,0.000719574,51.5603
2.3,2.84,1.0152,0.9975,10,9,8059717,0.326594,0.00240575,46.3186
4.65,3.65,1.0152,0.601563,12,10,10035252,0.133401,0.000410897,53.9937
1.18,2.19,1.0152,0.8425,9,9,7705432,0.328673,0.00817185,41.0079
3.67,1.24,1.0152,0.849375,11,8,7193390,0.567064,0.00599177,42.3555
0.38,4.7,1.0152,0.7775,8,10,8616824,0.409134,0.0176195,37.6711
4.12,3.18,1.0152,0.92375,12,9,8769934,0.269401,0.00145703,48.4964
3.29,3.04,1.0152,0.965625,11,9,8414576,0.264094,0.00177291,47.6442
5.53,1.25,1.0152,0.970625,11,8,7193390,0.567064,0.00599177,42.3555
0.11,2.77,1.0152,0.9125,6,9,6663644,1.54639,0.34554,24.7461
1.62,0.51,1.0152,0.7125,10,7,5737208,1.05578,0.0213584,36.8354
3.07,0.93,1.0152,0.656875,11,8,7193390,0.567064,0.00599177,42.3555
0.85,2.99,1.0152,0.96,9,9,7705432,0.328673,0.00817185,41.0079
5.14,1.17,1.0152,0.90625,11,8,7193390,0.567064,0.00599177,42.3555
4.75,3.71,1.0152,0.612188,12,10,10035252,0.133401,0.000410897,53.9937
1.25,1.08,1.0152,0.8525,9,8,6484246,0.65241,0.0123607,39.2106
1.61,4.82,1.0152,0.80375,10,10,9325035,0.168592,0.00136684,48.7739
1.29,0.05,1.0152,0.7225,9,4,2557682,6.96918,1.03875,19.9659
1.33,1.93,1.0152,0.64875,10,9,8059717,0.326594,0.00240575,46.3186
0.19,1.06,1.0152,0.72,7,8,5779125,1.11195,0.0636009,32.0964
2.27,0.22,1.0152,0.72375,10,6,4739515,2.04954,0.0683541,31.7834
2.95,1.09,1.0152,0.729375,11,8,7193390,0.567064,0.00599177,42.3555
2.4,1.54,1.0152,0.92,11,8,7193390,0.567064,0.00599177,42.3555
0.15,3.39,1.0152,0.9975,7,9,7000311,0.817188,0.0595302,32.3837
0.11,4.77,1.0152,0.81625,6,10,7928962,1.3967,0.344659,24.7572
3.52,0.9,1.0152,0.67,11,8,7193390,0.567064,0.00599177,42.3555
4.25,3.27,1.0152,0.950312,12,9,8769934,0.269401,0.00145703,48.4964
0.14,4.84,1.0152,0.885,6,10,7928962,1.3967,0.344659,24.7572
2.02,5.53,1.0152,0.94375,10,10,9325035,0.168592,0.00136684,48.7739
5.38,2.96,1.0152,0.908125,12,9,8769934,0.269401,0.00145703,48.4964
1.21,2.64,1.0152,0.9625,9,9,7705432,0.328673,0.00817185,41.0079
5.05,3.47,1.0152,0.591563,12,10,10035252,0.133401,0.000410897,53.9937
0.75,5.43,1.0152,0.86625,9,10,8970750,0.289651,0.00710427,41.6159
1.86,3.17,1.0152,0.90875,11,9,8414576,0.264094,0.00177291,47.6442
4.22,1.76,1.0152,1.01187,12,8,7548748,0.535814,0.00569089,42.5793
4.27,1.36,1.0152,0.946875,11,8,7193390,0.567064,0.00599177,42.3555
2.16,2.15,1.0152,0.8075,10,9,8059717,0.326594,0.00240575,46.3186
3.71,1.53,1.0152,0.996875,11,8,7193390,0.567064,0.00599177,42.3555
4.26,0.5,1.0152,0.76625,11,7,6092067,0.993276,0.0207483,36.9612
3.79,1.4,1.0152,0.936875,11,8,7193390,0.567064,0.00599177,42.3555
2.64,3.47,1.0152,0.59875,11,10,9679894,0.164651,0.000719574,51.5603
2.65,1.94,1.0152,0.650625,11,9,8414576,0.264094,0.00177291,47.6442
4.55,5.43,1.0152,0.963125,11,10,9679894,0.164651,0.000719574,51.5603
4.08,4.63,1.0152,0.83375,11,10,9679894,0.164651,0.000719574,51.5603
3.44,0.04,1.0152,0.855,11,3,2723087,14.2696,4.59462,13.5086
3.74,3.09,1.0152,1.00625,11,9,8414576,0.264094,0.00177291,47.6442
5.1,0.86,1.0152,0.589375,12,8,7548748,0.535814,0.00569089,42.5793
3.2,4.63,1.0152,0.77875,11,10,9679894,0.164651,0.000719574,51.5603
3.55,1.72,1.0152,0.651875,11,9,8414576,0.264094,0.00177291,47.6442
0.63,4.01,1.0152,0.65875,9,10,8970750,0.289651,0.00710427,41.6159
2.09,5.06,1.0152,0.89375,10,10,9325035,0.168592,0.00136684,48.7739
2.79,5.38,1.0152,0.846875,11,10,9679894,0.164651,0.000719574,51.5603
1.21,1.62,1.0152,0.96125,10,8,6838531,0.52741,0.00665487,41.8997
1.05,1.77,1.0152,0.57375,10,9,8059717,0.326594,0.00240575,46.3186
1.13,4.92,1.0152,0.8975,9,10,8970750,0.289651,0.00710427,41.6159
2.1,2.32,1.0152,0.8425,10,9,8059717,0.326594,0.00240575,46.3186
1.47,0.07,1.0152,0.9275,9,4,2557682,6.96918,1.03875,19.9659
0.45,0.84,1.0152,0.645,8,8,6130320,0.678407,0.0229389,36.5253
2.96,3.04,1.0152,0.945,11,9,8414576,0.264094,0.00177291,47.6442
3.93,4.42,1.0152,0.798125,11,10,9679894,0.164651,0.000719574,51.5603
3.05,2.86,1.0152,0.905625,11,9,8414576,0.264094,0.00177291,47.6442
3.54,5.5,1.0152,0.90875,11,10,9679894,0.164651,0.000719574,51.5603
0.42,2.52,1.0152,0.84,8,9,7351506,0.546387,0.0186286,37.4293
0.4,3.84,1.0152,0.68,8,10,8616824,0.409134,0.0176195,37.6711
2.79,2.7,1.0152,0.849375,11,9,8414576,0.264094,0.00177291,47.6442
4.07,4.61,1.0152,0.830625,11,10,9679894,0.164651,0.000719574,51.5603
2.72,5.15,1.0152,0.98375,10,10,9325035,0.168592,0.00136684,48.7739
3.04,2.25,1.0152,0.7525,11,9,8414576,0.264094,0.00177291,47.6442
0.03,4.18,1.0152,0.6425,5,10,7619724,2.76803,1.01328,20.0738
1.94,3.64,1.0152,0.6975,10,10,9325035,0.168592,0.00136684,48.7739
1.32,4.11,1.0152,0.67875,10,10,9325035,0.168592,0.00136684,48.7739
0.72,3.04,1.0152,0.94,9,9,7705432,0.328673,0.00817185,41.0079
0.25,5.23,1.0152,0.90375,7,10,8265629,0.789651,0.0584071,32.4664
1.96,1.39,1.0152,0.94,10,8,6838531,0.52741,0.00665487,41.8997
1.58,3.21,1.0152,1,10,9,8059717,0.326594,0.00240575,46.3186
2.52,4.56,1.0152,0.885,10,10,9325035,0.168592,0.00136684,48.7739
5.01,1.89,1.0152,0.629063,12,9,8769934,0.269401,0.00145703,48.4964
4.12,4.51,1.0152,0.82125,11,10,9679894,0.164651,0.000719574,51.5603
0.52,3.7,1.0152,0.5925,9,10,8970750,0.289651,0.00710427,41.6159
2.86,0.27,1.0152,0.8975,10,6,4739515,2.04954,0.0683541,31.7834
1.06,4.86,1.0152,0.8725,9,10,8970750,0.289651,0.00710427,41.6159
4.03,2.86,1.0152,0.966875,11,9,8414576,0.264094,0.00177291,47.6442
5.43,3.2,1.0152,0.969688,12,9,8769934,0.269401,0.00145703,48.4964
2.76,0.87,1.0152,0.6075,11,8,7193390,0.567064,0.00599177,42.3555
1.98,3.31,1.0152,0.95125,11,9,8414576,0.264094,0.00177291,47.6442
4.68,1.73,1.0152,1.01125,12,8,7548748,0.535814,0.00569089,42.5793
2.74,4.94,1.0152,0.96,10,10,9325035,0.168592,0.00136684,48.7739
5.05,0.09,1.0152,0.877813,12,4,3622184,6.87543,1.03288,19.9906
2.03,4.9,1.0152,0.86625,10,10,9325035,0.168592,0.00136684,48.7739
0.42,5.24,1.0152,0.865,8,10,8616824,0.409134,0.0176195,37.6711
5.03,4.09,1.0152,0.668438,12,10,10035252,0.133401,0.000410897,53.9937
1.2,1.21,1.0152,0.905,9,8,6484246,0.65241,0.0123607,39.2106
4.25,2.66,1.0152,0.930625,11,9,8414576,0.264094,0.00177291,47.6442
0.55,1.41,1.0152,0.98,8,8,6130320,0.678407,0.0229389,36.5253
2.19,2.64,1.0152,0.93375,10,9,8059717,0.326594,0.00240575,46.3186
2.41,0.23,1.0152,0.76125,10,6,4739515,2.04954,0.0683541,31.7834
0.23,2.1,1.0152,0.755,7,9,7000311,0.817188,0.0595302,32.3837
2.92,0.85,1.0152,0.6075,11,8,7193390,0.567064,0.00599177,42.3555
1.69,1.8,1.0152,0.66125,10,9,8059717,0.326594,0.00240575,46.3186
5.12,3.46,1.0152,0.5925,12,10,10035252,0.133401,0.000410897,53.9937
1.16,0.34,1.0152,0.97,9,6,4385230,2.17454,0.0739949,31.439
3.08,5.47,1.0152,0.87625,11,10,9679894,0.164651,0.000719574,51.5603
2.51,3.57,1.0152,0.603125,11,10,9679894,0.164651,0.000719574,51.5603
4.92,0.97,1.0152,0.7925,11,8,7193390,0.567064,0.00599177,42.3555
5.23,1.25,1.0152,0.951875,11,8,7193390,0.567064,0.00599177,42.3555
4.02,4.81,1.0152,0.8525,11,10,9679894,0.164651,0.000719574,51.5603
4.5,1.22,1.0152,0.89125,11,8,7193390,0.567064,0.00599177,42.3555
0.63,1.72,1.0152,0.5875,9,9,7705432,0.328673,0.00817185,41.0079
5.42,4.42,1.0152,0.721875,12,10,10035252,0.133401,0.000410897,53.9937
4.19,5.01,1.0152,0.888125,11,10,9679894,0.164651,0.000719574,51.5603
5.03,3.92,1.0152,0.647188,12,10,10035252,0.133401,0.000410897,53.9937
5.15,4.7,1.0152,0.909375,11,10,9679894,0.164651,0.000719574,51.5603
2.88,4.61,1.0152,0.75625,11,10,9679894,0.164651,0.000719574,51.5603
3.82,5.52,1.0152,0.92875,11,10,9679894,0.164651,0.000719574,51.5603
2.11,4.05,1.0152,0.77,10,10,9325035,0.168592,0.00136684,48.7739
2.96,1.04,1.0152,0.705,11,8,7193390,0.567064,0.00599177,42.3555
0.74,4.36,1.0152,0.73,9,10,8970750,0.289651,0.00710427,41.6159
3.42,0.18,1.0152,0.93375,11,5,4161342,3.66193,0.354681,24.6327
2,5.4,1.0152,0.925,10,10,9325035,0.168592,0.00136684,48.7739
3.8,2,1.0152,0.7375,11,9,8414576,0.264094,0.00177291,47.6442
4.29,1.29,1.0152,0.913125,11,8,7193390,0.567064,0.00599177,42.3555
4.33,1.33,1.0152,0.935625,11,8,7193390,0.567064,0.00599177,42.3555
4.7,1.65,1.0152,0.971875,12,8,7548748,0.535814,0.00569089,42.5793
4.2,0.1,1.0152,0.6625,11,5,4161342,3.66193,0.354681,24.6327
4.53,4.19,1.0152,0.806875,11,10,9679894,0.164651,0.000719574,51.5603
3.19,3.66,1.0152,0.656875,11,10,9679894,0.164651,0.000719574,51.5603
1.9,5.15,1.0152,0.88125,10,10,9325035,0.168592,0.00136684,48.7739
0.96,2.74,1.0152,0.925,9,9,7705432,0.328673,0.00817185,41.0079
0.59,4.22,1.0152,0.8225,8,10,8616824,0.409134,0.0176195,37.6711
0.47,4.28,1.0152,0.77,8,10,8616824,0.409134,0.0176195,37.6711
3.48,0.96,1.0152,0.6975,11,8,7193390,0.567064,0.00599177,42.3555
1.91,3.15,1.0152,0.906875,11,9,8414576,0.264094,0.00177291,47.6442
1.22,3.87,1.0152,0.63625,10,10,9325035,0.168592,0.00136684,48.7739
1.88,2.64,1.0152,0.895,10,9,8059717,0.326594,0.00240575,46.3186
5.25,3.23,1.0152,0.971563,12,9,8769934,0.269401,0.00145703,48.4964
1.35,3.54,1.0152,0.61125,10,10,9325035,0.168592,0.00136684,48.7739
4.76,4.63,1.0152,0.87625,11,10,9679894,0.164651,0.000719574,51.5603
1.32,3.03,1.0152,0.9225,10,9,8059717,0.326594,0.00240575,46.3186
4.87,2.15,1.0152,0.841875,11,9,8414576,0.264094,0.00177291,47.6442
5.52,3.43,1.0152,0.60125,12,10,10035252,0.133401,0.000410897,53.9937
4.26,4.17,1.0152,0.7875,11,10,9679894,0.164651,0.000719574,51.5603
4.91,1.54,1.0152,0.923437,12,8,7548748,0.535814,0.00569089,42.5793
2.05,3.36,1.0152,0.968125,11,9,8414576,0.264094,0.00177291,47.6442
3.69,1.67,1.0152,0.648125,11,9,8414576,0.264094,0.00177291,47.6442
3.87,2.27,1.0152,0.809375,11,9,8414576,0.264094,0.00177291,47.6442
1.63,2.33,1.0152,0.78625,10,9,8059717,0.326594,0.00240575,46.3186
4.8,0.32,1.0152,0.94,11,6,5094374,2.04954,0.0676599,31.8277
2.2,0.52,1.0152,0.795,10,7,5737208,1.05578,0.0213584,36.8354
2.21,1.08,1.0152,0.81625,10,8,6838531,0.52741,0.00665487,41.8997
4.63,3.6,1.0152,0.594687,12,10,10035252,0.133401,0.000410897,53.9937
3.39,3.7,1.0152,0.674375,11,10,9679894,0.164651,0.000719574,51.5603
1.73,0.53,1.0152,0.74625,10,7,5737208,1.05578,0.0213584,36.8354
0.34,0.21,1.0152,1.01,8,5,3098272,3.91193,0.371107,24.4361
0.11,1.29,1.0152,0.865,6,8,5442458,1.67841,0.350118,24.6889
1.94,4.02,1.0152,0.745,10,10,9325035,0.168592,0.00136684,48.7739
4.53,3.54,1.0152,0.584063,12,10,10035252,0.133401,0.000410897,53.9937
5.28,2.68,1.0152,1,11,9,8414576,0.264094,0.00177291,47.6442
0.96,1.72,1.0152,0.67,9,9,7705432,0.328673,0.00817185,41.0079
0.94,3.96,1.0152,0.73,9,10,8970750,0.289651,0.00710427,41.6159
3.17,0.82,1.0152,0.608125,11,8,7193390,0.567064,0.00599177,42.3555
1.65,3.46,1.0152,0.63875,10,10,9325035,0.168592,0.00136684,48.7739
4.16,1.73,1.0152,0.995,12,8,7548748,0.535814,0.00569089,42.5793
1.63,0.5,1.0152,0.70375,10,7,5737208,1.05578,0.0213584,36.8354
5,3.59,1.0152,0.605,12,10,10035252,0.133401,0.000410897,53.9937
5.27,3.25,1.0152,0.977187,12,9,8769934,0.269401,0.00145703,48.4964
3.31,0.21,1.0152,0.626875,11,6,5094374,2.04954,0.0676599,31.8277
3.68,3.91,1.0152,0.71875,11,10,9679894,0.164651,0.000719574,51.5603
3.83,1.74,1.0152,0.674375,11,9,8414576,0.264094,0.00177291,47.6442
5.25,2.49,1.0152,0.950625,11,9,8414576,0.264094,0.00177291,47.6442
0.58,5.34,1.0152,0.9575,8,10,8616824,0.409134,0.0176195,37.6711
1.86,5.16,1.0152,0.8775,10,10,9325035,0.168592,0.00136684,48.7739
4.49,1.65,1.0152,0.965312,12,8,7548748,0.535814,0.00569089,42.5793
2.95,4.55,1.0152,0.753125,11,10,9679894,0.164651,0.000719574,51.5603
2.84,0.17,1.0152,0.8575,11,5,4161342,3.66193,0.354681,24.6327
3.75,3.78,1.0152,0.706875,11,10,9679894,0.164651,0.000719574,51.5603
3.75,3.97,1.0152,0.730625,11,10,9679894,0.164651,0.000719574,51.5603
2.14,3.4,1.0152,0.98375,11,9,8414576,0.264094,0.00177291,47.6442
2.62,3.05,1.0152,0.92625,11,9,8414576,0.264094,0.00177291,47.6442
3.35,0.41,1.0152,0.619375,11,7,6092067,0.993276,0.0207483,36.9612
4.19,5.1,1.0152,0.899375,11,10,9679894,0.164651,0.000719574,51.5603
1.29,1.07,1.0152,0.8575,9,8,6484246,0.65241,0.0123607,39.2106
1.89,0.94,1.0152,0.70625,10,8,6838531,0.52741,0.00665487,41.8997
3.34,3.6,1.0152,0.65875,11,10,9679894,0.164651,0.000719574,51.5603
2.64,1.11,1.0152,0.885,10,8,6838531,0.52741,0.00665487,41.8997
0.88,5.08,1.0152,0.855,9,10,8970750,0.289651,0.00710427,41.6159
0.07,3.99,1.0152,0.63875,6,10,7928962,1.3967,0.344659,24.7572
3.16,1.07,1.0152,0.7325,11,8,7193390,0.567064,0.00599177,42.3555
0.14,5.37,1.0152,0.95125,6,10,7928962,1.3967,0.344659,24.7572
3.14,5.35,1.0152,0.865,11,10,9679894,0.164651,0.000719574,51.5603
5.02,0.26,1.0152,0.83375,11,6,5094374,2.04954,0.0676599,31.8277
1.76,3.21,1.0152,0.62125,10,10,9325035,0.168592,0.00136684,48.7739
1.75,3.73,1.0152,0.685,10,10,9325035,0.168592,0.00136684,48.7739
5.3,4.86,1.0152,0.93875,11,10,9679894,0.164651,0.000719574,51.5603
5.07,0.28,1.0152,0.876875,11,6,5094374,2.04954,0.0676599,31.8277
1.2,4.91,1.0152,0.91375,9,10,8970750,0.289651,0.00710427,41.6159
4.73,4.31,1.0152,0.834375,11,10,9679894,0.164651,0.000719574,51.5603
0.31,4.45,1.0152,0.71125,8,10,8616824,0.409134,0.0176195,37.6711
3.32,1.22,1.0152,0.8175,11,8,7193390,0.567064,0.00599177,42.3555
3.3,1.76,1.0152,0.64625,11,9,8414576,0.264094,0.00177291,47.6442
2.99,5.18,1.0152,0.834375,11,10,9679894,0.164651,0.000719574,51.5603
1.98,5.43,1.0152,0.92625,10,10,9325035,0.168592,0.00136684,48.7739
1.25,1.04,1.0152,0.8325,9,8,6484246,0.65241,0.0123607,39.2106
4.52,4.98,1.0152,0.905,11,10,9679894,0.164651,0.000719574,51.5603
1.57,5.42,1.0152,0.87375,10,10,9325035,0.168592,0.00136684,48.7739
0.93,1.48,1.0152,0.9725,9,8,6484246,0.65241,0.0123607,39.2106
4.47,2.46,1.0152,0.894375,11,9,8414576,0.264094,0.00177291,47.6442
2.28,1.72,1.0152,1.0025,11,8,7193390,0.567064,0.00599177,42.3555
4.28,2.93,1.0152,1,11,9,8414576,0.264094,0.00177291,47.6442
0.61,1.05,1.0152,0.83,8,8,6130320,0.678407,0.0229389,36.5253
2.26,0.83,1.0152,0.97125,11,7,6092067,0.993276,0.0207483,36.9612
2.38,4.64,1.0152,0.8775,10,10,9325035,0.168592,0.00136684,48.7739
5.07,3.17,1.0152,0.950938,12,9,8769934,0.269401,0.00145703,48.4964
3.73,1.72,1.0152,0.663125,11,9,8414576,0.264094,0.00177291,47.6442
0.11,5.1,1.0152,0.8575,6,10,7928962,1.3967,0.344659,24.7572
3.86,1.18,1.0152,0.83125,11,8,7193390,0.567064,0.00599177,42.3555
5.02,0.43,1.0152,0.586875,12,7,6447425,0.993276,0.0204212,37.0302
3.19,0.6,1.0152,0.99875,10,7,5737208,1.05578,0.0213584,36.8354
4.68,3.2,1.0152,0.94625,12,9,8769934,0.269401,0.00145703,48.4964
1.82,2.58,1.0152,0.8725,10,9,8059717,0.326594,0.00240575,46.3186
0.68,0.78,1.0152,0.95,9,7,5382923,1.05578,0.027168,35.7905
1.16,0.5,1.0152,0.79,9,7,5382923,1.05578,0.027168,35.7905
2.14,2.66,1.0152,0.9325,10,9,8059717,0.326594,0.00240575,46.3186
4.64,1.54,1.0152,0.915,12,8,7548748,0.535814,0.00569089,42.5793
3.79,0.03,1.0152,0.95375,10,3,2368228,14.3321,4.59512,13.5081
4.38,3.39,1.0152,0.984375,12,9,8769934,0.269401,0.00145703,48.4964
4.32,5.19,1.0152,0.91875,11,10,9679894,0.164651,0.000719574,51.5603
1.34,4.12,1.0152,0.6825,10,10,9325035,0.168592,0.00136684,48.7739
2.78,2.23,1.0152,0.73125,11,9,8414576,0.264094,0.00177291,47.6442
5.31,5.11,1.0152,0.970625,11,10,9679894,0.164651,0.000719574,51.5603
4.7,5.3,1.0152,0.95625,11,10,9679894,0.164651,0.000719574,51.5603
4.88,2.23,1.0152,0.8625,11,9,8414576,0.264094,0.00177291,47.6442
2.63,5.27,1.0152,0.9875,10,10,9325035,0.168592,0.00136684,48.7739
4.06,2.61,1.0152,0.90625,11,9,8414576,0.264094,0.00177291,47.6442
0.01,5.48,1.0152,0.845,3,10,7124606,10.7607,16.1066,8.06101
2.75,3.2,1.0152,0.971875,11,9,8414576,0.264094,0.00177291,47.6442
4.46,1.26,1.0152,0.90875,11,8,7193390,0.567064,0.00599177,42.3555
3.84,2.46,1.0152,0.855,11,9,8414576,0.264094,0.00177291,47.6442
4.93,4.85,1.0152,0.914375,11,10,9679894,0.164651,0.000719574,51.5603
2.85,3.85,1.0152,0.659375,11,10,9679894,0.164651,0.000719574,51.5603
2.42,4.76,1.0152,0.8975,10,10,9325035,0.168592,0.00136684,48.7739
1.44,4.46,1.0152,0.7375,10,10,9325035,0.168592,0.00136684,48.7739
0.99,1.24,1.0152,0.8675,9,8,6484246,0.65241,0.0123607,39.2106
4.1,2.62,1.0152,0.91125,11,9,8414576,0.264094,0.00177291,47.6442
0.41,1.08,1.0152,0.745,8,8,6130320,0.678407,0.0229389,36.5253
1.54,3.09,1.0152,0.965,10,9,8059717,0.326594,0.00240575,46.3186
2.36,1.49,1.0152,0.8925,11,8,7193390,0.567064,0.00599177,42.3555
3.32,0.45,1.0152,0.6575,11,7,6092067,0.993276,0.0207483,36.9612
4.99,4.91,1.0152,0.925625,11,10,9679894,0.164651,0.000719574,51.5603
5.54,3.48,1.0152,0.608125,12,10,10035252,0.133401,0.000410897,53.9937
1.36,2.31,1.0152,0.7475,10,9,8059717,0.326594,0.00240575,46.3186
1.41,4.72,1.0152,0.76625,10,10,9325035,0.168592,0.00136684,48.7739
2.62,1.98,1.0152,0.65875,11,9,8414576,0.264094,0.00177291,47.6442
1.9,5.04,1.0152,0.8675,10,10,9325035,0.168592,0.00136684,48.7739
0.4,3.15,1.0152,0.9875,8,9,7351506,0.546387,0.0186286,37.4293
0.01,2.1,1.0152,0.685,3,9,5859288,10.777,16.1073,8.06082
4.47,2.05,1.0152,0.791875,11,9,8414576,0.264094,0.00177291,47.6442
3.06,2.66,1.0152,0.85625,11,9,8414576,0.264094,0.00177291,47.6442
3.26,0.82,1.0152,0.61375,11,8,7193390,0.567064,0.00599177,42.3555
1.19,1.63,1.0152,0.96375,10,8,6838531,0.52741,0.00665487,41.8997
1.72,3.93,1.0152,0.70625,10,10,9325035,0.168592,0.00136684,48.7739
5.39,2.95,1.0152,0.905938,12,9,8769934,0.269401,0.00145703,48.4964
0.95,4.3,1.0152,0.775,9,10,8970750,0.289651,0.00710427,41.6159
4.21,1.75,1.0152,1.00656,12,8,7548748,0.535814,0.00569089,42.5793
1.75,2.07,1.0152,0.73625,10,9,8059717,0.326594,0.00240575,46.3186
2.4,5.41,1.0152,0.97625,10,10,9325035,0.168592,0.00136684,48.7739
1.43,3.11,1.0152,0.95625,10,9,8059717,0.326594,0.00240575,46.3186
0.73,4.16,1.0152,0.7025,9,10,8970750,0.289651,0.00710427,41.6159
3.34,4.39,1.0152,0.7575,11,10,9679894,0.164651,0.000719574,51.5603
3.16,0.55,1.0152,0.7475,11,7,6092067,0.993276,0.0207483,36.9612
4.88,2.86,1.0152,0.8675,12,9,8769934,0.269401,0.00145703,48.4964
5.49,3.17,1.0152,0.964063,12,9,8769934,0.269401,0.00145703,48.4964
5.21,2.3,1.0152,0.900625,11,9,8414576,0.264094,0.00177291,47.6442
4.64,3.19,1.0152,0.9425,12,9,8769934,0.269401,0.00145703,48.4964
2.11,4.14,1.0152,0.78125,10,10,9325035,0.168592,0.00136684,48.7739
1.55,5.46,1.0152,0.87625,10,10,9325035,0.168592,0.00136684,48.7739
1.46,0.01,1.0152,0.992227,12,0,2964058,12.4657,4.10613,13.9967
1.79,4.52,1.0152,0.78875,10,10,9325035,0.168592,0.00136684,48.7739
4.13,1.71,1.0152,0.984063,12,8,7548748,0.535814,0.00569089,42.5793
0.72,3.07,1.0152,0.9475,9,9,7705432,0.328673,0.00817185,41.0079
1.79,5.22,1.0152,0.87625,10,10,9325035,0.168592,0.00136684,48.7739
3.29,4.98,1.0152,0.828125,11,10,9679894,0.164651,0.000719574,51.5603
3.05,5.39,1.0152,0.864375,11,10,9679894,0.164651,0.000719574,51.5603
4.42,2.88,1.0152,0.99625,11,9,8414576,0.264094,0.00177291,47.6442
0.53,0.44,1.0152,0.705,8,7,5028997,1.22178,0.0375339,34.3868
2.94,0.46,1.0152,0.64375,11,7,6092067,0.993276,0.0207483,36.9612
0.43,0.48,1.0152,0.695,8,7,5028997,1.22178,0.0375339,34.3868
2.96,4.25,1.0152,0.71625,11,10,9679894,0.164651,0.000719574,51.5603
1.79,0.36,1.0152,0.94375,10,6,4739515,2.04954,0.0683541,31.7834
2.2,4.81,1.0152,0.87625,10,10,9325035,0.168592,0.00136684,48.7739
1.08,2.97,1.0152,1.0125,9,9,7705432,0.328673,0.00817185,41.0079
0.65,1.73,1.0152,0.595,9,9,7705432,0.328673,0.00817185,41.0079
3.57,0.63,1.0152,0.853125,11,7,6092067,0.993276,0.0207483,36.9612
4.7,1.57,1.0152,0.931875,12,8,7548748,0.535814,0.00569089,42.5793
0.11,4.49,1.0152,0.78125,6,10,7928962,1.3967,0.344659,24.7572
3.53,4.42,1.0152,0.773125,11,10,9679894,0.164651,0.000719574,51.5603
0.65,5.49,1.0152,1.01125,8,10,8616824,0.409134,0.0176195,37.6711
0.63,5.14,1.0152,0.9575,8,10,8616824,0.409134,0.0176195,37.6711
5.16,3.49,1.0152,0.5975,12,10,10035252,0.133401,0.000410897,53.9937
3.56,1.18,1.0152,0.8125,11,8,7193390,0.567064,0.00599177,42.3555
2.68,4.84,1.0152,0.94,10,10,9325035,0.168592,0.00136684,48.7739
0.38,4.58,1.0152,0.7625,8,10,8616824,0.409134,0.0176195,37.6711
2.02,5.44,1.0152,0.9325,10,10,9325035,0.168592,0.00136684,48.7739
0.45,0.4,1.0152,0.625,8,7,5028997,1.22178,0.0375339,34.3868
4.31,1.74,1.0152,1.00469,12,8,7548748,0.535814,0.00569089,42.5793
1.39,1.5,1.0152,0.92375,10,8,6838531,0.52741,0.00665487,41.8997
1.03,0.33,1.0152,0.9175,9,6,4385230,2.17454,0.0739949,31.439
3.26,4.96,1.0152,0.82375,11,10,9679894,0.164651,0.000719574,51.5603
