dname,drange,reqerr,threshold,c0,c1,c2,Total_retrieve_size,Compression_error
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.22,2.25,0.36,0.93,47409209,0.000246048
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.23,3.9,0.39,0.91,47460809,0.000246048
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.24,4.67,0.38,0.91,47512409,0.000246048
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.25,3.7,0.2,0.88,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.26,3.7,0.2,0.88,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.27,3.7,0.2,0.88,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.28,3.7,0.2,0.88,47110773,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.29,4.68,0.42,0.85,47512409,0.000246048
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.3,2.44,0.38,0.82,47460809,0.000246048
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.31,5.05,0.37,0.81,47512409,0.000246048
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.32,4.78,0.18,0.81,47162373,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.33,1.47,0.17,0.79,47059173,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.34,0.18,0.39,0.76,47254409,0.000245571
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.35,1.47,0.17,0.79,47059173,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.36,0.18,0.39,0.76,47254409,0.000245571
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.37,5.14,0.15,0.76,47162373,0.000323296
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.38,0.76,0.25,0.76,47357609,0.000244141
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.39,0.95,0.34,0.75,47409209,0.000246048
qgraupf48_log_3.57e-04.csv,35.765643,0.000357,0.4,0.95,0.34,0.75,47409209,0.000246048
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.01,3.9,0.39,0.91,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.02,3.9,0.39,0.91,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.03,4.67,0.38,0.91,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.04,4.08,0.37,0.89,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.05,4.08,0.37,0.89,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.06,4.08,0.37,0.89,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.07,4.08,0.37,0.89,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.08,4.5,0.34,0.9,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.09,4.5,0.34,0.9,25637353,0.0313396
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.1,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.11,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.12,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.13,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.14,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.15,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.16,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.17,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.18,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.19,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.2,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.21,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.22,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.23,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.24,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.25,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.26,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.27,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.28,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.29,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.3,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.31,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.32,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.33,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.34,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.35,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.36,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.37,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.38,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.39,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e-02.csv,35.765643,0.035765,0.4,3.72,0.27,0.87,25585753,0.0312786
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.01,2.08,0.94,1.24,8206112,1.96049
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.02,4.93,0.44,1.3,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.03,4.93,0.44,1.3,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.04,2.05,0.42,1.24,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.05,0.54,0.8,0.74,6697845,3.57546
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.06,0.54,0.8,0.74,6697845,3.57546
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.07,0.54,0.8,0.74,6697845,3.57546
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.08,1.88,0.44,1.16,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.09,1.88,0.44,1.16,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.1,1.88,0.44,1.16,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.11,1.88,0.44,1.16,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.12,0.91,0.37,1.15,7804476,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.13,0.91,0.37,1.15,7804476,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.14,0.91,0.37,1.15,7804476,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.15,0.29,0.4,1.1,7752876,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.16,1.26,0.4,1.08,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.17,1.26,0.4,1.08,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.18,1.26,0.4,1.08,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.19,1.26,0.4,1.08,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.2,2.02,0.35,1.05,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.21,2.02,0.35,1.05,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.22,2.02,0.35,1.05,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.23,2.02,0.35,1.05,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.24,2.02,0.35,1.05,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.25,2.02,0.35,1.05,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.26,2.25,0.36,0.93,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.27,2.25,0.36,0.93,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.28,2.25,0.36,0.93,7907676,2.74062
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.29,4.5,0.34,0.9,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.3,4.5,0.34,0.9,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.31,4.5,0.34,0.9,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.32,4.5,0.34,0.9,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.33,4.5,0.34,0.9,7959276,2.725
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.34,1.16,0.31,0.84,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.35,1.16,0.31,0.84,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.36,1.16,0.31,0.84,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.37,1.16,0.31,0.84,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.38,1.16,0.31,0.84,7856076,2.70937
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.39,4.68,0.42,0.85,8309312,1.98392
qgraupf48_log_3.58e+00.csv,35.765643,3.57656,0.4,4.68,0.42,0.85,8309312,1.98392
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.01,2.13,0.31,1.19,20796006,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.02,3.85,0.5,1,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.03,3.85,0.5,1,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.04,0.85,0.45,0.97,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.05,0.85,0.45,0.97,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.06,5.17,0.48,0.96,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.07,5.17,0.48,0.96,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.08,5.17,0.48,0.96,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.09,5.17,0.48,0.96,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.1,5.17,0.48,0.96,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.11,2.25,0.36,0.93,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.12,2.25,0.36,0.93,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.13,2.25,0.36,0.93,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.14,2.25,0.36,0.93,20747536,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.15,3.9,0.39,0.91,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.16,3.9,0.39,0.91,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.17,3.9,0.39,0.91,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.18,4.08,0.37,0.89,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.19,4.08,0.37,0.89,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.2,1.28,0.71,0.83,21012357,0.000140667
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.21,1.28,0.71,0.83,21012357,0.000140667
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.22,1.28,0.71,0.83,21012357,0.000140667
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.23,5.05,0.37,0.81,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.24,5.05,0.37,0.81,20796502,0.000178814
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.25,0.95,0.34,0.75,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.26,0.95,0.34,0.75,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.27,0.95,0.34,0.75,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.28,0.95,0.34,0.75,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.29,0.95,0.34,0.75,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.3,0.95,0.34,0.75,20704170,0.000180721
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.31,2.28,0.55,0.79,21061323,0.000139236
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.32,4.55,0.52,0.78,21061323,0.000139236
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.33,4.55,0.52,0.78,21061323,0.000139236
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.34,3.7,0.61,0.71,21061323,0.000139236
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.35,3.7,0.61,0.71,21061323,0.000139236
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.36,1.67,0.57,0.64,21012357,0.000140667
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.37,1.67,0.57,0.64,21012357,0.000140667
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.38,1.67,0.57,0.64,21012357,0.000140667
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.39,0.41,0.58,0.6,20925959,0.000143051
qicef48_log_1.86e-04.csv,18.683064,0.000186,0.4,0.41,0.58,0.6,20925959,0.000143051
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.01,1,0.88,0.91,12113681,0.0176449
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.02,1.02,0.87,0.9,12113681,0.0176449
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.03,1.25,0.53,0.99,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.04,1.25,0.53,0.99,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.05,2.79,0.54,0.96,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.06,4.83,0.67,0.92,12237834,0.017828
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.07,4.83,0.67,0.92,12237834,0.017828
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.08,2.05,0.52,0.99,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.09,2.05,0.52,0.99,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.1,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.11,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.12,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.13,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.14,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.15,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.16,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.17,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.18,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.19,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.2,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.21,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.22,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.23,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.24,0.89,0.5,0.93,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.25,5.15,0.29,1.14,12723826,0.0155721
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.26,4.82,0.93,0.63,12237834,0.017828
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.27,4.82,0.93,0.63,12237834,0.017828
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.28,1.69,0.95,0.6,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.29,1.69,0.95,0.6,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.3,2.45,1,0.56,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.31,2.45,1,0.56,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.32,4.81,1,0.53,12237834,0.017828
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.33,4.81,1,0.53,12237834,0.017828
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.34,3.35,0.92,0.54,12237834,0.017828
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.35,3.35,0.92,0.54,12237834,0.017828
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.36,0.83,0.9,0.52,12155126,0.017889
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.37,1.66,0.91,0.5,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.38,1.66,0.91,0.5,12196441,0.017767
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.39,3.26,0.95,0.47,12237834,0.017828
qicef48_log_1.87e-02.csv,18.683064,0.018683,0.4,3.26,0.95,0.47,12237834,0.017828
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.01,4.22,0.68,1.12,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.02,5.38,0.61,1.15,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.03,5.38,0.61,1.15,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.04,3.47,0.65,1.05,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.05,3.47,0.65,1.05,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.06,3.47,0.65,1.05,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.07,3.47,0.65,1.05,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.08,2.01,0.63,1.04,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.09,2.01,0.63,1.04,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.1,3.54,0.62,1.02,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.11,3.54,0.62,1.02,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.12,1.6,0.59,0.97,4160557,1.49231
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.13,4.04,0.64,0.94,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.14,4.04,0.64,0.94,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.15,4.04,0.64,0.94,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.16,4.93,0.6,0.9,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.17,4.93,0.6,0.9,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.18,4.38,0.57,0.91,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.19,4.38,0.57,0.91,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.2,4.38,0.57,0.91,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.21,4.38,0.57,0.91,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.22,4.38,0.57,0.91,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.23,2.68,0.53,0.83,4198628,1.50793
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.24,3.82,0.56,0.83,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.25,3.82,0.56,0.83,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.26,3.82,0.56,0.83,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.27,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.28,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.29,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.3,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.31,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.32,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.33,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.34,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.35,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.36,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.37,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.38,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.39,4.55,0.52,0.78,4236826,1.49621
qicef48_log_1.87e+00.csv,18.683064,1.86831,0.4,2.28,0.55,0.79,4443408,1.20575
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.01,3.78,0.89,0.59,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.02,2.96,0.75,0.58,7359303,0.98982
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.03,2.96,0.75,0.58,7359303,0.98982
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.04,1.27,0.79,0.57,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.05,2.96,0.75,0.58,7359303,0.98982
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.06,2.96,0.75,0.58,7359303,0.98982
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.07,4.57,0.77,0.55,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.08,5.54,0.69,0.55,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.09,5.54,0.69,0.55,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.1,2.55,0.74,0.52,7359303,0.98982
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.11,2.55,0.74,0.52,7359303,0.98982
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.12,5.37,0.81,0.5,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.13,5.42,0.88,0.49,7895983,0.979391
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.14,1.07,0.89,0.42,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.15,1.07,0.89,0.42,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.16,1.07,0.89,0.42,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.17,1.07,0.89,0.42,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.18,1.07,0.89,0.42,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.19,1.07,0.89,0.42,7090963,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.2,3.04,0.89,0.39,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.21,3.64,0.81,0.41,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.22,5.18,0.91,0.37,7895983,0.979391
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.23,3.64,0.81,0.41,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.24,3.64,0.81,0.41,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.25,4.02,0.92,0.36,7895983,0.979391
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.26,2.99,1.03,0.44,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.27,2.99,1.03,0.44,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.28,2.99,1.03,0.44,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.29,2.99,1.03,0.44,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.3,2.99,1.03,0.44,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.31,2.99,1.03,0.44,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.32,2.99,1.03,0.44,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.33,2.99,1.03,0.44,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.34,2.99,1.03,0.44,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.35,2.99,1.03,0.44,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.36,2.99,1.03,0.44,7627643,0.974195
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.37,2.4,1.35,0.55,8440302,0.905895
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.38,2.4,1.35,0.55,8440302,0.905895
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.39,2.4,1.35,0.55,8440302,0.905895
baryon_density_1.16e+00.csv,115862.2311,1.15862,0.4,2.4,1.35,0.55,8440302,0.905895
baryon_density_1.16e+02.csv,115862.2311,115.862,0.01,5.35,3.43,0.14,364128,92.4453
baryon_density_1.16e+02.csv,115862.2311,115.862,0.02,4.03,3.12,0.25,364128,92.4453
baryon_density_1.16e+02.csv,115862.2311,115.862,0.03,2.32,0.9,0.14,200800,107.142
baryon_density_1.16e+02.csv,115862.2311,115.862,0.04,1.7,0.08,0.79,173986,106.096
