c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
3.36,0.99,1.49,8.38E-07,7.95E-07,32,29,25,4470306,3.95E-07,1.58E-14,156.487
1.26,1.25,4.56,8.38E-07,6.37E-07,31,29,27,4921442,1.17E-07,1.11E-15,167.997
5.4,1.64,3.32,8.38E-07,5.34E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
4.43,3.68,5.24,8.38E-07,7.67E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
2.12,3.47,4.84,8.38E-07,6.96E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
1.62,5.41,1.68,8.38E-07,4.93E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
3.35,1.67,0.89,8.38E-07,5.49E-07,32,29,25,4470306,3.95E-07,1.58E-14,156.487
0.54,3.14,3.07,8.38E-07,8.34E-07,31,30,26,4723462,2.06E-07,3.95E-15,162.494
0.82,5.45,1.2,8.38E-07,6.66E-07,31,31,25,4525482,3.90E-07,1.57E-14,156.504
2.21,1.32,3.85,8.38E-07,5.54E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
5.04,2.34,3.68,8.38E-07,5.46E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
4.52,0.89,0.77,8.38E-07,8.21E-07,32,29,24,4242490,8.20E-07,6.26E-14,150.496
4.16,2.38,3.84,8.38E-07,5.60E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
4.78,0.98,5.52,8.38E-07,8.10E-07,32,28,27,4896102,1.42E-07,1.37E-15,167.112
3.18,4.99,3.69,8.38E-07,5.38E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
3.46,4.36,2.9,8.38E-07,7.82E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
4.98,3.82,5.07,8.38E-07,7.55E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
2.73,4.45,0.69,8.38E-07,8.11E-07,32,30,24,4272326,8.04E-07,6.26E-14,150.501
4.66,1.45,1.84,8.38E-07,5.60E-07,32,29,26,4698122,1.97E-07,4.01E-15,162.432
1.28,1.04,4.74,8.38E-07,7.08E-07,31,28,27,4891606,1.42E-07,1.39E-15,167.042
1.37,3.05,5.1,8.38E-07,7.19E-07,31,30,27,4951278,1.17E-07,1.04E-15,168.288
3.33,1.49,4.84,8.38E-07,6.91E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
1.16,0.63,2.46,8.38E-07,7.54E-07,31,27,26,4633954,3.03E-07,5.41E-15,161.13
3.75,4.93,1.11,8.38E-07,6.31E-07,32,31,25,4529978,3.90E-07,1.57E-14,156.512
1.57,4.35,1.86,8.38E-07,5.20E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
