dname,abserr,seconds,reqerr,threshold,c0,c1,c2,Total_retrieve_size,Compression_error,baseline_io,baseline_maxerr
pres-98x1200x1200_,9.95E-01,0.0229,1.00E-05,0.07,5.27,0.59,0.77,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0264,1.00E-05,0.08,5.27,0.59,0.77,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0301,1.00E-05,0.09,5.27,0.59,0.77,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0345,1.00E-05,0.1,5.27,0.59,0.77,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0378,1.00E-05,0.11,5.27,0.59,0.77,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0426,1.00E-05,0.12,5.27,0.59,0.77,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0479,1.00E-05,0.13,1.21,0.55,0.71,151109553,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0526,1.00E-05,0.14,1.21,0.55,0.71,151109553,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0539,1.00E-05,0.15,1.9,0.59,0.69,151404009,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0571,1.00E-05,0.16,5.35,0.66,0.66,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0633,1.00E-05,0.17,5.35,0.66,0.66,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0687,1.00E-05,0.18,5.35,0.66,0.66,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.075,1.00E-05,0.19,2.62,0.6,0.64,151404009,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.082,1.00E-05,0.2,5.36,0.61,0.63,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0872,1.00E-05,0.21,5.36,0.61,0.63,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0962,1.00E-05,0.22,5.36,0.61,0.63,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1067,1.00E-05,0.23,5.36,0.61,0.63,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1182,1.00E-05,0.24,0.41,0.58,0.6,150815097,0.953125,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1282,1.00E-05,0.25,0.41,0.58,0.6,150815097,0.953125,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1309,1.00E-05,0.26,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1306,1.00E-05,0.27,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1372,1.00E-05,0.28,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1407,1.00E-05,0.29,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1521,1.00E-05,0.3,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1572,1.00E-05,0.31,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1573,1.00E-05,0.32,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1561,1.00E-05,0.33,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1648,1.00E-05,0.34,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1664,1.00E-05,0.35,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1749,1.00E-05,0.36,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.1827,1.00E-05,0.37,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.189,1.00E-05,0.38,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.2058,1.00E-05,0.39,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.2153,1.00E-05,0.4,3.46,0.32,0.89,151698465,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E+01,0.0057,1.00E-03,0.01,2.96,0.25,1.25,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.013,1.00E-03,0.02,2.96,0.25,1.25,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.0233,1.00E-03,0.03,3.24,0.32,1.15,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.0349,1.00E-03,0.04,3.24,0.32,1.15,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.0475,1.00E-03,0.05,3.24,0.32,1.15,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.0663,1.00E-03,0.06,5.15,0.29,1.14,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.0823,1.00E-03,0.07,5.43,0.29,1.12,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.0975,1.00E-03,0.08,5.43,0.29,1.12,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.118,1.00E-03,0.09,5.47,0.33,1.05,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.1311,1.00E-03,0.1,5.47,0.33,1.05,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.1562,1.00E-03,0.11,5.47,0.33,1.05,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.1743,1.00E-03,0.12,3.4,0.28,1.04,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.1872,1.00E-03,0.13,3.4,0.28,1.04,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.2019,1.00E-03,0.14,4.04,0.32,1,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.2179,1.00E-03,0.15,4.04,0.32,1,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.2315,1.00E-03,0.16,4.04,0.32,1,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.2468,1.00E-03,0.17,4.04,0.32,1,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.2691,1.00E-03,0.18,4.04,0.32,1,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.2832,1.00E-03,0.19,1.34,0.3,0.93,49289612,87.9688,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.2944,1.00E-03,0.2,1.34,0.3,0.93,49289612,87.9688,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.3092,1.00E-03,0.21,4.32,0.29,0.91,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.3226,1.00E-03,0.22,4.32,0.29,0.91,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.3346,1.00E-03,0.23,4.32,0.29,0.91,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.3566,1.00E-03,0.24,4.32,0.29,0.91,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.3688,1.00E-03,0.25,4.32,0.29,0.91,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.3824,1.00E-03,0.26,2.62,0.2,0.91,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.3982,1.00E-03,0.27,2.62,0.2,0.91,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.4195,1.00E-03,0.28,3.39,0.25,0.85,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.429,1.00E-03,0.29,3.39,0.25,0.85,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.4355,1.00E-03,0.3,3.39,0.25,0.85,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.4556,1.00E-03,0.31,3.39,0.25,0.85,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.465,1.00E-03,0.32,3.39,0.25,0.85,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.4821,1.00E-03,0.33,3.39,0.25,0.85,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.5004,1.00E-03,0.34,4.78,0.18,0.81,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.5156,1.00E-03,0.35,4.78,0.18,0.81,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.5297,1.00E-03,0.36,4.78,0.18,0.81,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.5569,1.00E-03,0.37,1.47,0.17,0.79,49584068,88.2188,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.5677,1.00E-03,0.38,4.06,0.18,0.76,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.5806,1.00E-03,0.39,4.06,0.18,0.76,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+01,0.5854,1.00E-03,0.4,3.52,0.22,0.69,49878524,87.8438,85061059,14.4609
pres-98x1200x1200_,9.95E+03,0.0053,1.00E-01,0.01,3.58,0.55,0.44,869555,9454.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.0111,1.00E-01,0.02,1.54,0.5,0.52,716311,9343.05,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.0181,1.00E-01,0.03,4.99,0.39,0.48,869555,9454.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.0266,1.00E-01,0.04,4.99,0.39,0.48,869555,9454.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.0349,1.00E-01,0.05,3.49,0.19,0.53,716311,9343.05,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.0433,1.00E-01,0.06,5.33,0.28,0.53,869555,9454.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.0547,1.00E-01,0.07,5.33,0.28,0.53,869555,9454.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.0577,1.00E-01,0.08,4.94,0.32,0.49,869555,9454.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.0649,1.00E-01,0.09,5.07,0.28,0.51,869555,9454.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.074,1.00E-01,0.1,1.42,0.26,0.48,602508,9755,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.0805,1.00E-01,0.11,3.02,0.24,0.47,716311,9343.05,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.0853,1.00E-01,0.12,3.02,0.24,0.47,716311,9343.05,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.0939,1.00E-01,0.13,3.02,0.24,0.47,716311,9343.05,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1013,1.00E-01,0.14,5.31,0.26,0.46,869555,9454.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1058,1.00E-01,0.15,5.31,0.26,0.46,869555,9454.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1111,1.00E-01,0.16,5.31,0.26,0.46,869555,9454.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1176,1.00E-01,0.17,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1235,1.00E-01,0.18,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1265,1.00E-01,0.19,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1387,1.00E-01,0.2,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1394,1.00E-01,0.21,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1422,1.00E-01,0.22,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1465,1.00E-01,0.23,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1474,1.00E-01,0.24,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1589,1.00E-01,0.25,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.152,1.00E-01,0.26,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1583,1.00E-01,0.27,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1566,1.00E-01,0.28,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1598,1.00E-01,0.29,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1661,1.00E-01,0.3,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1686,1.00E-01,0.31,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1723,1.00E-01,0.32,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1767,1.00E-01,0.33,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1747,1.00E-01,0.34,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1818,1.00E-01,0.35,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1794,1.00E-01,0.36,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1877,1.00E-01,0.37,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1802,1.00E-01,0.38,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.184,1.00E-01,0.39,5,0.31,0.61,1062279,9390.34,10570641,1053.8
pres-98x1200x1200_,9.95E+03,0.1822,1.00E-01,0.4,5,0.31,0.61,1062279,9390.34,10570641,1053.8
qc-98x1200x1200_,3.01E-08,0.0094,1.00E-05,0.01,5.46,7.80E-01,8.90E-01,73797299,2.92E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.0315,1.00E-05,0.02,0.24,3.50E-01,8.90E-01,71750687,3.01E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.0486,1.00E-05,0.03,0.06,3.70E-01,8.80E-01,71366439,2.96E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.0749,1.00E-05,0.04,0.06,3.70E-01,8.80E-01,71366439,2.96E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.104,1.00E-05,0.05,0.06,3.70E-01,8.80E-01,71366439,2.96E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.1403,1.00E-05,0.06,0.06,3.70E-01,8.80E-01,71366439,2.96E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.1752,1.00E-05,0.07,1.46,6.70E-01,8.40E-01,73405556,2.92E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.2213,1.00E-05,0.08,1.46,6.70E-01,8.40E-01,73405556,2.92E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.2646,1.00E-05,0.09,1.46,6.70E-01,8.40E-01,73405556,2.92E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.3266,1.00E-05,0.1,1.46,6.70E-01,8.40E-01,73405556,2.92E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.3578,1.00E-05,0.11,1.46,6.70E-01,8.40E-01,73405556,2.92E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.4025,1.00E-05,0.12,1.46,6.70E-01,8.40E-01,73405556,2.92E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.4464,1.00E-05,0.13,1.46,6.70E-01,8.40E-01,73405556,2.92E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.4883,1.00E-05,0.14,1.46,6.70E-01,8.40E-01,73405556,2.92E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.528,1.00E-05,0.15,1.46,6.70E-01,8.40E-01,73405556,2.92E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.5756,1.00E-05,0.16,1.46,6.70E-01,8.40E-01,73405556,2.92E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.6136,1.00E-05,0.17,1.46,6.70E-01,8.40E-01,73405556,2.92E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.6639,1.00E-05,0.18,4.6,9.30E-01,7.60E-01,73601155,2.93E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.8387,1.00E-05,0.19,0.73,9.00E-01,7.80E-01,73210393,2.95E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.7724,1.00E-05,0.2,0.73,9.00E-01,7.80E-01,73210393,2.95E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.8098,1.00E-05,0.21,4.6,9.30E-01,7.60E-01,73601155,2.93E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.8503,1.00E-05,0.22,0.73,9.00E-01,7.80E-01,73210393,2.95E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.9131,1.00E-05,0.23,4.6,9.30E-01,7.60E-01,73601155,2.93E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.9515,1.00E-05,0.24,4.6,9.30E-01,7.60E-01,73601155,2.93E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,0.9948,1.00E-05,0.25,0.73,9.00E-01,7.80E-01,73210393,2.95E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.0765,1.00E-05,0.26,0.73,9.00E-01,7.80E-01,73210393,2.95E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.0931,1.00E-05,0.27,0.73,9.00E-01,7.80E-01,73210393,2.95E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.1671,1.00E-05,0.28,4.6,9.30E-01,7.60E-01,73601155,2.93E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.226,1.00E-05,0.29,4.6,6.70E-01,1.28E+00,78849658,1.67E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.2709,1.00E-05,0.3,4.6,6.70E-01,1.28E+00,78849658,1.67E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.3624,1.00E-05,0.31,4.6,6.70E-01,1.28E+00,78849658,1.67E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.3748,1.00E-05,0.32,4.6,6.70E-01,1.28E+00,78849658,1.67E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.4369,1.00E-05,0.33,4.6,6.70E-01,1.28E+00,78849658,1.67E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.5038,1.00E-05,0.34,4.6,6.70E-01,1.28E+00,78849658,1.67E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.5565,1.00E-05,0.35,4.6,6.70E-01,1.28E+00,78849658,1.67E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.6385,1.00E-05,0.36,4.6,6.70E-01,1.28E+00,78849658,1.67E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.7253,1.00E-05,0.37,4.6,6.70E-01,1.28E+00,78849658,1.67E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.7806,1.00E-05,0.38,4.6,6.70E-01,1.28E+00,78849658,1.67E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.8311,1.00E-05,0.39,4.6,6.70E-01,1.28E+00,78849658,1.67E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-08,1.8998,1.00E-05,0.4,4.6,6.70E-01,1.28E+00,78849658,1.67E-08,96365484,4.17E-09
qc-98x1200x1200_,3.01E-06,0.0214,1.00E-03,0.01,0.44,4.40E-01,1.08E+00,26384937,2.60E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,0.2441,1.00E-03,0.02,0.44,4.40E-01,1.08E+00,26384937,2.60E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,0.135,1.00E-03,0.03,1.38,4.30E-01,1.07E+00,26758824,2.66E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,0.1982,1.00E-03,0.04,2.04,4.00E-01,1.06E+00,26758824,2.66E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,0.2749,1.00E-03,0.05,4.57,8.70E-01,1.01E+00,28067149,2.15E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,0.3684,1.00E-03,0.06,2.57,8.20E-01,1.00E+00,27878291,2.17E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,0.4645,1.00E-03,0.07,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,0.5809,1.00E-03,0.08,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,0.7185,1.00E-03,0.09,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,0.8521,1.00E-03,0.1,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,0.9862,1.00E-03,0.11,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,1.1315,1.00E-03,0.12,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,1.2838,1.00E-03,0.13,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,1.429,1.00E-03,0.14,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,1.5631,1.00E-03,0.15,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,1.6788,1.00E-03,0.16,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,1.7945,1.00E-03,0.17,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,1.9201,1.00E-03,0.18,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,2.0166,1.00E-03,0.19,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,2.1037,1.00E-03,0.2,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,2.2322,1.00E-03,0.21,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,2.3075,1.00E-03,0.22,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,2.386,1.00E-03,0.23,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,2.4602,1.00E-03,0.24,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,2.5597,1.00E-03,0.25,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,2.7301,1.00E-03,0.26,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,2.9375,1.00E-03,0.27,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,2.8956,1.00E-03,0.28,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,2.9589,1.00E-03,0.29,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,3.1571,1.00E-03,0.3,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,3.4303,1.00E-03,0.31,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,3.4875,1.00E-03,0.32,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,3.6244,1.00E-03,0.33,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,3.7722,1.00E-03,0.34,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,3.8347,1.00E-03,0.35,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,4.0031,1.00E-03,0.36,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,4.1386,1.00E-03,0.37,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,4.6277,1.00E-03,0.38,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,4.3734,1.00E-03,0.39,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-06,4.4202,1.00E-03,0.4,1.61,6.90E-01,1.27E+00,29034208,1.96E-06,48905031,4.82E-07
qc-98x1200x1200_,3.01E-04,0.0076,1.00E-01,0.01,4.69,0.66,6.00E-01,1736506,0.000268037,8355369,3.33E-05
qc-98x1200x1200_,3.01E-04,0.023,1.00E-01,0.02,4.89,0.63,6.00E-01,1736506,0.000268037,8355369,3.33E-05
qc-98x1200x1200_,3.01E-04,0.0455,1.00E-01,0.03,4.89,0.63,6.00E-01,1736506,0.000268037,8355369,3.33E-05
qc-98x1200x1200_,3.01E-04,0.0831,1.00E-01,0.04,4.89,0.63,6.00E-01,1736506,0.000268037,8355369,3.33E-05
qc-98x1200x1200_,3.01E-04,0.1674,1.00E-01,0.05,4.89,0.63,6.00E-01,1736506,0.000268037,8355369,3.33E-05
qc-98x1200x1200_,3.01E-04,0.1986,1.00E-01,0.06,4.27,0.67,5.70E-01,1736506,0.000268037,8355369,3.33E-05
qc-98x1200x1200_,3.01E-04,0.2423,1.00E-01,0.07,4.27,0.67,5.70E-01,1736506,0.000268037,8355369,3.33E-05
qc-98x1200x1200_,3.01E-04,0.287,1.00E-01,0.08,4.27,0.67,5.70E-01,1736506,0.000268037,8355369,3.33E-05
qc-98x1200x1200_,3.01E-04,0.3776,1.00E-01,0.09,4.27,0.67,5.70E-01,1736506,0.000268037,8355369,3.33E-05
