dname,abserr,seconds,reqerr,threshold,c0,c1,c2,Total_retrieve_size,Compression_error,baseline_io,baseline_maxerr
qicef48_log_1.86e-04.csv,1.86E-04,0.001,1.00E-05,0.24,5.05,0.37,0.81,20796502,0.000178814,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.001,1.00E-05,0.25,0.95,0.34,0.75,20704170,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0009,1.00E-05,0.26,0.95,0.34,0.75,20704170,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.001,1.00E-05,0.27,0.95,0.34,0.75,20704170,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.001,1.00E-05,0.28,0.95,0.34,0.75,20704170,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0011,1.00E-05,0.29,1.16,0.24,0.82,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0009,1.00E-05,0.3,1.16,0.24,0.82,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.001,1.00E-05,0.31,1.16,0.24,0.82,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.001,1.00E-05,0.32,1.16,0.24,0.82,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.001,1.00E-05,0.33,1.16,0.24,0.82,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.001,1.00E-05,0.34,1.16,0.24,0.82,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0011,1.00E-05,0.35,1.16,0.24,0.82,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0012,1.00E-05,0.36,1.16,0.24,0.82,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0011,1.00E-05,0.37,1.16,0.24,0.82,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0011,1.00E-05,0.38,1.16,0.24,0.82,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0012,1.00E-05,0.39,1.16,0.24,0.82,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0012,1.00E-05,0.4,1.16,0.24,0.82,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.87e-02.csv,1.87E-02,0.0004,1.00E-03,0.01,5.34,0.73,0.99,12279426,0.017828,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0004,1.00E-03,0.02,5.34,0.73,0.99,12279426,0.017828,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0005,1.00E-03,0.03,1.25,0.53,0.99,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0006,1.00E-03,0.04,2.05,0.52,0.99,12196441,0.017767,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0007,1.00E-03,0.05,2.79,0.54,0.96,12196441,0.017767,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0007,1.00E-03,0.06,2.79,0.54,0.96,12196441,0.017767,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0008,1.00E-03,0.07,2.79,0.54,0.96,12196441,0.017767,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0008,1.00E-03,0.08,2.79,0.54,0.96,12196441,0.017767,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0009,1.00E-03,0.09,4.93,0.6,0.9,12237834,0.017828,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0009,1.00E-03,0.1,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.001,1.00E-03,0.11,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0009,1.00E-03,0.12,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.001,1.00E-03,0.13,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.001,1.00E-03,0.14,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0011,1.00E-03,0.15,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0011,1.00E-03,0.16,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0011,1.00E-03,0.17,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0012,1.00E-03,0.18,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0013,1.00E-03,0.19,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0012,1.00E-03,0.2,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0013,1.00E-03,0.21,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0015,1.00E-03,0.22,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0014,1.00E-03,0.23,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0013,1.00E-03,0.24,0.89,0.5,0.93,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0016,1.00E-03,0.25,5.15,0.29,1.14,12723826,0.0155721,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0014,1.00E-03,0.26,5.15,0.29,1.14,12723826,0.0155721,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0015,1.00E-03,0.27,5.15,0.29,1.14,12723826,0.0155721,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0023,1.00E-03,0.28,5.15,0.29,1.14,12723826,0.0155721,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0017,1.00E-03,0.29,4.7,0.27,1.1,12723826,0.0155721,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0017,1.00E-03,0.3,3.01,0.72,0.62,12196441,0.017767,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0026,1.00E-03,0.31,3.01,0.72,0.62,12196441,0.017767,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0017,1.00E-03,0.32,3.01,0.72,0.62,12196441,0.017767,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0017,1.00E-03,0.33,3.03,0.24,1.08,12723826,0.0155721,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0018,1.00E-03,0.34,2.59,0.66,0.59,12196441,0.017767,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0017,1.00E-03,0.35,2.59,0.66,0.59,12196441,0.017767,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0022,1.00E-03,0.36,1.1,0.63,0.58,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0019,1.00E-03,0.37,1.1,0.63,0.58,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0029,1.00E-03,0.38,1.1,0.63,0.58,12155126,0.017889,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.0022,1.00E-03,0.39,1.71,0.65,0.55,12196441,0.017767,16008197,0.00228071
qicef48_log_1.87e-02.csv,1.87E-02,0.002,1.00E-03,0.4,3.89,0.63,0.54,12237834,0.017828,16008197,0.00228071
qicef48_log_1.87e+00.csv,1.87E+00,0.0004,1.00E-01,0.01,3.74,0.49,1.25,4198628,1.50793,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0005,1.00E-01,0.02,3.74,0.49,1.25,4198628,1.50793,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0006,1.00E-01,0.03,1.77,0.55,1.17,4160557,1.49231,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0007,1.00E-01,0.04,3.49,0.5,1.2,4198628,1.50793,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0007,1.00E-01,0.05,2.05,0.42,1.24,4160557,1.49231,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0009,1.00E-01,0.06,2.05,0.42,1.24,4160557,1.49231,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.001,1.00E-01,0.07,5.54,0.47,1.19,4236826,1.49621,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0011,1.00E-01,0.08,5.54,0.47,1.19,4236826,1.49621,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0012,1.00E-01,0.09,1.88,0.44,1.16,4160557,1.49231,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0014,1.00E-01,0.1,1.88,0.44,1.16,4160557,1.49231,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0015,1.00E-01,0.11,0.44,0.5,1.07,4086331,1.40277,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0016,1.00E-01,0.12,1.6,0.59,0.97,4160557,1.49231,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0016,1.00E-01,0.13,0.44,0.44,1.08,4086331,1.40277,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0017,1.00E-01,0.14,1.67,0.5,1.01,4160557,1.49231,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0016,1.00E-01,0.15,1.67,0.5,1.01,4160557,1.49231,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0017,1.00E-01,0.16,2.79,0.54,0.96,4198628,1.50793,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0019,1.00E-01,0.17,1.26,0.4,1.08,4160557,1.49231,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0018,1.00E-01,0.18,1.26,0.4,1.08,4160557,1.49231,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0021,1.00E-01,0.19,5.17,0.48,0.96,4236826,1.49621,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0027,1.00E-01,0.2,5.17,0.48,0.96,4236826,1.49621,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0022,1.00E-01,0.21,3.24,0.42,0.96,4198628,1.50793,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0022,1.00E-01,0.22,3.24,0.42,0.96,4198628,1.50793,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0025,1.00E-01,0.23,2.68,0.53,0.83,4198628,1.50793,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0021,1.00E-01,0.24,2.68,0.53,0.83,4198628,1.50793,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0023,1.00E-01,0.25,1.08,0.41,0.93,4160557,1.49231,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.003,1.00E-01,0.26,1.31,0.47,0.84,4160557,1.49231,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0024,1.00E-01,0.27,4.55,0.52,0.78,4236826,1.49621,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0024,1.00E-01,0.28,2.28,0.5,0.78,4198628,1.50793,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0029,1.00E-01,0.29,0.61,0.37,0.89,4123347,1.52356,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0028,1.00E-01,0.3,4.5,0.34,0.9,4236826,1.49621,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0025,1.00E-01,0.31,4.5,0.34,0.9,4236826,1.49621,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0024,1.00E-01,0.32,5.16,0.35,0.84,4236826,1.49621,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0027,1.00E-01,0.33,5.05,0.37,0.81,4236826,1.49621,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0027,1.00E-01,0.34,5.05,0.37,0.81,4236826,1.49621,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0027,1.00E-01,0.35,2.63,0.38,0.77,4198628,1.50793,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0026,1.00E-01,0.36,2.94,0.4,0.75,4236826,1.49621,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0031,1.00E-01,0.37,2.94,0.4,0.75,4236826,1.49621,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0027,1.00E-01,0.38,2.94,0.4,0.75,4236826,1.49621,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0029,1.00E-01,0.39,0.95,0.34,0.75,4160557,1.49231,7008101,0.26655
qicef48_log_1.87e+00.csv,1.87E+00,0.0032,1.00E-01,0.4,0.95,0.34,0.75,4160557,1.49231,7008101,0.26655
baryon_density_1.16e+00.csv,1.16E+00,0.0004,1.00E-05,0.01,2.99,0.56,0.69,7359303,0.98982,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0006,1.00E-05,0.02,5.52,0.34,0.88,7895983,0.979391,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.002,1.00E-05,0.03,5.52,0.34,0.88,7895983,0.979391,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0009,1.00E-05,0.04,0.66,0.47,0.72,6822623,1.06073,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.001,1.00E-05,0.05,0.66,0.47,0.72,6822623,1.06073,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0011,1.00E-05,0.06,5.12,0.48,0.69,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0012,1.00E-05,0.07,5.12,0.48,0.69,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0013,1.00E-05,0.08,1.16,0.31,0.84,7359303,0.98982,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0012,1.00E-05,0.09,3.72,0.27,0.87,7895983,0.979391,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0014,1.00E-05,0.1,5.35,0.27,0.83,7895983,0.979391,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0015,1.00E-05,0.11,0.95,0.34,0.75,7090963,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0017,1.00E-05,0.12,0.95,0.34,0.75,7090963,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0018,1.00E-05,0.13,1.56,0.35,0.74,7359303,0.98982,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0018,1.00E-05,0.14,1.56,0.35,0.74,7359303,0.98982,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.002,1.00E-05,0.15,4.99,0.44,0.61,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0023,1.00E-05,0.16,4.99,0.44,0.61,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0022,1.00E-05,0.17,4.99,0.44,0.61,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0028,1.00E-05,0.18,4.99,0.44,0.61,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0029,1.00E-05,0.19,4.92,0.45,0.56,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0026,1.00E-05,0.2,4.92,0.45,0.56,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0028,1.00E-05,0.21,4.92,0.45,0.56,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0033,1.00E-05,0.22,4.92,0.45,0.56,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0027,1.00E-05,0.23,4.92,0.45,0.56,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0034,1.00E-05,0.24,4.92,0.45,0.56,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.003,1.00E-05,0.25,4.92,0.45,0.56,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0039,1.00E-05,0.26,1.25,0.47,0.47,7090963,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0036,1.00E-05,0.27,1.25,0.47,0.47,7090963,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0033,1.00E-05,0.28,1.25,0.47,0.47,7090963,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0035,1.00E-05,0.29,1.25,0.47,0.47,7090963,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0035,1.00E-05,0.3,1.25,0.47,0.47,7090963,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0039,1.00E-05,0.31,1.25,0.47,0.47,7090963,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.004,1.00E-05,0.32,1.25,0.47,0.47,7090963,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0039,1.00E-05,0.33,1.25,0.47,0.47,7090963,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0045,1.00E-05,0.34,1.25,0.47,0.47,7090963,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0046,1.00E-05,0.35,1.25,0.47,0.47,7090963,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0047,1.00E-05,0.36,2.44,0.48,0.43,7627643,0.974195,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0045,1.00E-05,0.37,1.77,0.42,0.42,7359303,0.98982,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0042,1.00E-05,0.38,1.77,0.42,0.42,7359303,0.98982,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0045,1.00E-05,0.39,1.77,0.42,0.42,7359303,0.98982,24602741,0.123284
baryon_density_1.16e+00.csv,1.16E+00,0.0047,1.00E-05,0.4,1.77,0.42,0.42,7359303,0.98982,24602741,0.123284
baryon_density_1.16e+02.csv,1.16E+02,0.0003,1.00E-03,0.01,1.7,0.08,0.79,173986,106.096,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0004,1.00E-03,0.02,1.7,0.08,0.79,173986,106.096,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0009,1.00E-03,0.03,1.7,0.08,0.79,173986,106.096,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0003,1.00E-03,0.04,1.7,0.08,0.79,173986,106.096,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0009,1.00E-03,0.05,1.7,0.08,0.79,173986,106.096,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0004,1.00E-03,0.06,1.7,0.08,0.79,173986,106.096,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0011,1.00E-03,0.07,1.7,0.08,0.79,173986,106.096,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0006,1.00E-03,0.08,5.33,0.38,0.31,246642,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0005,1.00E-03,0.09,5.33,0.38,0.31,246642,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0006,1.00E-03,0.1,5.33,0.38,0.31,246642,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0006,1.00E-03,0.11,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0007,1.00E-03,0.12,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0007,1.00E-03,0.13,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0007,1.00E-03,0.14,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0007,1.00E-03,0.15,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0008,1.00E-03,0.16,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0008,1.00E-03,0.17,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0009,1.00E-03,0.18,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0009,1.00E-03,0.19,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0009,1.00E-03,0.2,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0009,1.00E-03,0.21,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0009,1.00E-03,0.22,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0009,1.00E-03,0.23,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0009,1.00E-03,0.24,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0009,1.00E-03,0.25,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0009,1.00E-03,0.26,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.001,1.00E-03,0.27,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0011,1.00E-03,0.28,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0011,1.00E-03,0.29,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.001,1.00E-03,0.3,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0011,1.00E-03,0.31,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0013,1.00E-03,0.32,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0012,1.00E-03,0.33,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0011,1.00E-03,0.34,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0011,1.00E-03,0.35,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0011,1.00E-03,0.36,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0011,1.00E-03,0.37,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0011,1.00E-03,0.38,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0011,1.00E-03,0.39,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+02.csv,1.16E+02,0.0011,1.00E-03,0.4,3.33,0.38,0.2,200800,107.142,1155090,10.0721
baryon_density_1.16e+04.csv,1.16E+04,0.0004,1.00E-01,0.01,3.15,0.51,0.38,5983,9341.92,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0006,1.00E-01,0.02,0.16,0.21,0.51,4207,11061.1,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0007,1.00E-01,0.03,5.32,0.17,0.44,6144,9918.88,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0007,1.00E-01,0.04,3.24,0.14,0.41,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0009,1.00E-01,0.05,3.24,0.14,0.41,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0009,1.00E-01,0.06,3.65,0.16,0.36,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0011,1.00E-01,0.07,3.65,0.16,0.36,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0013,1.00E-01,0.08,5.03,0.26,0.21,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0015,1.00E-01,0.09,5.03,0.26,0.21,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0015,1.00E-01,0.1,5.03,0.26,0.21,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0016,1.00E-01,0.11,5.03,0.26,0.21,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0017,1.00E-01,0.12,5.03,0.26,0.21,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0024,1.00E-01,0.13,5.03,0.26,0.21,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.002,1.00E-01,0.14,5.03,0.26,0.21,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0022,1.00E-01,0.15,5.03,0.26,0.21,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0023,1.00E-01,0.16,5.03,0.26,0.21,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0023,1.00E-01,0.17,5.03,0.26,0.21,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0025,1.00E-01,0.18,5.03,0.26,0.21,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0026,1.00E-01,0.19,4.25,0.26,0.18,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0026,1.00E-01,0.2,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0026,1.00E-01,0.21,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0027,1.00E-01,0.22,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0027,1.00E-01,0.23,5.06,0.21,0.15,5305,10206.9,29480,965.299
baryon_density_1.16e+04.csv,1.16E+04,0.0033,1.00E-01,0.24,5.06,0.21,0.15,5305,10206.9,29480,965.299
