c0,c1,Requested_tolerance,estimated_error,l0,l1,Total_retrieve_size,MaxErr,MSE,PSNR
3.66,4.92,11586.2,8785.92,9,9,22235,1186.46,20.6461,88.1305
4.04,4.05,11586.2,8284.16,9,9,22235,1186.46,20.6461,88.1305
3.29,1.56,11586.2,9758.72,9,7,11839,3015.83,32.5649,86.1513
2.03,5.15,11586.2,7352.32,9,9,22235,1186.46,20.6461,88.1305
3.24,2.15,11586.2,7720.96,9,8,16239,1613.53,24.4072,87.4037
1.13,2.52,11586.2,7475.2,8,8,14281,2416.77,35.4238,85.7859
2.13,0.44,11586.2,11571.2,8,5,6308,9472.11,73.0466,82.6428
1.87,1.84,11586.2,11366.4,8,7,9881,3630.74,43.9802,84.8463
3.33,4.58,11586.2,8099.84,9,9,22235,1186.46,20.6461,88.1305
0.59,2.21,11586.2,11468.8,7,7,8173,3984.33,59.9906,83.498
2.44,4.63,11586.2,7239.68,9,9,22235,1186.46,20.6461,88.1305
5.06,3.23,11586.2,8488.96,9,9,22235,1186.46,20.6461,88.1305
1.4,3.94,11586.2,10936.3,8,8,14281,2416.77,35.4238,85.7859
2.93,3.81,11586.2,10803.2,9,8,16239,1613.53,24.4072,87.4037
4.66,3.98,11586.2,8847.36,9,9,22235,1186.46,20.6461,88.1305
2.52,2.48,11586.2,7659.52,9,8,16239,1613.53,24.4072,87.4037
4.87,4.81,11586.2,9912.32,9,9,22235,1186.46,20.6461,88.1305
3.31,2.25,11586.2,7997.44,9,8,16239,1613.53,24.4072,87.4037
2.96,0.14,11586.2,10649.6,8,4,5568,20265.2,126.102,80.2716
5.16,4.74,11586.2,10137.6,9,9,22235,1186.46,20.6461,88.1305
2.27,2.17,11586.2,11212.8,9,7,11839,3015.83,32.5649,86.1513
5.47,3.93,11586.2,9625.6,9,9,22235,1186.46,20.6461,88.1305
3.28,5.11,11586.2,8591.36,9,9,22235,1186.46,20.6461,88.1305
1.04,3.75,11586.2,9809.92,8,8,14281,2416.77,35.4238,85.7859
0.13,3.98,11586.2,9216,6,8,12081,5753.57,79.5389,82.273
4.87,4.92,11586.2,10025,9,9,22235,1186.46,20.6461,88.1305
4.79,1.02,11586.2,9082.88,9,7,11839,3015.83,32.5649,86.1513
0.73,3.87,11586.2,10915.8,7,8,12573,3520.19,52.7312,84.0582
0.19,3.29,11586.2,7516.16,7,8,12573,3520.19,52.7312,84.0582
2.53,3.2,11586.2,9144.32,9,8,16239,1613.53,24.4072,87.4037
4.37,2.07,11586.2,8714.24,9,8,16239,1613.53,24.4072,87.4037
3.78,1.96,11586.2,7884.8,9,8,16239,1613.53,24.4072,87.4037
1.42,3.34,11586.2,9748.48,8,8,14281,2416.77,35.4238,85.7859
3.92,4.88,11586.2,9011.2,9,9,22235,1186.46,20.6461,88.1305
4.88,2.24,11586.2,9584.64,9,8,16239,1613.53,24.4072,87.4037
0.34,3.73,11586.2,9031.68,7,8,12573,3520.19,52.7312,84.0582
0.35,4.11,11586.2,9850.88,7,8,12573,3520.19,52.7312,84.0582
5.21,3.23,11586.2,9282.56,10,8,21071,1496.21,18.0568,88.7124
2.74,0.79,11586.2,8847.36,8,7,9881,3630.74,43.9802,84.8463
5.47,3.14,11586.2,9231.36,10,8,21071,1496.21,18.0568,88.7124
5.32,1.64,11586.2,8806.4,9,8,16239,1613.53,24.4072,87.4037
0.06,2.06,11586.2,9420.8,5,7,7208,11566.1,126.99,80.2411
3.64,4.71,11586.2,8550.4,9,9,22235,1186.46,20.6461,88.1305
2.54,3.66,11586.2,10096.6,9,8,16239,1613.53,24.4072,87.4037
2.13,1.6,11586.2,10915.8,8,7,9881,3630.74,43.9802,84.8463
5.18,4.99,11586.2,10414.1,9,9,22235,1186.46,20.6461,88.1305
5.47,4.74,11586.2,10455,9,9,22235,1186.46,20.6461,88.1305
3.31,2.07,11586.2,7628.8,9,8,16239,1613.53,24.4072,87.4037
3.24,0.55,11586.2,11141.1,8,6,7915,6161.85,60.2045,83.4825
4.57,5,11586.2,9799.68,9,9,22235,1186.46,20.6461,88.1305
4.89,1.3,11586.2,10332.2,9,7,11839,3015.83,32.5649,86.1513
4.32,0.52,11586.2,8683.52,9,6,9873,5368.98,48.8649,84.3889
0.46,1.17,11586.2,11468.8,7,6,6207,6060.43,76.992,82.4144
4.99,1.57,11586.2,11540.5,9,7,11839,3015.83,32.5649,86.1513
5.5,1.67,11586.2,9052.16,9,8,16239,1613.53,24.4072,87.4037
0.2,2.23,11586.2,10772.5,6,7,7681,7425.55,87.5116,81.8582
2.97,3.63,11586.2,10475.5,9,8,16239,1613.53,24.4072,87.4037
5.21,0.76,11586.2,11561,9,6,9873,5368.98,48.8649,84.3889
0.32,4.61,11586.2,10752,7,8,12573,3520.19,52.7312,84.0582
0.72,2.88,11586.2,8847.36,7,8,12573,3520.19,52.7312,84.0582
3.74,2.63,11586.2,9216,9,8,16239,1613.53,24.4072,87.4037
3.25,5.37,11586.2,8826.88,9,9,22235,1186.46,20.6461,88.1305
1.2,5.46,11586.2,8048.64,8,9,20277,1807.6,31.9312,86.2367
1.97,2.14,11586.2,10782.7,9,7,11839,3015.83,32.5649,86.1513
4.82,2.33,11586.2,9707.52,9,8,16239,1613.53,24.4072,87.4037
4.42,0.17,11586.2,7311.36,9,5,8266,9269.12,61.5563,83.3861
2.07,3.03,11586.2,10444.8,8,8,14281,2416.77,35.4238,85.7859
2.37,2.16,11586.2,11274.2,9,7,11839,3015.83,32.5649,86.1513
0.85,3.52,11586.2,10690.6,7,8,12573,3520.19,52.7312,84.0582
1.6,3.69,11586.2,10833.9,8,8,14281,2416.77,35.4238,85.7859
4.52,5.18,11586.2,9932.8,9,9,22235,1186.46,20.6461,88.1305
2.89,1.95,11586.2,10946.6,9,7,11839,3015.83,32.5649,86.1513
4.8,0.79,11586.2,11386.9,9,6,9873,5368.98,48.8649,84.3889
0.85,0.57,11586.2,8151.04,7,6,6207,6060.43,76.992,82.4144
5.14,4.1,11586.2,9461.76,9,9,22235,1186.46,20.6461,88.1305
3.74,4.53,11586.2,8468.48,9,9,22235,1186.46,20.6461,88.1305
4.01,1,11586.2,8202.24,9,7,11839,3015.83,32.5649,86.1513
2.04,4.8,11586.2,7004.16,9,9,22235,1186.46,20.6461,88.1305
3.39,3.41,11586.2,10455,9,8,16239,1613.53,24.4072,87.4037
2.82,1.9,11586.2,10670.1,9,7,11839,3015.83,32.5649,86.1513
0.04,2.89,11586.2,6574.08,5,8,11608,11379.5,120.569,80.4665
4.43,3.51,11586.2,8130.56,9,9,22235,1186.46,20.6461,88.1305
4.53,5.45,11586.2,10219.5,9,9,22235,1186.46,20.6461,88.1305
1.07,2.26,11586.2,11448.3,8,7,9881,3630.74,43.9802,84.8463
1.72,0.77,11586.2,9830.4,8,6,7915,6161.85,60.2045,83.4825
4.93,3.4,11586.2,8529.92,9,9,22235,1186.46,20.6461,88.1305
4.68,1.43,11586.2,10649.6,9,7,11839,3015.83,32.5649,86.1513
5.3,2.58,11586.2,10711,9,8,16239,1613.53,24.4072,87.4037
4.61,5.06,11586.2,9902.08,9,9,22235,1186.46,20.6461,88.1305
0.07,5.22,11586.2,11264,6,8,12081,5753.57,79.5389,82.273
4.33,3.93,11586.2,8458.24,9,9,22235,1186.46,20.6461,88.1305
1.75,4.32,11586.2,10639.4,9,8,16239,1613.53,24.4072,87.4037
2.51,4.91,11586.2,7598.08,9,9,22235,1186.46,20.6461,88.1305
4.09,3.61,11586.2,11581.4,9,8,16239,1613.53,24.4072,87.4037
2.43,1.54,11586.2,11284.5,8,7,9881,3630.74,43.9802,84.8463
3.33,5.06,11586.2,8591.36,9,9,22235,1186.46,20.6461,88.1305
4.45,2.55,11586.2,9779.2,9,8,16239,1613.53,24.4072,87.4037
4.21,1.45,11586.2,10250.2,9,7,11839,3015.83,32.5649,86.1513
5.14,2.34,11586.2,10055.7,9,8,16239,1613.53,24.4072,87.4037
2.99,3.95,11586.2,11151.4,9,8,16239,1613.53,24.4072,87.4037
1.6,5.48,11586.2,8888.32,8,9,20277,1807.6,31.9312,86.2367
1.59,3.49,11586.2,10403.8,8,8,14281,2416.77,35.4238,85.7859
0.53,2.21,11586.2,11223,7,7,8173,3984.33,59.9906,83.498
4.08,4.87,11586.2,9164.8,9,9,22235,1186.46,20.6461,88.1305
3.27,3.8,11586.2,11130.9,9,8,16239,1613.53,24.4072,87.4037
2.59,1.84,11586.2,10188.8,9,7,11839,3015.83,32.5649,86.1513
3.19,4.51,11586.2,7884.8,9,9,22235,1186.46,20.6461,88.1305
3.68,2.98,11586.2,9871.36,9,8,16239,1613.53,24.4072,87.4037
3.61,1.39,11586.2,9390.08,9,7,11839,3015.83,32.5649,86.1513
1.25,4.32,11586.2,11407.4,8,8,14281,2416.77,35.4238,85.7859
5.31,0.14,11586.2,7731.2,9,5,8266,9269.12,61.5563,83.3861
3.85,2.51,11586.2,9082.88,9,8,16239,1613.53,24.4072,87.4037
3.07,2.17,11586.2,7587.84,9,8,16239,1613.53,24.4072,87.4037
0.6,4.52,11586.2,7086.08,7,9,18569,2800.28,48.7127,84.4024
1.18,5.25,11586.2,7792.64,8,9,20277,1807.6,31.9312,86.2367
5.34,1.66,11586.2,8867.84,9,8,16239,1613.53,24.4072,87.4037
4.6,1.15,11586.2,9420.8,9,7,11839,3015.83,32.5649,86.1513
5.43,2.49,11586.2,10659.8,9,8,16239,1613.53,24.4072,87.4037
1.05,5.31,11586.2,7587.84,8,9,20277,1807.6,31.9312,86.2367
3.4,2.89,11586.2,9400.32,9,8,16239,1613.53,24.4072,87.4037
0.29,5.15,11586.2,6461.44,7,9,18569,2800.28,48.7127,84.4024
2.5,2.19,11586.2,11530.2,9,7,11839,3015.83,32.5649,86.1513
4.93,0.87,11586.2,8611.84,9,7,11839,3015.83,32.5649,86.1513
3.62,5.26,11586.2,9093.12,9,9,22235,1186.46,20.6461,88.1305
4.97,5.39,11586.2,10608.6,9,9,22235,1186.46,20.6461,88.1305
1.7,4.07,11586.2,10076.2,9,8,16239,1613.53,24.4072,87.4037
5.47,2.37,11586.2,10455,9,8,16239,1613.53,24.4072,87.4037
4.01,5.26,11586.2,9492.48,9,9,22235,1186.46,20.6461,88.1305
0.24,3.08,11586.2,7290.88,7,8,12573,3520.19,52.7312,84.0582
1.58,2.99,11586.2,9359.36,8,8,14281,2416.77,35.4238,85.7859
3.14,0.45,11586.2,10117.1,8,6,7915,6161.85,60.2045,83.4825
1.87,5.24,11586.2,7280.64,9,9,22235,1186.46,20.6461,88.1305
3.46,4,11586.2,7639.04,9,9,22235,1186.46,20.6461,88.1305
5.31,1.32,11586.2,10844.2,9,7,11839,3015.83,32.5649,86.1513
1.83,3.83,11586.2,9717.76,9,8,16239,1613.53,24.4072,87.4037
0.45,1.88,11586.2,11386.9,6,7,7681,7425.55,87.5116,81.8582
3.54,1.27,11586.2,8826.88,9,7,11839,3015.83,32.5649,86.1513
2.83,3.12,11586.2,9287.68,9,8,16239,1613.53,24.4072,87.4037
5.18,5.17,11586.2,10598.4,9,9,22235,1186.46,20.6461,88.1305
5.35,3.24,11586.2,9374.72,10,8,21071,1496.21,18.0568,88.7124
1.97,3.26,11586.2,10711,8,8,14281,2416.77,35.4238,85.7859
1.02,3.82,11586.2,9912.32,8,8,14281,2416.77,35.4238,85.7859
4.04,1.9,11586.2,8028.16,9,8,16239,1613.53,24.4072,87.4037
4.52,0.92,11586.2,8396.8,9,7,11839,3015.83,32.5649,86.1513
4.3,3.79,11586.2,8284.16,9,9,22235,1186.46,20.6461,88.1305
3.36,5.47,11586.2,9041.92,9,9,22235,1186.46,20.6461,88.1305
3.67,5.46,11586.2,9349.12,9,9,22235,1186.46,20.6461,88.1305
2.72,3.56,11586.2,10076.2,9,8,16239,1613.53,24.4072,87.4037
0.37,2.41,11586.2,11386.9,7,7,8173,3984.33,59.9906,83.498
1.33,5.1,11586.2,7946.24,8,9,20277,1807.6,31.9312,86.2367
1.04,2.49,11586.2,7229.44,8,8,14281,2416.77,35.4238,85.7859
4.24,3.73,11586.2,8161.28,9,9,22235,1186.46,20.6461,88.1305
4.05,3.58,11586.2,11479,9,8,16239,1613.53,24.4072,87.4037
4.06,3.8,11586.2,8048.64,9,9,22235,1186.46,20.6461,88.1305
3.31,5.47,11586.2,8990.72,9,9,22235,1186.46,20.6461,88.1305
0.46,2.48,11586.2,6963.2,7,8,12573,3520.19,52.7312,84.0582
2.14,4.88,11586.2,7188.48,9,9,22235,1186.46,20.6461,88.1305
2.68,5.01,11586.2,7874.56,9,9,22235,1186.46,20.6461,88.1305
0.13,3.2,11586.2,7618.56,6,8,12081,5753.57,79.5389,82.273
2.7,2.05,11586.2,11161.6,9,7,11839,3015.83,32.5649,86.1513
0.23,2.77,11586.2,6615.04,7,8,12573,3520.19,52.7312,84.0582
2.52,4.04,11586.2,10854.4,9,8,16239,1613.53,24.4072,87.4037
4.16,4.13,11586.2,8488.96,9,9,22235,1186.46,20.6461,88.1305
4.49,4.42,11586.2,9123.84,9,9,22235,1186.46,20.6461,88.1305
3.62,1.17,11586.2,8499.2,9,7,11839,3015.83,32.5649,86.1513
3.25,2.05,11586.2,7526.4,9,8,16239,1613.53,24.4072,87.4037
2.05,4.58,11586.2,11479,9,8,16239,1613.53,24.4072,87.4037
2.6,0.01,11586.2,8358.81,8,0,3302,61949.9,252.876,77.2498
5.04,3.17,11586.2,8407.04,9,9,22235,1186.46,20.6461,88.1305
0.44,3.08,11586.2,8110.08,7,8,12573,3520.19,52.7312,84.0582
2.26,2.46,11586.2,7352.32,9,8,16239,1613.53,24.4072,87.4037
2.85,0.24,11586.2,9768.96,8,5,6308,9472.11,73.0466,82.6428
4.72,4.71,11586.2,9656.32,9,9,22235,1186.46,20.6461,88.1305
2.28,4.95,11586.2,7403.52,9,9,22235,1186.46,20.6461,88.1305
4.03,0.68,11586.2,9697.28,9,6,9873,5368.98,48.8649,84.3889
1.86,1.55,11586.2,10158.1,8,7,9881,3630.74,43.9802,84.8463
3.54,1.29,11586.2,8908.8,9,7,11839,3015.83,32.5649,86.1513
3.76,1.25,11586.2,8970.24,9,7,11839,3015.83,32.5649,86.1513
5.03,0.32,11586.2,10393.6,9,5,8266,9269.12,61.5563,83.3861
5.01,0.02,11586.2,11198.3,9,0,5260,62461.9,241.766,77.4449
4.86,3.51,11586.2,8570.88,9,9,22235,1186.46,20.6461,88.1305
2.91,2.34,11586.2,7772.16,9,8,16239,1613.53,24.4072,87.4037
1.52,2.65,11586.2,8540.16,8,8,14281,2416.77,35.4238,85.7859
1.04,1.26,11586.2,9420.8,7,7,8173,3984.33,59.9906,83.498
0.54,2.11,11586.2,10854.4,7,7,8173,3984.33,59.9906,83.498
0.08,2.14,11586.2,10076.2,5,7,7208,11566.1,126.99,80.2411
2.36,0.01,11586.2,7867.29,8,0,3302,61949.9,252.876,77.2498
2.92,0.83,11586.2,9379.84,8,7,9881,3630.74,43.9802,84.8463
4.35,0.98,11586.2,8468.48,9,7,11839,3015.83,32.5649,86.1513
4.27,4.28,11586.2,8755.2,9,9,22235,1186.46,20.6461,88.1305
1.31,4.72,11586.2,7516.16,8,9,20277,1807.6,31.9312,86.2367
5.09,5.5,11586.2,10844.2,9,9,22235,1186.46,20.6461,88.1305
0.5,0.51,11586.2,10403.8,7,5,4600,10037.1,88.2151,81.8234
4.77,0.41,11586.2,8243.2,9,6,9873,5368.98,48.8649,84.3889
0.95,3.1,11586.2,10240,7,8,12573,3520.19,52.7312,84.0582
0.51,3.42,11586.2,9093.12,7,8,12573,3520.19,52.7312,84.0582
3.65,2.59,11586.2,9041.92,9,8,16239,1613.53,24.4072,87.4037
5.13,5.18,11586.2,10557.4,9,9,22235,1186.46,20.6461,88.1305
1.97,3.42,11586.2,11038.7,8,8,14281,2416.77,35.4238,85.7859
5.4,5.2,11586.2,10854.4,9,9,22235,1186.46,20.6461,88.1305
1.42,3.53,11586.2,10137.6,8,8,14281,2416.77,35.4238,85.7859
5.33,1.44,11586.2,11356.2,9,7,11839,3015.83,32.5649,86.1513
4.35,5.46,11586.2,10045.4,9,9,22235,1186.46,20.6461,88.1305
2.35,3.64,11586.2,9861.12,9,8,16239,1613.53,24.4072,87.4037
1.5,4.72,11586.2,7905.28,8,9,20277,1807.6,31.9312,86.2367
3.12,0.95,11586.2,10281,8,7,9881,3630.74,43.9802,84.8463
0.38,0.79,11586.2,9584.64,6,6,5715,9662.01,103.663,81.1226
2.08,5.25,11586.2,7505.92,9,9,22235,1186.46,20.6461,88.1305
2.95,3.88,11586.2,10967,9,8,16239,1613.53,24.4072,87.4037
4.31,0.04,11586.2,11448.3,8,3,4833,26912.6,133.671,80.0185
0.8,3.8,11586.2,11059.2,7,8,12573,3520.19,52.7312,84.0582
4.38,2.27,11586.2,9134.08,9,8,16239,1613.53,24.4072,87.4037
0.51,2.5,11586.2,7208.96,7,8,12573,3520.19,52.7312,84.0582
0.43,1.39,11586.2,7454.72,7,7,8173,3984.33,59.9906,83.498
5.52,2.37,11586.2,10506.2,9,8,16239,1613.53,24.4072,87.4037
2.77,1.05,11586.2,9973.76,8,7,9881,3630.74,43.9802,84.8463
5.47,1.37,11586.2,11212.8,9,7,11839,3015.83,32.5649,86.1513
4,2.64,11586.2,9502.72,9,8,16239,1613.53,24.4072,87.4037
0.17,1.66,11586.2,9584.64,5,7,7208,11566.1,126.99,80.2411
0.2,1.17,11586.2,11223,6,6,5715,9662.01,103.663,81.1226
3.9,0.9,11586.2,11366.4,9,6,9873,5368.98,48.8649,84.3889
0.15,1.23,11586.2,11305,6,6,5715,9662.01,103.663,81.1226
2.42,1.6,11586.2,11509.8,8,7,9881,3630.74,43.9802,84.8463
5.36,4.62,11586.2,10219.5,9,9,22235,1186.46,20.6461,88.1305
0.43,4.07,11586.2,10096.6,7,8,12573,3520.19,52.7312,84.0582
0.39,4.4,11586.2,10608.6,7,8,12573,3520.19,52.7312,84.0582
3.32,0.64,11586.2,8642.56,9,6,9873,5368.98,48.8649,84.3889
2.93,4.35,11586.2,7454.72,9,9,22235,1186.46,20.6461,88.1305
3.7,4.87,11586.2,8775.68,9,9,22235,1186.46,20.6461,88.1305
1.58,1.38,11586.2,8888.32,8,7,9881,3630.74,43.9802,84.8463
2.52,2.46,11586.2,7618.56,9,8,16239,1613.53,24.4072,87.4037
0.13,0.64,11586.2,7372.8,5,6,5242,12517.4,145.119,79.6616
3.93,0.31,11586.2,9103.36,9,5,8266,9269.12,61.5563,83.3861
2.31,0.88,11586.2,8335.36,8,7,9881,3630.74,43.9802,84.8463
0.64,5.41,11586.2,8161.28,7,9,18569,2800.28,48.7127,84.4024
2.79,3.62,11586.2,10270.7,9,8,16239,1613.53,24.4072,87.4037
3.06,2.05,11586.2,11530.2,9,7,11839,3015.83,32.5649,86.1513
0.89,0.38,11586.2,9871.36,7,5,4600,10037.1,88.2151,81.8234
5.07,2.4,11586.2,10106.9,9,8,16239,1613.53,24.4072,87.4037
4.65,5.32,11586.2,10209.3,9,9,22235,1186.46,20.6461,88.1305
0.01,2.81,11586.2,6082.56,4,8,11443,22137.6,206.218,78.1356
4.28,3.91,11586.2,8386.56,9,9,22235,1186.46,20.6461,88.1305
4.74,4.5,11586.2,9461.76,9,9,22235,1186.46,20.6461,88.1305
4.72,0.58,11586.2,9584.64,9,6,9873,5368.98,48.8649,84.3889
5.05,4.99,11586.2,10281,9,9,22235,1186.46,20.6461,88.1305
3.41,1.71,11586.2,10496,9,7,11839,3015.83,32.5649,86.1513
2.39,5.16,11586.2,7731.2,9,9,22235,1186.46,20.6461,88.1305
2.56,4.78,11586.2,7516.16,9,9,22235,1186.46,20.6461,88.1305
3.92,2.48,11586.2,9093.12,9,8,16239,1613.53,24.4072,87.4037
4.48,5.23,11586.2,9943.04,9,9,22235,1186.46,20.6461,88.1305
2.76,4.47,11586.2,7403.52,9,9,22235,1186.46,20.6461,88.1305
3.7,4.51,11586.2,8407.04,9,9,22235,1186.46,20.6461,88.1305
1.62,1.44,11586.2,9216,8,7,9881,3630.74,43.9802,84.8463
3.75,5.49,11586.2,9461.76,9,9,22235,1186.46,20.6461,88.1305
2.42,2.88,11586.2,10854.4,8,8,14281,2416.77,35.4238,85.7859
3.06,3.22,11586.2,9728,9,8,16239,1613.53,24.4072,87.4037
0.59,2.62,11586.2,7782.4,7,8,12573,3520.19,52.7312,84.0582
3.09,2.18,11586.2,7628.8,9,8,16239,1613.53,24.4072,87.4037
3.1,0.76,11586.2,9400.32,9,6,9873,5368.98,48.8649,84.3889
2.43,5.21,11586.2,7823.36,9,9,22235,1186.46,20.6461,88.1305
3.06,1.11,11586.2,10813.4,8,7,9881,3630.74,43.9802,84.8463
1.24,2.63,11586.2,7925.76,8,8,14281,2416.77,35.4238,85.7859
2.16,3.48,11586.2,11550.7,8,8,14281,2416.77,35.4238,85.7859
1.51,1.01,11586.2,10321.9,7,7,8173,3984.33,59.9906,83.498
0.65,2.29,11586.2,7352.32,7,8,12573,3520.19,52.7312,84.0582
1.02,4.02,11586.2,10321.9,8,8,14281,2416.77,35.4238,85.7859
5.41,1.24,11586.2,10618.9,9,7,11839,3015.83,32.5649,86.1513
3.19,3.79,11586.2,11028.5,9,8,16239,1613.53,24.4072,87.4037
1.67,5.05,11586.2,6881.28,9,9,22235,1186.46,20.6461,88.1305
2.08,0.14,11586.2,10813.4,7,5,4600,10037.1,88.2151,81.8234
1.31,3.83,11586.2,10526.7,8,8,14281,2416.77,35.4238,85.7859
0.19,4.96,11586.2,10936.3,7,8,12573,3520.19,52.7312,84.0582
0.2,0.43,11586.2,10321.9,5,5,3635,14645,153.098,79.4291
3.91,3.76,11586.2,7854.08,9,9,22235,1186.46,20.6461,88.1305
1.96,4.28,11586.2,10772.5,9,8,16239,1613.53,24.4072,87.4037
1.19,4.56,11586.2,7106.56,8,9,20277,1807.6,31.9312,86.2367
3.9,0.48,11586.2,7925.76,9,6,9873,5368.98,48.8649,84.3889
4.32,1.6,11586.2,10977.3,9,7,11839,3015.83,32.5649,86.1513
3.68,4.78,11586.2,8663.04,9,9,22235,1186.46,20.6461,88.1305
1.19,4.84,11586.2,7393.28,8,9,20277,1807.6,31.9312,86.2367
0.91,2.87,11586.2,9605.12,7,8,12573,3520.19,52.7312,84.0582
1.4,4.76,11586.2,7741.44,8,9,20277,1807.6,31.9312,86.2367
3.61,4.47,11586.2,8273.92,9,9,22235,1186.46,20.6461,88.1305
1.89,2.02,11586.2,10209.3,9,7,11839,3015.83,32.5649,86.1513
4.75,4.77,11586.2,9748.48,9,9,22235,1186.46,20.6461,88.1305
0.29,3.97,11586.2,9318.4,7,8,12573,3520.19,52.7312,84.0582
3.06,4.99,11586.2,8243.2,9,9,22235,1186.46,20.6461,88.1305
4.7,3.67,11586.2,8570.88,9,9,22235,1186.46,20.6461,88.1305
5.33,4.94,11586.2,10516.5,9,9,22235,1186.46,20.6461,88.1305
4.22,1.77,11586.2,11571.2,9,7,11839,3015.83,32.5649,86.1513
1.08,4.78,11586.2,7106.56,8,9,20277,1807.6,31.9312,86.2367
0.48,5.18,11586.2,7270.4,7,9,18569,2800.28,48.7127,84.4024
3.8,2.75,11586.2,9523.2,9,8,16239,1613.53,24.4072,87.4037
4.34,3.18,11586.2,10956.8,9,8,16239,1613.53,24.4072,87.4037
1.09,1.91,11586.2,10055.7,8,7,9881,3630.74,43.9802,84.8463
4.93,3.23,11586.2,8355.84,9,9,22235,1186.46,20.6461,88.1305
2.8,1.15,11586.2,10444.8,8,7,9881,3630.74,43.9802,84.8463
0.03,4.93,11586.2,10588.2,5,8,11608,11379.5,120.569,80.4665
1.17,3.55,11586.2,9666.56,8,8,14281,2416.77,35.4238,85.7859
2.09,2.16,11586.2,10987.5,9,7,11839,3015.83,32.5649,86.1513
2.76,1.7,11586.2,9789.44,9,7,11839,3015.83,32.5649,86.1513
1.74,4.6,11586.2,11202.6,9,8,16239,1613.53,24.4072,87.4037
4.73,2.05,11586.2,9041.92,9,8,16239,1613.53,24.4072,87.4037
0.75,1.1,11586.2,7577.6,7,7,8173,3984.33,59.9906,83.498
2.89,0.81,11586.2,9236.48,8,7,9881,3630.74,43.9802,84.8463
1.99,5.51,11586.2,7680,9,9,22235,1186.46,20.6461,88.1305
4.78,5.29,11586.2,10311.7,9,9,22235,1186.46,20.6461,88.1305
3.65,1.65,11586.2,10496,9,7,11839,3015.83,32.5649,86.1513
3.65,2.38,11586.2,8611.84,9,8,16239,1613.53,24.4072,87.4037
0.98,1.34,11586.2,9502.72,7,7,8173,3984.33,59.9906,83.498
3.48,5.4,11586.2,9093.12,9,9,22235,1186.46,20.6461,88.1305
5.35,3.65,11586.2,9216,9,9,22235,1186.46,20.6461,88.1305
0.84,2.9,11586.2,9379.84,7,8,12573,3520.19,52.7312,84.0582
0.07,3.87,11586.2,9072.64,5,8,11608,11379.5,120.569,80.4665
5.02,5.51,11586.2,10782.7,9,9,22235,1186.46,20.6461,88.1305
3.54,1.46,11586.2,9605.12,9,7,11839,3015.83,32.5649,86.1513
4.11,1.93,11586.2,8161.28,9,8,16239,1613.53,24.4072,87.4037
0.63,0.49,11586.2,10608.6,7,5,4600,10037.1,88.2151,81.8234
1.24,5.01,11586.2,7669.76,8,9,20277,1807.6,31.9312,86.2367
3.62,3.34,11586.2,10547.2,9,8,16239,1613.53,24.4072,87.4037
4.44,5.27,11586.2,9943.04,9,9,22235,1186.46,20.6461,88.1305
3.35,0.09,11586.2,9809.92,8,4,5568,20265.2,126.102,80.2716
2.99,1.3,11586.2,11448.3,8,7,9881,3630.74,43.9802,84.8463
2.85,2.57,11586.2,8181.76,9,8,16239,1613.53,24.4072,87.4037
4.2,3.17,11586.2,10793,9,8,16239,1613.53,24.4072,87.4037
2.02,3.99,11586.2,10240,9,8,16239,1613.53,24.4072,87.4037
0.48,0.81,11586.2,10567.7,6,6,5715,9662.01,103.663,81.1226
4.07,1.52,11586.2,10393.6,9,7,11839,3015.83,32.5649,86.1513
5.26,1.35,11586.2,10915.8,9,7,11839,3015.83,32.5649,86.1513
0.32,0.05,11586.2,8519.68,5,3,2160,32048.2,212.044,78.0146
1.39,2.46,11586.2,7884.8,8,8,14281,2416.77,35.4238,85.7859
5.2,4.88,11586.2,10321.9,9,9,22235,1186.46,20.6461,88.1305
4.08,0.16,11586.2,10977.3,8,5,6308,9472.11,73.0466,82.6428
3.58,2.45,11586.2,8683.52,9,8,16239,1613.53,24.4072,87.4037
3.28,3.57,11586.2,10670.1,9,8,16239,1613.53,24.4072,87.4037
0.37,5.16,11586.2,6799.36,7,9,18569,2800.28,48.7127,84.4024
2.36,0.23,11586.2,8601.6,8,5,6308,9472.11,73.0466,82.6428
4.8,3.28,11586.2,8273.92,9,9,22235,1186.46,20.6461,88.1305
2.15,4.28,11586.2,10967,9,8,16239,1613.53,24.4072,87.4037
3.17,4.51,11586.2,7864.32,9,9,22235,1186.46,20.6461,88.1305
3.12,4.59,11586.2,7895.04,9,9,22235,1186.46,20.6461,88.1305
3.25,1.78,11586.2,10618.9,9,7,11839,3015.83,32.5649,86.1513
3.64,5.41,11586.2,9267.2,9,9,22235,1186.46,20.6461,88.1305
2.66,5.53,11586.2,8386.56,9,9,22235,1186.46,20.6461,88.1305
4.33,5.37,11586.2,9932.8,9,9,22235,1186.46,20.6461,88.1305
4.85,4.08,11586.2,9144.32,9,9,22235,1186.46,20.6461,88.1305
0.88,0.85,11586.2,10567.7,7,6,6207,6060.43,76.992,82.4144
3.05,2.53,11586.2,8304.64,9,8,16239,1613.53,24.4072,87.4037
0.12,0.6,11586.2,6881.28,5,6,5242,12517.4,145.119,79.6616
3.39,4.64,11586.2,8222.72,9,9,22235,1186.46,20.6461,88.1305
1.45,4.86,11586.2,7946.24,8,9,20277,1807.6,31.9312,86.2367
